cluster	numt
Cecidomyiidae_cluster1716	FALSE
Cecidomyiidae_cluster1717	FALSE
Cecidomyiidae_cluster1718	FALSE
Cecidomyiidae_cluster1719	FALSE
Cecidomyiidae_cluster172	FALSE
Cecidomyiidae_cluster1720	FALSE
Cecidomyiidae_cluster1721	FALSE
Cecidomyiidae_cluster1722	FALSE
Cecidomyiidae_cluster1723	FALSE
Cecidomyiidae_cluster1724	FALSE
Cecidomyiidae_cluster1725	FALSE
Cecidomyiidae_cluster1726	FALSE
Cecidomyiidae_cluster1727	FALSE
Cecidomyiidae_cluster1728	FALSE
Cecidomyiidae_cluster1729	FALSE
Cecidomyiidae_cluster173	FALSE
Cecidomyiidae_cluster1730	FALSE
Cecidomyiidae_cluster1731	FALSE
Cecidomyiidae_cluster1732	FALSE
Cecidomyiidae_cluster1733	FALSE
Cecidomyiidae_cluster1734	FALSE
Cecidomyiidae_cluster1735	FALSE
Cecidomyiidae_cluster1736	FALSE
Cecidomyiidae_cluster1737	FALSE
Cecidomyiidae_cluster1738	FALSE
Cecidomyiidae_cluster1739	FALSE
Cecidomyiidae_cluster174	FALSE
Cecidomyiidae_cluster1740	FALSE
Cecidomyiidae_cluster1741	FALSE
Cecidomyiidae_cluster1742	FALSE
Cecidomyiidae_cluster1743	FALSE
Cecidomyiidae_cluster1744	FALSE
Cecidomyiidae_cluster1745	FALSE
Cecidomyiidae_cluster1746	FALSE
Cecidomyiidae_cluster1747	FALSE
Cecidomyiidae_cluster1748	FALSE
Cecidomyiidae_cluster1749	FALSE
Cecidomyiidae_cluster175	FALSE
Cecidomyiidae_cluster1750	FALSE
Cecidomyiidae_cluster1751	TRUE
Cecidomyiidae_cluster1752	FALSE
Cecidomyiidae_cluster1753	FALSE
Cecidomyiidae_cluster1754	FALSE
Cecidomyiidae_cluster1755	FALSE
Cecidomyiidae_cluster1756	FALSE
Cecidomyiidae_cluster1757	FALSE
Cecidomyiidae_cluster1758	FALSE
Cecidomyiidae_cluster1759	FALSE
Cecidomyiidae_cluster176	FALSE
Cecidomyiidae_cluster1760	FALSE
Cecidomyiidae_cluster1761	FALSE
Cecidomyiidae_cluster1762	FALSE
Cecidomyiidae_cluster1763	FALSE
Cecidomyiidae_cluster1764	FALSE
Cecidomyiidae_cluster1765	FALSE
Cecidomyiidae_cluster1766	FALSE
Cecidomyiidae_cluster1767	FALSE
Cecidomyiidae_cluster1768	FALSE
Cecidomyiidae_cluster1769	FALSE
Cecidomyiidae_cluster177	FALSE
Cecidomyiidae_cluster1770	FALSE
Cecidomyiidae_cluster1771	FALSE
Cecidomyiidae_cluster1772	FALSE
Cecidomyiidae_cluster1773	FALSE
Cecidomyiidae_cluster1774	FALSE
Cecidomyiidae_cluster1775	FALSE
Cecidomyiidae_cluster1776	FALSE
Cecidomyiidae_cluster1777	FALSE
Cecidomyiidae_cluster1778	FALSE
Cecidomyiidae_cluster1779	FALSE
Cecidomyiidae_cluster178	FALSE
Cecidomyiidae_cluster1780	FALSE
Cecidomyiidae_cluster1781	FALSE
Cecidomyiidae_cluster1782	FALSE
Cecidomyiidae_cluster1783	FALSE
Cecidomyiidae_cluster1784	FALSE
Cecidomyiidae_cluster1785	FALSE
Cecidomyiidae_cluster1786	FALSE
Cecidomyiidae_cluster1787	FALSE
Cecidomyiidae_cluster1788	FALSE
Cecidomyiidae_cluster1789	FALSE
Cecidomyiidae_cluster179	FALSE
Cecidomyiidae_cluster1790	FALSE
Cecidomyiidae_cluster1791	FALSE
Cecidomyiidae_cluster1792	FALSE
Cecidomyiidae_cluster1793	FALSE
Cecidomyiidae_cluster1794	FALSE
Cecidomyiidae_cluster1795	FALSE
Cecidomyiidae_cluster1796	FALSE
Cecidomyiidae_cluster1797	FALSE
Cecidomyiidae_cluster1798	FALSE
Cecidomyiidae_cluster1799	FALSE
Cecidomyiidae_cluster18	FALSE
Cecidomyiidae_cluster180	FALSE
Cecidomyiidae_cluster1800	FALSE
Cecidomyiidae_cluster1801	FALSE
Cecidomyiidae_cluster1802	TRUE
Cecidomyiidae_cluster1803	FALSE
Cecidomyiidae_cluster1804	FALSE
Cecidomyiidae_cluster1805	FALSE
Cecidomyiidae_cluster1806	FALSE
Cecidomyiidae_cluster1807	FALSE
Cecidomyiidae_cluster1808	FALSE
Cecidomyiidae_cluster1809	FALSE
Cecidomyiidae_cluster181	FALSE
Cecidomyiidae_cluster1810	FALSE
Cecidomyiidae_cluster1811	FALSE
Cecidomyiidae_cluster1812	FALSE
Cecidomyiidae_cluster1813	FALSE
Cecidomyiidae_cluster1814	FALSE
Cecidomyiidae_cluster1815	FALSE
Cecidomyiidae_cluster1816	FALSE
Cecidomyiidae_cluster1817	FALSE
Cecidomyiidae_cluster1818	FALSE
Cecidomyiidae_cluster1819	FALSE
Cecidomyiidae_cluster182	FALSE
Cecidomyiidae_cluster1820	FALSE
Cecidomyiidae_cluster1821	FALSE
Cecidomyiidae_cluster1822	FALSE
Cecidomyiidae_cluster1823	FALSE
Cecidomyiidae_cluster1824	FALSE
Cecidomyiidae_cluster1825	FALSE
Cecidomyiidae_cluster1826	FALSE
Cecidomyiidae_cluster1827	FALSE
Cecidomyiidae_cluster1828	TRUE
Cecidomyiidae_cluster1829	FALSE
Cecidomyiidae_cluster183	FALSE
Cecidomyiidae_cluster1830	FALSE
Cecidomyiidae_cluster1831	FALSE
Cecidomyiidae_cluster1832	FALSE
Cecidomyiidae_cluster1833	FALSE
Cecidomyiidae_cluster1834	FALSE
Cecidomyiidae_cluster1835	FALSE
Cecidomyiidae_cluster1836	FALSE
Cecidomyiidae_cluster1837	FALSE
Cecidomyiidae_cluster1838	FALSE
Cecidomyiidae_cluster1839	FALSE
Cecidomyiidae_cluster184	FALSE
Cecidomyiidae_cluster1840	FALSE
Cecidomyiidae_cluster1841	FALSE
Cecidomyiidae_cluster1842	FALSE
Cecidomyiidae_cluster1843	FALSE
Cecidomyiidae_cluster1844	FALSE
Cecidomyiidae_cluster1845	FALSE
Cecidomyiidae_cluster1846	FALSE
Cecidomyiidae_cluster1847	FALSE
Cecidomyiidae_cluster1848	FALSE
Cecidomyiidae_cluster1849	FALSE
Cecidomyiidae_cluster185	FALSE
Cecidomyiidae_cluster1850	FALSE
Cecidomyiidae_cluster1851	FALSE
Cecidomyiidae_cluster1852	FALSE
Cecidomyiidae_cluster1853	FALSE
Cecidomyiidae_cluster1854	FALSE
Cecidomyiidae_cluster1855	FALSE
Cecidomyiidae_cluster1856	TRUE
Cecidomyiidae_cluster1857	FALSE
Cecidomyiidae_cluster1858	FALSE
Cecidomyiidae_cluster1859	FALSE
Cecidomyiidae_cluster186	FALSE
Cecidomyiidae_cluster1860	FALSE
Cecidomyiidae_cluster1861	FALSE
Cecidomyiidae_cluster1862	FALSE
Cecidomyiidae_cluster1863	FALSE
Cecidomyiidae_cluster1864	FALSE
Cecidomyiidae_cluster1865	FALSE
Cecidomyiidae_cluster1866	FALSE
Cecidomyiidae_cluster1867	FALSE
Cecidomyiidae_cluster1868	FALSE
Cecidomyiidae_cluster1869	FALSE
Cecidomyiidae_cluster187	FALSE
Cecidomyiidae_cluster1870	FALSE
Cecidomyiidae_cluster1871	FALSE
Cecidomyiidae_cluster1872	FALSE
Cecidomyiidae_cluster1873	FALSE
Cecidomyiidae_cluster1874	FALSE
Cecidomyiidae_cluster1875	FALSE
Cecidomyiidae_cluster1876	FALSE
Cecidomyiidae_cluster1877	FALSE
Cecidomyiidae_cluster1878	FALSE
Cecidomyiidae_cluster1879	FALSE
Cecidomyiidae_cluster188	FALSE
Cecidomyiidae_cluster1880	FALSE
Cecidomyiidae_cluster1881	FALSE
Cecidomyiidae_cluster1882	FALSE
Cecidomyiidae_cluster1883	TRUE
Cecidomyiidae_cluster1884	FALSE
Cecidomyiidae_cluster1885	FALSE
Cecidomyiidae_cluster1886	FALSE
Cecidomyiidae_cluster1887	FALSE
Cecidomyiidae_cluster1888	FALSE
Cecidomyiidae_cluster1889	FALSE
Cecidomyiidae_cluster189	FALSE
Cecidomyiidae_cluster1890	FALSE
Cecidomyiidae_cluster1891	FALSE
Cecidomyiidae_cluster1892	FALSE
Cecidomyiidae_cluster1893	FALSE
Cecidomyiidae_cluster1894	FALSE
Cecidomyiidae_cluster1895	FALSE
Cecidomyiidae_cluster1896	FALSE
Cecidomyiidae_cluster1897	FALSE
Cecidomyiidae_cluster1898	FALSE
Cecidomyiidae_cluster1899	FALSE
Cecidomyiidae_cluster19	FALSE
Cecidomyiidae_cluster190	FALSE
Cecidomyiidae_cluster1900	FALSE
Cecidomyiidae_cluster1901	FALSE
Cecidomyiidae_cluster1902	FALSE
Cecidomyiidae_cluster1903	FALSE
Cecidomyiidae_cluster1904	FALSE
Cecidomyiidae_cluster1905	FALSE
Cecidomyiidae_cluster1906	FALSE
Cecidomyiidae_cluster1907	FALSE
Cecidomyiidae_cluster1908	FALSE
Cecidomyiidae_cluster1909	FALSE
Cecidomyiidae_cluster191	FALSE
Cecidomyiidae_cluster1910	FALSE
Cecidomyiidae_cluster1911	FALSE
Cecidomyiidae_cluster1912	FALSE
Cecidomyiidae_cluster1913	FALSE
Cecidomyiidae_cluster1914	FALSE
Cecidomyiidae_cluster1915	FALSE
Cecidomyiidae_cluster1916	FALSE
Cecidomyiidae_cluster1917	FALSE
Cecidomyiidae_cluster1918	FALSE
Cecidomyiidae_cluster1919	FALSE
Cecidomyiidae_cluster192	FALSE
Cecidomyiidae_cluster1920	FALSE
Cecidomyiidae_cluster1921	FALSE
Cecidomyiidae_cluster1922	FALSE
Cecidomyiidae_cluster1923	FALSE
Cecidomyiidae_cluster1924	FALSE
Cecidomyiidae_cluster1925	FALSE
Cecidomyiidae_cluster1926	FALSE
Cecidomyiidae_cluster1927	FALSE
Cecidomyiidae_cluster1928	FALSE
Cecidomyiidae_cluster1929	FALSE
Cecidomyiidae_cluster193	FALSE
Cecidomyiidae_cluster1930	FALSE
Cecidomyiidae_cluster1931	FALSE
Cecidomyiidae_cluster1932	FALSE
Cecidomyiidae_cluster1933	FALSE
Cecidomyiidae_cluster1934	FALSE
Cecidomyiidae_cluster1935	FALSE
Cecidomyiidae_cluster1936	FALSE
Cecidomyiidae_cluster1937	FALSE
Cecidomyiidae_cluster1938	FALSE
Cecidomyiidae_cluster1939	TRUE
Cecidomyiidae_cluster194	FALSE
Cecidomyiidae_cluster1940	FALSE
Cecidomyiidae_cluster1941	FALSE
Cecidomyiidae_cluster1942	FALSE
Cecidomyiidae_cluster1943	FALSE
Cecidomyiidae_cluster1944	FALSE
Cecidomyiidae_cluster1945	FALSE
Cecidomyiidae_cluster1946	FALSE
Cecidomyiidae_cluster1947	FALSE
Cecidomyiidae_cluster1948	FALSE
Cecidomyiidae_cluster1949	TRUE
Cecidomyiidae_cluster195	FALSE
Cecidomyiidae_cluster1950	FALSE
Cecidomyiidae_cluster1951	FALSE
Cecidomyiidae_cluster1952	FALSE
Cecidomyiidae_cluster1953	FALSE
Cecidomyiidae_cluster1954	FALSE
Cecidomyiidae_cluster1955	FALSE
Cecidomyiidae_cluster1956	FALSE
Cecidomyiidae_cluster1957	FALSE
Cecidomyiidae_cluster1958	FALSE
Cecidomyiidae_cluster1959	FALSE
Cecidomyiidae_cluster196	FALSE
Cecidomyiidae_cluster1960	FALSE
Cecidomyiidae_cluster1961	FALSE
Cecidomyiidae_cluster1962	FALSE
Cecidomyiidae_cluster1963	FALSE
Cecidomyiidae_cluster1964	FALSE
Cecidomyiidae_cluster1965	FALSE
Cecidomyiidae_cluster1966	FALSE
Cecidomyiidae_cluster1967	FALSE
Cecidomyiidae_cluster1968	FALSE
Cecidomyiidae_cluster1969	FALSE
Cecidomyiidae_cluster197	FALSE
Cecidomyiidae_cluster1970	FALSE
Cecidomyiidae_cluster1971	FALSE
Cecidomyiidae_cluster1972	FALSE
Cecidomyiidae_cluster1973	FALSE
Cecidomyiidae_cluster1974	FALSE
Cecidomyiidae_cluster1975	FALSE
Cecidomyiidae_cluster1976	TRUE
Cecidomyiidae_cluster1977	FALSE
Cecidomyiidae_cluster1978	FALSE
Cecidomyiidae_cluster1979	FALSE
Cecidomyiidae_cluster198	FALSE
Cecidomyiidae_cluster1980	FALSE
Cecidomyiidae_cluster1981	FALSE
Cecidomyiidae_cluster1982	FALSE
Cecidomyiidae_cluster1983	FALSE
Cecidomyiidae_cluster1984	FALSE
Cecidomyiidae_cluster1985	FALSE
Cecidomyiidae_cluster1986	TRUE
Cecidomyiidae_cluster1987	FALSE
Cecidomyiidae_cluster1988	FALSE
Cecidomyiidae_cluster1989	FALSE
Cecidomyiidae_cluster199	FALSE
Cecidomyiidae_cluster1990	FALSE
Cecidomyiidae_cluster1991	FALSE
Cecidomyiidae_cluster1992	FALSE
Cecidomyiidae_cluster1993	FALSE
Cecidomyiidae_cluster1994	FALSE
Cecidomyiidae_cluster1995	FALSE
Cecidomyiidae_cluster1996	FALSE
Cecidomyiidae_cluster1997	FALSE
Cecidomyiidae_cluster1998	FALSE
Cecidomyiidae_cluster1999	FALSE
Cecidomyiidae_cluster2	FALSE
Cecidomyiidae_cluster20	FALSE
Cecidomyiidae_cluster200	FALSE
Cecidomyiidae_cluster2000	FALSE
Cecidomyiidae_cluster2001	FALSE
Cecidomyiidae_cluster2002	FALSE
Cecidomyiidae_cluster2003	FALSE
Cecidomyiidae_cluster2004	FALSE
Cecidomyiidae_cluster2005	FALSE
Cecidomyiidae_cluster2006	FALSE
Cecidomyiidae_cluster2007	FALSE
Cecidomyiidae_cluster2008	FALSE
Cecidomyiidae_cluster2009	FALSE
Cecidomyiidae_cluster201	FALSE
Cecidomyiidae_cluster2010	FALSE
Cecidomyiidae_cluster2011	FALSE
Cecidomyiidae_cluster2012	FALSE
Cecidomyiidae_cluster2013	FALSE
Cecidomyiidae_cluster2014	FALSE
Cecidomyiidae_cluster2015	FALSE
Cecidomyiidae_cluster2016	TRUE
Cecidomyiidae_cluster2017	FALSE
Cecidomyiidae_cluster2018	FALSE
Cecidomyiidae_cluster2019	FALSE
Cecidomyiidae_cluster202	FALSE
Cecidomyiidae_cluster2020	FALSE
Cecidomyiidae_cluster2021	FALSE
Cecidomyiidae_cluster2022	FALSE
Cecidomyiidae_cluster2023	FALSE
Cecidomyiidae_cluster2024	FALSE
Cecidomyiidae_cluster2025	FALSE
Cecidomyiidae_cluster2026	FALSE
Cecidomyiidae_cluster2027	FALSE
Cecidomyiidae_cluster2028	FALSE
Cecidomyiidae_cluster2029	FALSE
Cecidomyiidae_cluster203	FALSE
Cecidomyiidae_cluster2030	FALSE
Cecidomyiidae_cluster2031	FALSE
Cecidomyiidae_cluster2032	FALSE
Cecidomyiidae_cluster2033	FALSE
Cecidomyiidae_cluster2034	FALSE
Cecidomyiidae_cluster2035	FALSE
Cecidomyiidae_cluster2036	FALSE
Cecidomyiidae_cluster2037	FALSE
Cecidomyiidae_cluster2038	FALSE
Cecidomyiidae_cluster2039	FALSE
Cecidomyiidae_cluster204	FALSE
Cecidomyiidae_cluster2040	FALSE
Cecidomyiidae_cluster2041	FALSE
Cecidomyiidae_cluster2042	FALSE
Cecidomyiidae_cluster2043	FALSE
Cecidomyiidae_cluster2044	FALSE
Cecidomyiidae_cluster2045	FALSE
Cecidomyiidae_cluster2046	FALSE
Cecidomyiidae_cluster2047	FALSE
Cecidomyiidae_cluster2048	FALSE
Cecidomyiidae_cluster2049	FALSE
Cecidomyiidae_cluster205	FALSE
Cecidomyiidae_cluster2050	FALSE
Cecidomyiidae_cluster2051	FALSE
Cecidomyiidae_cluster2052	FALSE
Cecidomyiidae_cluster2053	FALSE
Cecidomyiidae_cluster2054	FALSE
Cecidomyiidae_cluster2055	FALSE
Cecidomyiidae_cluster2056	FALSE
Cecidomyiidae_cluster2057	FALSE
Cecidomyiidae_cluster2058	FALSE
Cecidomyiidae_cluster2059	FALSE
Cecidomyiidae_cluster206	FALSE
Cecidomyiidae_cluster2060	FALSE
Cecidomyiidae_cluster2061	FALSE
Cecidomyiidae_cluster2062	FALSE
Cecidomyiidae_cluster2063	FALSE
Cecidomyiidae_cluster2064	FALSE
Cecidomyiidae_cluster2065	FALSE
Cecidomyiidae_cluster2066	FALSE
Cecidomyiidae_cluster2067	FALSE
Cecidomyiidae_cluster2068	FALSE
Cecidomyiidae_cluster2069	FALSE
Cecidomyiidae_cluster207	FALSE
Cecidomyiidae_cluster2070	FALSE
Cecidomyiidae_cluster2071	FALSE
Cecidomyiidae_cluster2072	FALSE
Cecidomyiidae_cluster2073	FALSE
Cecidomyiidae_cluster2074	FALSE
Cecidomyiidae_cluster2075	FALSE
Cecidomyiidae_cluster2076	FALSE
Cecidomyiidae_cluster2077	FALSE
Cecidomyiidae_cluster2078	FALSE
Cecidomyiidae_cluster2079	FALSE
Cecidomyiidae_cluster208	FALSE
Cecidomyiidae_cluster2080	FALSE
Cecidomyiidae_cluster2081	FALSE
Cecidomyiidae_cluster2082	FALSE
Cecidomyiidae_cluster2083	FALSE
Cecidomyiidae_cluster2084	FALSE
Cecidomyiidae_cluster2085	FALSE
Cecidomyiidae_cluster2086	FALSE
Cecidomyiidae_cluster2087	FALSE
Cecidomyiidae_cluster2088	FALSE
Cecidomyiidae_cluster2089	FALSE
Cecidomyiidae_cluster209	FALSE
Cecidomyiidae_cluster2090	FALSE
Cecidomyiidae_cluster2091	FALSE
Cecidomyiidae_cluster2092	FALSE
Cecidomyiidae_cluster2093	FALSE
Cecidomyiidae_cluster2094	FALSE
Cecidomyiidae_cluster2095	FALSE
Cecidomyiidae_cluster2096	FALSE
Cecidomyiidae_cluster2097	FALSE
Cecidomyiidae_cluster2098	FALSE
Cecidomyiidae_cluster2099	FALSE
Cecidomyiidae_cluster21	FALSE
Cecidomyiidae_cluster210	FALSE
Cecidomyiidae_cluster2100	FALSE
Cecidomyiidae_cluster2101	FALSE
Cecidomyiidae_cluster2102	FALSE
Cecidomyiidae_cluster2103	FALSE
Cecidomyiidae_cluster2104	FALSE
Cecidomyiidae_cluster2105	FALSE
Cecidomyiidae_cluster2106	FALSE
Cecidomyiidae_cluster2107	FALSE
Cecidomyiidae_cluster2108	FALSE
Cecidomyiidae_cluster2109	FALSE
Cecidomyiidae_cluster211	FALSE
Cecidomyiidae_cluster2110	FALSE
Cecidomyiidae_cluster2111	FALSE
Cecidomyiidae_cluster2112	FALSE
Cecidomyiidae_cluster2113	FALSE
Cecidomyiidae_cluster2114	FALSE
Cecidomyiidae_cluster2115	FALSE
Cecidomyiidae_cluster2116	FALSE
Cecidomyiidae_cluster2117	FALSE
Cecidomyiidae_cluster2118	FALSE
Cecidomyiidae_cluster2119	FALSE
Cecidomyiidae_cluster212	FALSE
Cecidomyiidae_cluster2120	FALSE
Cecidomyiidae_cluster2121	FALSE
Cecidomyiidae_cluster2122	FALSE
Cecidomyiidae_cluster2123	FALSE
Cecidomyiidae_cluster2124	FALSE
Cecidomyiidae_cluster2125	FALSE
Cecidomyiidae_cluster2126	TRUE
Cecidomyiidae_cluster2127	FALSE
Cecidomyiidae_cluster2128	FALSE
Cecidomyiidae_cluster2129	FALSE
Cecidomyiidae_cluster213	FALSE
Cecidomyiidae_cluster2130	FALSE
Cecidomyiidae_cluster2131	FALSE
Cecidomyiidae_cluster2132	FALSE
Cecidomyiidae_cluster2133	FALSE
Cecidomyiidae_cluster2134	FALSE
Cecidomyiidae_cluster2135	FALSE
Cecidomyiidae_cluster2136	TRUE
Cecidomyiidae_cluster2137	FALSE
Cecidomyiidae_cluster2138	TRUE
Cecidomyiidae_cluster2139	FALSE
Cecidomyiidae_cluster214	FALSE
Cecidomyiidae_cluster2140	TRUE
Cecidomyiidae_cluster2141	FALSE
Cecidomyiidae_cluster2142	FALSE
Cecidomyiidae_cluster2143	FALSE
Cecidomyiidae_cluster2144	FALSE
Cecidomyiidae_cluster2145	FALSE
Cecidomyiidae_cluster2146	FALSE
Cecidomyiidae_cluster2147	FALSE
Cecidomyiidae_cluster2148	FALSE
Cecidomyiidae_cluster2149	FALSE
Cecidomyiidae_cluster215	FALSE
Cecidomyiidae_cluster2150	TRUE
Cecidomyiidae_cluster2151	FALSE
Cecidomyiidae_cluster2152	FALSE
Cecidomyiidae_cluster2153	FALSE
Cecidomyiidae_cluster2154	FALSE
Cecidomyiidae_cluster2155	FALSE
Cecidomyiidae_cluster2156	FALSE
Cecidomyiidae_cluster2157	FALSE
Cecidomyiidae_cluster2158	FALSE
Cecidomyiidae_cluster2159	FALSE
Cecidomyiidae_cluster216	FALSE
Cecidomyiidae_cluster2160	FALSE
Cecidomyiidae_cluster2161	FALSE
Cecidomyiidae_cluster2162	FALSE
Cecidomyiidae_cluster2163	FALSE
Cecidomyiidae_cluster2164	FALSE
Cecidomyiidae_cluster2165	FALSE
Cecidomyiidae_cluster2166	FALSE
Cecidomyiidae_cluster2167	FALSE
Cecidomyiidae_cluster2168	FALSE
Cecidomyiidae_cluster2169	FALSE
Cecidomyiidae_cluster217	FALSE
Cecidomyiidae_cluster2170	FALSE
Cecidomyiidae_cluster2171	FALSE
Cecidomyiidae_cluster2172	FALSE
Cecidomyiidae_cluster2173	FALSE
Cecidomyiidae_cluster2174	FALSE
Cecidomyiidae_cluster2175	FALSE
Cecidomyiidae_cluster2176	FALSE
Cecidomyiidae_cluster2177	FALSE
Cecidomyiidae_cluster2178	FALSE
Cecidomyiidae_cluster2179	FALSE
Cecidomyiidae_cluster218	FALSE
Cecidomyiidae_cluster2180	FALSE
Cecidomyiidae_cluster2181	FALSE
Cecidomyiidae_cluster2182	FALSE
Cecidomyiidae_cluster2183	FALSE
Cecidomyiidae_cluster2184	FALSE
Cecidomyiidae_cluster2185	FALSE
Cecidomyiidae_cluster2186	FALSE
Cecidomyiidae_cluster2187	FALSE
Cecidomyiidae_cluster2188	FALSE
Cecidomyiidae_cluster2189	FALSE
Cecidomyiidae_cluster219	FALSE
Cecidomyiidae_cluster2190	FALSE
Cecidomyiidae_cluster2191	FALSE
Cecidomyiidae_cluster2192	FALSE
Cecidomyiidae_cluster2193	FALSE
Cecidomyiidae_cluster2194	FALSE
Cecidomyiidae_cluster2195	FALSE
Cecidomyiidae_cluster2196	FALSE
Cecidomyiidae_cluster2197	FALSE
Cecidomyiidae_cluster2198	FALSE
Cecidomyiidae_cluster2199	FALSE
Cecidomyiidae_cluster22	FALSE
Cecidomyiidae_cluster220	FALSE
Cecidomyiidae_cluster2200	FALSE
Cecidomyiidae_cluster2201	FALSE
Cecidomyiidae_cluster2202	FALSE
Cecidomyiidae_cluster2203	FALSE
Cecidomyiidae_cluster2204	TRUE
Cecidomyiidae_cluster2205	FALSE
Cecidomyiidae_cluster2206	FALSE
Cecidomyiidae_cluster2207	FALSE
Cecidomyiidae_cluster2208	FALSE
Cecidomyiidae_cluster2209	TRUE
Cecidomyiidae_cluster221	FALSE
Cecidomyiidae_cluster2210	FALSE
Cecidomyiidae_cluster2211	FALSE
Cecidomyiidae_cluster2212	FALSE
Cecidomyiidae_cluster2213	FALSE
Cecidomyiidae_cluster2214	FALSE
Cecidomyiidae_cluster2215	FALSE
Cecidomyiidae_cluster2216	TRUE
Cecidomyiidae_cluster2217	FALSE
Cecidomyiidae_cluster2218	FALSE
Cecidomyiidae_cluster2219	FALSE
Cecidomyiidae_cluster222	FALSE
Cecidomyiidae_cluster2220	FALSE
Cecidomyiidae_cluster2221	FALSE
Cecidomyiidae_cluster2222	FALSE
Cecidomyiidae_cluster2223	FALSE
Cecidomyiidae_cluster2224	FALSE
Cecidomyiidae_cluster2225	FALSE
Cecidomyiidae_cluster2226	FALSE
Cecidomyiidae_cluster2227	FALSE
Cecidomyiidae_cluster2228	FALSE
Cecidomyiidae_cluster2229	FALSE
Cecidomyiidae_cluster223	FALSE
Cecidomyiidae_cluster2230	FALSE
Cecidomyiidae_cluster2231	FALSE
Cecidomyiidae_cluster2232	FALSE
Cecidomyiidae_cluster2233	FALSE
Cecidomyiidae_cluster2234	FALSE
Cecidomyiidae_cluster2235	FALSE
Cecidomyiidae_cluster2236	FALSE
Cecidomyiidae_cluster2237	FALSE
Cecidomyiidae_cluster2238	FALSE
Cecidomyiidae_cluster2239	TRUE
Cecidomyiidae_cluster224	FALSE
Cecidomyiidae_cluster2240	FALSE
Cecidomyiidae_cluster2241	FALSE
Cecidomyiidae_cluster2242	FALSE
Cecidomyiidae_cluster2243	FALSE
Cecidomyiidae_cluster2244	FALSE
Cecidomyiidae_cluster2245	FALSE
Cecidomyiidae_cluster2246	FALSE
Cecidomyiidae_cluster2247	FALSE
Cecidomyiidae_cluster2248	FALSE
Cecidomyiidae_cluster2249	FALSE
Cecidomyiidae_cluster225	FALSE
Cecidomyiidae_cluster2250	FALSE
Cecidomyiidae_cluster2251	FALSE
Cecidomyiidae_cluster2252	FALSE
Cecidomyiidae_cluster2253	TRUE
Cecidomyiidae_cluster2254	FALSE
Cecidomyiidae_cluster2255	FALSE
Cecidomyiidae_cluster2256	FALSE
Cecidomyiidae_cluster2257	FALSE
Cecidomyiidae_cluster2258	FALSE
Cecidomyiidae_cluster2259	FALSE
Cecidomyiidae_cluster226	FALSE
Cecidomyiidae_cluster2260	FALSE
Cecidomyiidae_cluster2261	FALSE
Cecidomyiidae_cluster2262	FALSE
Cecidomyiidae_cluster2263	FALSE
Cecidomyiidae_cluster2264	FALSE
Cecidomyiidae_cluster2265	FALSE
Cecidomyiidae_cluster2266	FALSE
Cecidomyiidae_cluster2267	FALSE
Cecidomyiidae_cluster2268	FALSE
Cecidomyiidae_cluster2269	FALSE
Cecidomyiidae_cluster227	FALSE
Cecidomyiidae_cluster2270	FALSE
Cecidomyiidae_cluster2271	FALSE
Cecidomyiidae_cluster2272	FALSE
Cecidomyiidae_cluster2273	FALSE
Cecidomyiidae_cluster2274	FALSE
Cecidomyiidae_cluster2275	FALSE
Cecidomyiidae_cluster2276	FALSE
Cecidomyiidae_cluster2277	FALSE
Cecidomyiidae_cluster2278	TRUE
Cecidomyiidae_cluster2279	TRUE
Cecidomyiidae_cluster228	FALSE
Cecidomyiidae_cluster2280	FALSE
Cecidomyiidae_cluster2281	FALSE
Cecidomyiidae_cluster2282	FALSE
Cecidomyiidae_cluster2283	FALSE
Cecidomyiidae_cluster2284	FALSE
Cecidomyiidae_cluster2285	FALSE
Cecidomyiidae_cluster2286	FALSE
Cecidomyiidae_cluster2287	FALSE
Cecidomyiidae_cluster2288	FALSE
Cecidomyiidae_cluster2289	FALSE
Cecidomyiidae_cluster229	FALSE
Cecidomyiidae_cluster2290	FALSE
Cecidomyiidae_cluster2291	FALSE
Cecidomyiidae_cluster2292	TRUE
Cecidomyiidae_cluster2293	FALSE
Cecidomyiidae_cluster2294	FALSE
Cecidomyiidae_cluster2295	TRUE
Cecidomyiidae_cluster2296	FALSE
Cecidomyiidae_cluster2297	FALSE
Cecidomyiidae_cluster2298	FALSE
Cecidomyiidae_cluster2299	FALSE
Cecidomyiidae_cluster23	FALSE
Cecidomyiidae_cluster230	FALSE
Cecidomyiidae_cluster2300	FALSE
Cecidomyiidae_cluster2301	FALSE
Cecidomyiidae_cluster2302	FALSE
Cecidomyiidae_cluster2303	FALSE
Cecidomyiidae_cluster2304	TRUE
Cecidomyiidae_cluster2305	FALSE
Cecidomyiidae_cluster2306	FALSE
Cecidomyiidae_cluster2307	FALSE
Cecidomyiidae_cluster2308	FALSE
Cecidomyiidae_cluster2309	FALSE
Cecidomyiidae_cluster231	FALSE
Cecidomyiidae_cluster2310	FALSE
Cecidomyiidae_cluster2311	FALSE
Cecidomyiidae_cluster2312	FALSE
Cecidomyiidae_cluster2313	FALSE
Cecidomyiidae_cluster2314	FALSE
Cecidomyiidae_cluster2315	FALSE
Cecidomyiidae_cluster2316	FALSE
Cecidomyiidae_cluster2317	TRUE
