cluster	numt
Cecidomyiidae_cluster2806	FALSE
unclassified.Diptera_cluster1848	FALSE
unclassified.Diptera_cluster1850	TRUE
unclassified.Diptera_cluster2000	FALSE
Cecidomyiidae_cluster3116	FALSE
Phoridae_cluster496	FALSE
unclassified.Diptera_cluster1858	FALSE
Cecidomyiidae_cluster3097	FALSE
Cecidomyiidae_cluster3176	FALSE
Syrphidae_cluster168	FALSE
unclassified.Diptera_cluster2774	TRUE
Cecidomyiidae_cluster2831	FALSE
unclassified.Diptera_cluster1865	FALSE
unclassified.Diptera_cluster1867	FALSE
unclassified.Diptera_cluster2134	FALSE
Cecidomyiidae_cluster2834	FALSE
unclassified.Diptera_cluster1872	TRUE
Cecidomyiidae_cluster2838	FALSE
Cecidomyiidae_cluster2843	FALSE
Sciaridae_cluster777	FALSE
unclassified.Diptera_cluster1875	TRUE
Cecidomyiidae_cluster2847	FALSE
Cecidomyiidae_cluster2848	FALSE
Chironomidae_cluster1260	FALSE
unclassified.Diptera_cluster2116	FALSE
unclassified.Diptera_cluster1889	TRUE
Mycetophilidae_cluster719	FALSE
unclassified.Diptera_cluster1891	FALSE
Cecidomyiidae_cluster2864	FALSE
Cecidomyiidae_cluster2868	TRUE
Cecidomyiidae_cluster3034	FALSE
unclassified.Diptera_cluster1945	FALSE
unclassified.Diptera_cluster1952	FALSE
Mycetophilidae_cluster715	FALSE
Pediciidae_cluster14	FALSE
Cecidomyiidae_cluster2871	FALSE
Chironomidae_cluster1297	FALSE
unclassified.Diptera_cluster1987	FALSE
Cecidomyiidae_cluster2874	FALSE
unclassified.Diptera_cluster2102	TRUE
unclassified.Diptera_cluster1980	FALSE
Anthomyiidae_cluster180	FALSE
unclassified.Diptera_cluster1910	FALSE
unclassified.Diptera_cluster2056	FALSE
Cecidomyiidae_cluster2888	FALSE
Cecidomyiidae_cluster2892	FALSE
Cecidomyiidae_cluster2939	FALSE
Sciaridae_cluster772	TRUE
unclassified.Diptera_cluster1916	FALSE
unclassified.Diptera_cluster1921	FALSE
Cecidomyiidae_cluster2901	FALSE
Diptera_X_cluster233	FALSE
unclassified.Diptera_cluster1926	FALSE
unclassified.Diptera_cluster1962	FALSE
Cecidomyiidae_cluster2911	FALSE
Mycetophilidae_cluster723	FALSE
Cecidomyiidae_cluster2915	TRUE
Cecidomyiidae_cluster2917	FALSE
Cecidomyiidae_cluster2920	FALSE
Cecidomyiidae_cluster2923	TRUE
Cecidomyiidae_cluster2929	FALSE
Cecidomyiidae_cluster3219	FALSE
unclassified.Diptera_cluster2008	FALSE
Mycetophilidae_cluster740	FALSE
Cecidomyiidae_cluster2934	TRUE
Mycetophilidae_cluster725	FALSE
Chironomidae_cluster1272	FALSE
Tachinidae_cluster213	FALSE
unclassified.Diptera_cluster1950	FALSE
Cecidomyiidae_cluster2942	FALSE
Cecidomyiidae_cluster2946	FALSE
Cecidomyiidae_cluster2949	FALSE
Cecidomyiidae_cluster3009	FALSE
Sciaridae_cluster837	TRUE
unclassified.Diptera_cluster1954	FALSE
Mycetophilidae_cluster749	FALSE
Cecidomyiidae_cluster2950	FALSE
Cecidomyiidae_cluster2956	FALSE
Cecidomyiidae_cluster3023	FALSE
Empididae_cluster153	FALSE
unclassified.Diptera_cluster1963	FALSE
unclassified.Diptera_cluster1965	FALSE
unclassified.Diptera_cluster2635	TRUE
Cecidomyiidae_cluster2961	FALSE
unclassified.Diptera_cluster1967	FALSE
Cecidomyiidae_cluster2963	FALSE
Cecidomyiidae_cluster2965	FALSE
Cecidomyiidae_cluster2966	FALSE
Cecidomyiidae_cluster3083	FALSE
unclassified.Diptera_cluster1977	FALSE
unclassified.Diptera_cluster1982	TRUE
Muscidae_cluster286	FALSE
Hybotidae_cluster161	TRUE
unclassified.Diptera_cluster2020	FALSE
Mycetophilidae_cluster729	FALSE
Sciaridae_cluster775	FALSE
unclassified.Diptera_cluster1989	FALSE
unclassified.Diptera_cluster2038	FALSE
Limoniidae_cluster163	FALSE
Dolichopodidae_cluster210	FALSE
Sphaeroceridae_cluster112	FALSE
Cecidomyiidae_cluster3000	FALSE
Cecidomyiidae_cluster3001	FALSE
Cecidomyiidae_cluster3005	FALSE
Cecidomyiidae_cluster3195	FALSE
Sciaridae_cluster782	FALSE
Cecidomyiidae_cluster3010	FALSE
Cecidomyiidae_cluster3012	FALSE
Cecidomyiidae_cluster3241	FALSE
Diptera_X_cluster237	FALSE
Cecidomyiidae_cluster3016	FALSE
unclassified.Diptera_cluster2051	FALSE
Cecidomyiidae_cluster3026	FALSE
Cecidomyiidae_cluster3099	TRUE
Agromyzidae_cluster359	TRUE
unclassified.Diptera_cluster2021	TRUE
Psilidae_cluster29	FALSE
unclassified.Diptera_cluster2028	TRUE
unclassified.Diptera_cluster2053	TRUE
Cecidomyiidae_cluster3049	FALSE
Cecidomyiidae_cluster3150	FALSE
Cecidomyiidae_cluster3318	FALSE
unclassified.Diptera_cluster2030	FALSE
Cecidomyiidae_cluster3324	FALSE
Tabanidae_cluster45	TRUE
Cecidomyiidae_cluster3042	FALSE
unclassified.Diptera_cluster2042	FALSE
unclassified.Diptera_cluster2044	FALSE
Cecidomyiidae_cluster3296	TRUE
Ceratopogonidae_cluster241	FALSE
Cecidomyiidae_cluster3059	FALSE
Agromyzidae_cluster387	FALSE
Mycetophilidae_cluster734	FALSE
Cecidomyiidae_cluster3064	FALSE
Mycetophilidae_cluster735	FALSE
unclassified.Diptera_cluster2063	FALSE
Heleomyzidae_cluster75	TRUE
Cecidomyiidae_cluster3072	FALSE
Cecidomyiidae_cluster3248	FALSE
Cecidomyiidae_cluster3261	FALSE
unclassified.Diptera_cluster2072	FALSE
Mycetophilidae_cluster763	TRUE
Cecidomyiidae_cluster3078	FALSE
unclassified.Diptera_cluster2074	FALSE
unclassified.Diptera_cluster2078	FALSE
Anisopodidae_cluster9	FALSE
unclassified.Diptera_cluster2081	FALSE
unclassified.Diptera_cluster2297	FALSE
unclassified.Diptera_cluster2325	TRUE
Cecidomyiidae_cluster3100	FALSE
Cecidomyiidae_cluster3104	TRUE
Cecidomyiidae_cluster3105	FALSE
Cecidomyiidae_cluster3175	FALSE
Cecidomyiidae_cluster3200	FALSE
Tipulidae_cluster113	TRUE
Cecidomyiidae_cluster3337	FALSE
Chloropidae_cluster146	TRUE
Anthomyiidae_cluster178	FALSE
unclassified.Diptera_cluster2103	FALSE
unclassified.Diptera_cluster2106	FALSE
Pediciidae_cluster15	FALSE
Cecidomyiidae_cluster3231	FALSE
Mycetophilidae_cluster756	TRUE
Cecidomyiidae_cluster3401	FALSE
unclassified.Diptera_cluster2148	FALSE
unclassified.Diptera_cluster2204	FALSE
unclassified.Diptera_cluster2123	TRUE
Mycetophilidae_cluster766	FALSE
Sciaridae_cluster880	TRUE
unclassified.Diptera_cluster2128	FALSE
unclassified.Diptera_cluster2132	FALSE
Mycetophilidae_cluster742	FALSE
Cecidomyiidae_cluster3131	TRUE
unclassified.Diptera_cluster2137	FALSE
Cecidomyiidae_cluster3134	FALSE
Cecidomyiidae_cluster3186	FALSE
unclassified.Diptera_cluster2138	FALSE
unclassified.Diptera_cluster2326	TRUE
unclassified.Diptera_cluster2143	FALSE
Cecidomyiidae_cluster3227	FALSE
Cecidomyiidae_cluster3242	FALSE
Cecidomyiidae_cluster3260	FALSE
Cecidomyiidae_cluster3297	TRUE
Mycetophilidae_cluster746	FALSE
Cecidomyiidae_cluster3151	FALSE
Cecidomyiidae_cluster3152	FALSE
Cecidomyiidae_cluster3153	FALSE
Cecidomyiidae_cluster3155	FALSE
Cecidomyiidae_cluster3161	TRUE
Cecidomyiidae_cluster3162	FALSE
Cecidomyiidae_cluster3163	FALSE
Cecidomyiidae_cluster3165	FALSE
unclassified.Diptera_cluster2159	TRUE
Mycetophilidae_cluster747	FALSE
Heleomyzidae_cluster78	FALSE
Cecidomyiidae_cluster3170	FALSE
Chironomidae_cluster1281	FALSE
Sciaridae_cluster812	FALSE
Sciaridae_cluster813	FALSE
Ceratopogonidae_cluster245	FALSE
unclassified.Diptera_cluster2162	TRUE
unclassified.Diptera_cluster2163	FALSE
Cecidomyiidae_cluster3319	FALSE
unclassified.Diptera_cluster2170	FALSE
unclassified.Diptera_cluster2172	TRUE
Dixidae_cluster11	FALSE
Cecidomyiidae_cluster3181	FALSE
Keroplatidae_cluster54	TRUE
Phoridae_cluster517	TRUE
Sciaridae_cluster816	FALSE
Agromyzidae_cluster371	FALSE
unclassified.Diptera_cluster2177	FALSE
unclassified.Diptera_cluster2250	FALSE
Drosophilidae_cluster50	FALSE
Cecidomyiidae_cluster3287	FALSE
Calliphoridae_cluster23	TRUE
unclassified.Diptera_cluster2183	FALSE
Carnidae_cluster5	TRUE
Cecidomyiidae_cluster3188	FALSE
Cecidomyiidae_cluster3191	TRUE
Cecidomyiidae_cluster3194	FALSE
Cecidomyiidae_cluster3196	FALSE
Cecidomyiidae_cluster3410	FALSE
unclassified.Diptera_cluster2190	FALSE
Cecidomyiidae_cluster3202	FALSE
Sciomyzidae_cluster66	TRUE
Sciaridae_cluster821	FALSE
Sciaridae_cluster823	TRUE
unclassified.Diptera_cluster2199	FALSE
Cecidomyiidae_cluster3206	FALSE
Cecidomyiidae_cluster3209	TRUE
unclassified.Diptera_cluster2210	FALSE
Cecidomyiidae_cluster3211	FALSE
Ceratopogonidae_cluster247	FALSE
Psychodidae_cluster79	TRUE
unclassified.Diptera_cluster2214	FALSE
Sepsidae_cluster26	TRUE
unclassified.Diptera_cluster2218	FALSE
unclassified.Diptera_cluster2223	TRUE
unclassified.Diptera_cluster2281	FALSE
unclassified.Diptera_cluster2517	FALSE
unclassified.Diptera_cluster2719	TRUE
Cecidomyiidae_cluster3343	FALSE
Cecidomyiidae_cluster3362	FALSE
unclassified.Diptera_cluster2234	FALSE
unclassified.Diptera_cluster2426	FALSE
unclassified.Diptera_cluster2465	FALSE
Cecidomyiidae_cluster3223	FALSE
Sciaridae_cluster832	TRUE
Cecidomyiidae_cluster3225	FALSE
Cecidomyiidae_cluster3228	FALSE
unclassified.Diptera_cluster2247	TRUE
unclassified.Diptera_cluster2254	TRUE
unclassified.Diptera_cluster2547	FALSE
Agromyzidae_cluster377	FALSE
Tachinidae_cluster219	TRUE
unclassified.Diptera_cluster2795	TRUE
Cecidomyiidae_cluster3244	FALSE
Cecidomyiidae_cluster3289	FALSE
unclassified.Diptera_cluster2261	FALSE
unclassified.Diptera_cluster2262	FALSE
Conopidae_cluster18	TRUE
Agromyzidae_cluster380	TRUE
Tachinidae_cluster216	TRUE
unclassified.Diptera_cluster2267	FALSE
unclassified.Diptera_cluster2270	TRUE
unclassified.Diptera_cluster2272	FALSE
Cecidomyiidae_cluster3339	FALSE
Tabanidae_cluster53	TRUE
unclassified.Diptera_cluster2480	TRUE
Cecidomyiidae_cluster3254	FALSE
Cecidomyiidae_cluster3255	FALSE
Ditomyiidae_cluster4	TRUE
unclassified.Diptera_cluster2293	TRUE
unclassified.Diptera_cluster2680	TRUE
Cecidomyiidae_cluster3282	FALSE
Cecidomyiidae_cluster3393	FALSE
Sciaridae_cluster859	FALSE
Tabanidae_cluster50	TRUE
Cecidomyiidae_cluster3265	FALSE
Cecidomyiidae_cluster3270	FALSE
Psilidae_cluster34	TRUE
unclassified.Diptera_cluster2305	FALSE
unclassified.Diptera_cluster2596	TRUE
Drosophilidae_cluster51	TRUE
Cecidomyiidae_cluster3271	FALSE
Cecidomyiidae_cluster3379	FALSE
unclassified.Diptera_cluster2311	FALSE
unclassified.Diptera_cluster2312	TRUE
unclassified.Diptera_cluster2317	FALSE
Cecidomyiidae_cluster3321	FALSE
Chloropidae_cluster155	TRUE
Sciaridae_cluster848	TRUE
Sciaridae_cluster849	TRUE
unclassified.Diptera_cluster2665	TRUE
Cecidomyiidae_cluster3293	FALSE
Cecidomyiidae_cluster3450	FALSE
Chironomidae_cluster1287	FALSE
unclassified.Diptera_cluster2490	FALSE
unclassified.Diptera_cluster2633	FALSE
Sciaridae_cluster850	FALSE
Diptera_X_cluster253	FALSE
Diptera_X_cluster254	FALSE
unclassified.Diptera_cluster2334	FALSE
Mycetophilidae_cluster774	FALSE
Cecidomyiidae_cluster3299	FALSE
Cecidomyiidae_cluster3300	FALSE
Cecidomyiidae_cluster3302	FALSE
Muscidae_cluster309	TRUE
Chloropidae_cluster141	TRUE
unclassified.Diptera_cluster2342	TRUE
Scathophagidae_cluster58	TRUE
Cecidomyiidae_cluster3306	FALSE
Cecidomyiidae_cluster3468	TRUE
Chloropidae_cluster142	TRUE
Sciaridae_cluster854	FALSE
Sciaridae_cluster895	TRUE
Agromyzidae_cluster385	TRUE
unclassified.Diptera_cluster2346	FALSE
unclassified.Diptera_cluster2350	TRUE
Cecidomyiidae_cluster3316	FALSE
Cecidomyiidae_cluster3317	FALSE
Cecidomyiidae_cluster3432	FALSE
Cecidomyiidae_cluster3497	FALSE
Sciaridae_cluster893	TRUE
unclassified.Diptera_cluster2358	FALSE
Trichoceridae_cluster29	TRUE
Cecidomyiidae_cluster3367	FALSE
Cecidomyiidae_cluster3458	TRUE
unclassified.Diptera_cluster2359	FALSE
unclassified.Diptera_cluster2364	FALSE
unclassified.Diptera_cluster2383	TRUE
unclassified.Diptera_cluster2384	FALSE
unclassified.Diptera_cluster2417	TRUE
Sepsidae_cluster27	TRUE
Cecidomyiidae_cluster3329	FALSE
Cecidomyiidae_cluster3333	FALSE
Cecidomyiidae_cluster3334	FALSE
Cecidomyiidae_cluster3340	FALSE
unclassified.Diptera_cluster2578	FALSE
Cecidomyiidae_cluster3349	FALSE
Oestridae_cluster3	TRUE
Sciaridae_cluster861	TRUE
unclassified.Diptera_cluster2374	FALSE
unclassified.Diptera_cluster2721	FALSE
Cecidomyiidae_cluster3356	FALSE
Cecidomyiidae_cluster3357	FALSE
Cecidomyiidae_cluster3358	FALSE
Agromyzidae_cluster394	TRUE
unclassified.Diptera_cluster2387	TRUE
Asilidae_cluster36	TRUE
Sciaridae_cluster874	FALSE
unclassified.Diptera_cluster2394	FALSE
unclassified.Diptera_cluster2463	TRUE
unclassified.Diptera_cluster2624	FALSE
unclassified.Diptera_cluster2781	TRUE
Cecidomyiidae_cluster3375	TRUE
Cecidomyiidae_cluster3491	FALSE
Sciaridae_cluster866	TRUE
unclassified.Diptera_cluster2407	TRUE
unclassified.Diptera_cluster2573	FALSE
Phoridae_cluster548	TRUE
Sciaridae_cluster868	TRUE
Psilidae_cluster38	TRUE
unclassified.Diptera_cluster2415	FALSE
Mycetophilidae_cluster786	FALSE
Cecidomyiidae_cluster3385	FALSE
Cecidomyiidae_cluster3386	TRUE
Cecidomyiidae_cluster3388	FALSE
Cecidomyiidae_cluster3389	FALSE
Cecidomyiidae_cluster3391	FALSE
Cecidomyiidae_cluster3488	FALSE
Sciaridae_cluster873	FALSE
Agromyzidae_cluster396	FALSE
Psilidae_cluster49	TRUE
unclassified.Diptera_cluster2419	FALSE
unclassified.Diptera_cluster2489	TRUE
Cecidomyiidae_cluster3395	FALSE
Cecidomyiidae_cluster3402	FALSE
Cecidomyiidae_cluster3460	FALSE
Muscidae_cluster310	TRUE
Chloropidae_cluster148	TRUE
Chloropidae_cluster154	TRUE
unclassified.Diptera_cluster2428	TRUE
unclassified.Diptera_cluster2430	TRUE
unclassified.Diptera_cluster2478	FALSE
unclassified.Diptera_cluster2531	TRUE
unclassified.Diptera_cluster2572	FALSE
Cecidomyiidae_cluster3409	FALSE
Pipunculidae_cluster120	TRUE
unclassified.Diptera_cluster2446	FALSE
unclassified.Diptera_cluster2447	TRUE
unclassified.Diptera_cluster2453	TRUE
unclassified.Diptera_cluster2631	TRUE
Cecidomyiidae_cluster3452	FALSE
Cecidomyiidae_cluster3483	FALSE
Sciomyzidae_cluster73	TRUE
Dolichopodidae_cluster221	TRUE
Culicidae_cluster52	TRUE
Sciaridae_cluster879	FALSE
Sciaridae_cluster904	TRUE
Agromyzidae_cluster399	TRUE
Diptera_X_cluster256	FALSE
unclassified.Diptera_cluster2455	TRUE
unclassified.Diptera_cluster2456	TRUE
Mycetophilidae_cluster771	FALSE
Cecidomyiidae_cluster3422	FALSE
Chloropidae_cluster152	FALSE
Syrphidae_cluster175	FALSE
unclassified.Diptera_cluster2462	FALSE
unclassified.Diptera_cluster2467	TRUE
unclassified.Diptera_cluster2470	TRUE
unclassified.Diptera_cluster2749	TRUE
Cecidomyiidae_cluster3425	FALSE
Cecidomyiidae_cluster3426	FALSE
Cecidomyiidae_cluster3428	FALSE
Cecidomyiidae_cluster3429	TRUE
Cecidomyiidae_cluster3490	TRUE
Phoridae_cluster549	TRUE
unclassified.Diptera_cluster2479	FALSE
unclassified.Diptera_cluster2482	TRUE
unclassified.Diptera_cluster2485	TRUE
unclassified.Diptera_cluster2543	TRUE
unclassified.Diptera_cluster2652	FALSE
unclassified.Diptera_cluster2770	TRUE
unclassified.Diptera_cluster2792	TRUE
Hybotidae_cluster168	FALSE
Dolichopodidae_cluster222	FALSE
Chloropidae_cluster151	TRUE
Tachinidae_cluster220	TRUE
unclassified.Diptera_cluster2496	TRUE
Mycetophilidae_cluster769	TRUE
Cecidomyiidae_cluster3442	FALSE
Cecidomyiidae_cluster3592	TRUE
Cecidomyiidae_cluster3653	FALSE
Phoridae_cluster543	FALSE
Phoridae_cluster556	TRUE
Diptera_X_cluster257	TRUE
unclassified.Diptera_cluster2502	TRUE
unclassified.Diptera_cluster2509	TRUE
unclassified.Diptera_cluster2512	TRUE
unclassified.Diptera_cluster2513	TRUE
unclassified.Diptera_cluster2527	TRUE
unclassified.Diptera_cluster2592	TRUE
Cecidomyiidae_cluster3489	FALSE
Cecidomyiidae_cluster3535	FALSE
Tephritidae_cluster44	TRUE
Agromyzidae_cluster401	TRUE
Anthomyiidae_cluster184	TRUE
Cecidomyiidae_cluster3519	FALSE
Limoniidae_cluster171	FALSE
Milichiidae_cluster22	FALSE
Sciaridae_cluster889	FALSE
Psilidae_cluster42	TRUE
Tabanidae_cluster58	TRUE
unclassified.Diptera_cluster2530	TRUE
unclassified.Diptera_cluster2796	TRUE
Mycetophilidae_cluster785	TRUE
Heleomyzidae_cluster79	TRUE
Cecidomyiidae_cluster3591	FALSE
Cecidomyiidae_cluster3689	TRUE
Muscidae_cluster314	TRUE
Muscidae_cluster319	TRUE
Ceratopogonidae_cluster262	FALSE
Pipunculidae_cluster127	TRUE
unclassified.Diptera_cluster2548	TRUE
unclassified.Diptera_cluster2650	FALSE
unclassified.Diptera_cluster2670	TRUE
unclassified.Diptera_cluster2698	TRUE
unclassified.Diptera_cluster2827	FALSE
unclassified.Diptera_cluster2849	TRUE
Cecidomyiidae_cluster3469	FALSE
Cecidomyiidae_cluster3470	FALSE
Cecidomyiidae_cluster3471	FALSE
Cecidomyiidae_cluster3473	FALSE
Cecidomyiidae_cluster3478	FALSE
Cecidomyiidae_cluster3479	FALSE
Cecidomyiidae_cluster3601	FALSE
Chironomidae_cluster1299	FALSE
Syrphidae_cluster186	TRUE
Sciaridae_cluster896	FALSE
Agromyzidae_cluster403	TRUE
unclassified.Diptera_cluster2557	TRUE
unclassified.Diptera_cluster2564	TRUE
unclassified.Diptera_cluster2567	FALSE
unclassified.Diptera_cluster2571	TRUE
unclassified.Diptera_cluster2755	TRUE
Cecidomyiidae_cluster3481	FALSE
Cecidomyiidae_cluster3484	TRUE
Cecidomyiidae_cluster3594	FALSE
Sciaridae_cluster899	TRUE
unclassified.Diptera_cluster2575	TRUE
unclassified.Diptera_cluster2583	FALSE
Heleomyzidae_cluster80	TRUE
Trichoceridae_cluster30	FALSE
Cecidomyiidae_cluster3485	FALSE
Cecidomyiidae_cluster3486	FALSE
Cecidomyiidae_cluster3494	FALSE
Tipulidae_cluster126	TRUE
Tipulidae_cluster137	TRUE
Dolichopodidae_cluster227	TRUE
Syrphidae_cluster180	TRUE
Sciaridae_cluster902	TRUE
Calliphoridae_cluster24	TRUE
Agromyzidae_cluster406	TRUE
Agromyzidae_cluster407	TRUE
Agromyzidae_cluster409	TRUE
Ceratopogonidae_cluster258	FALSE
Pipunculidae_cluster128	TRUE
unclassified.Diptera_cluster2588	TRUE
Mycetophilidae_cluster775	TRUE
Sarcophagidae_cluster52	TRUE
Cecidomyiidae_cluster3498	FALSE
Cecidomyiidae_cluster3503	FALSE
Cecidomyiidae_cluster3506	FALSE
Hybotidae_cluster172	FALSE
Limoniidae_cluster178	TRUE
Anthomyiidae_cluster183	FALSE
unclassified.Diptera_cluster2594	TRUE
unclassified.Diptera_cluster2595	TRUE
unclassified.Diptera_cluster2607	TRUE
unclassified.Diptera_cluster2611	TRUE
unclassified.Diptera_cluster2825	TRUE
Mycetophilidae_cluster778	TRUE
Cecidomyiidae_cluster3511	TRUE
Sciaridae_cluster909	TRUE
unclassified.Diptera_cluster2612	TRUE
unclassified.Diptera_cluster2616	TRUE
unclassified.Diptera_cluster2618	FALSE
unclassified.Diptera_cluster2623	TRUE
unclassified.Diptera_cluster2640	TRUE
Mycetophilidae_cluster780	FALSE
Sarcophagidae_cluster53	TRUE
Cecidomyiidae_cluster3517	TRUE
Cecidomyiidae_cluster3520	FALSE
Cecidomyiidae_cluster3521	FALSE
Cecidomyiidae_cluster3523	FALSE
Cecidomyiidae_cluster3524	FALSE
Cecidomyiidae_cluster3561	FALSE
Cecidomyiidae_cluster3587	FALSE
Cecidomyiidae_cluster3615	FALSE
Cecidomyiidae_cluster3634	TRUE
Cecidomyiidae_cluster3725	FALSE
Psilidae_cluster44	TRUE
unclassified.Diptera_cluster2632	TRUE
unclassified.Diptera_cluster2634	TRUE
unclassified.Diptera_cluster2641	TRUE
unclassified.Diptera_cluster2642	FALSE
unclassified.Diptera_cluster2644	TRUE
unclassified.Diptera_cluster2645	TRUE
unclassified.Diptera_cluster2822	TRUE
Mycetophilidae_cluster792	TRUE
Cecidomyiidae_cluster3527	FALSE
Cecidomyiidae_cluster3529	FALSE
Cecidomyiidae_cluster3539	TRUE
Phoridae_cluster551	TRUE
Tipulidae_cluster129	TRUE
Dolichopodidae_cluster224	TRUE
Dolichopodidae_cluster230	FALSE
Sciaridae_cluster912	FALSE
Sciaridae_cluster914	TRUE
Agromyzidae_cluster413	TRUE
Agromyzidae_cluster414	TRUE
Ceratopogonidae_cluster259	TRUE
Pipunculidae_cluster131	TRUE
unclassified.Diptera_cluster2646	TRUE
unclassified.Diptera_cluster2651	FALSE
unclassified.Diptera_cluster2654	TRUE
unclassified.Diptera_cluster2655	TRUE
unclassified.Diptera_cluster2657	TRUE
unclassified.Diptera_cluster2658	FALSE
unclassified.Diptera_cluster2661	TRUE
unclassified.Diptera_cluster2663	TRUE
unclassified.Diptera_cluster2667	TRUE
unclassified.Diptera_cluster2814	FALSE
Cecidomyiidae_cluster3545	TRUE
Cecidomyiidae_cluster3547	TRUE
Cecidomyiidae_cluster3550	TRUE
Phoridae_cluster553	TRUE
Sciaridae_cluster918	TRUE
Sciaridae_cluster928	FALSE
unclassified.Diptera_cluster2672	TRUE
unclassified.Diptera_cluster2675	TRUE
unclassified.Diptera_cluster2682	TRUE
unclassified.Diptera_cluster2831	TRUE
unclassified.Diptera_cluster2845	TRUE
unclassified.Diptera_cluster2961	TRUE
Mycetophilidae_cluster802	TRUE
Cecidomyiidae_cluster3554	FALSE
Cecidomyiidae_cluster3562	FALSE
Cecidomyiidae_cluster3564	FALSE
Muscidae_cluster326	TRUE
Limoniidae_cluster175	TRUE
Sciaridae_cluster940	FALSE
unclassified.Diptera_cluster2688	TRUE
unclassified.Diptera_cluster2691	FALSE
unclassified.Diptera_cluster2709	TRUE
unclassified.Diptera_cluster2878	TRUE
Cecidomyiidae_cluster3567	FALSE
Cecidomyiidae_cluster3568	FALSE
Cecidomyiidae_cluster3569	FALSE
Muscidae_cluster322	TRUE
Sciomyzidae_cluster74	TRUE
Ceratopogonidae_cluster260	FALSE
Fanniidae_cluster68	TRUE
unclassified.Diptera_cluster2712	FALSE
unclassified.Diptera_cluster2713	TRUE
unclassified.Diptera_cluster2717	TRUE
unclassified.Diptera_cluster2718	TRUE
unclassified.Diptera_cluster2722	TRUE
unclassified.Diptera_cluster2725	TRUE
unclassified.Diptera_cluster2895	TRUE
Mycetophilidae_cluster788	TRUE
Mycetophilidae_cluster789	FALSE
Sphaeroceridae_cluster123	TRUE
Dolichopodidae_cluster226	TRUE
Sciaridae_cluster926	FALSE
Agromyzidae_cluster433	TRUE
Psilidae_cluster48	TRUE
Ceratopogonidae_cluster261	TRUE
unclassified.Diptera_cluster2731	TRUE
unclassified.Diptera_cluster2737	TRUE
Ephydridae_cluster57	TRUE
Cecidomyiidae_cluster3583	FALSE
Cecidomyiidae_cluster3593	TRUE
Cecidomyiidae_cluster3773	FALSE
Muscidae_cluster332	TRUE
Phoridae_cluster580	TRUE
Chironomidae_cluster1306	TRUE
Pipunculidae_cluster135	TRUE
Pipunculidae_cluster136	TRUE
Pipunculidae_cluster143	TRUE
unclassified.Diptera_cluster2744	FALSE
unclassified.Diptera_cluster2745	TRUE
unclassified.Diptera_cluster2747	TRUE
unclassified.Diptera_cluster2750	FALSE
unclassified.Diptera_cluster2751	TRUE
unclassified.Diptera_cluster2758	TRUE
unclassified.Diptera_cluster2817	FALSE
unclassified.Diptera_cluster2829	TRUE
unclassified.Diptera_cluster2929	TRUE
Mycetophilidae_cluster793	TRUE
Conopidae_cluster22	FALSE
Conopidae_cluster24	TRUE
Cecidomyiidae_cluster3599	FALSE
Cecidomyiidae_cluster3600	TRUE
Cecidomyiidae_cluster3605	FALSE
Cecidomyiidae_cluster3607	FALSE
Cecidomyiidae_cluster3648	FALSE
Cecidomyiidae_cluster3727	FALSE
Cecidomyiidae_cluster3753	FALSE
Muscidae_cluster324	TRUE
Sciaridae_cluster967	TRUE
Pipunculidae_cluster138	TRUE
Tachinidae_cluster232	TRUE
unclassified.Diptera_cluster2773	TRUE
unclassified.Diptera_cluster2902	FALSE
unclassified.Diptera_cluster2951	TRUE
unclassified.Diptera_cluster2996	TRUE
Ephydridae_cluster60	TRUE
Cecidomyiidae_cluster3616	FALSE
Cecidomyiidae_cluster3623	FALSE
Cecidomyiidae_cluster3626	FALSE
Cecidomyiidae_cluster3724	FALSE
Cecidomyiidae_cluster3730	FALSE
Cecidomyiidae_cluster3769	FALSE
Muscidae_cluster325	TRUE
Hybotidae_cluster169	TRUE
Agromyzidae_cluster423	FALSE
Agromyzidae_cluster439	FALSE
Psilidae_cluster50	FALSE
Psilidae_cluster51	TRUE
Anthomyiidae_cluster186	FALSE
Anthomyiidae_cluster187	TRUE
Pipunculidae_cluster155	TRUE
unclassified.Diptera_cluster2779	TRUE
unclassified.Diptera_cluster2793	FALSE
unclassified.Diptera_cluster2797	FALSE
unclassified.Diptera_cluster2877	FALSE
Cecidomyiidae_cluster3701	FALSE
Muscidae_cluster337	TRUE
Phoridae_cluster562	FALSE
Phoridae_cluster574	TRUE
Tipulidae_cluster138	TRUE
Hybotidae_cluster170	TRUE
Asilidae_cluster38	TRUE
Sciaridae_cluster935	TRUE
Sciaridae_cluster937	FALSE
Sciaridae_cluster939	TRUE
Ceratopogonidae_cluster266	TRUE
Pipunculidae_cluster142	TRUE
unclassified.Diptera_cluster2800	TRUE
unclassified.Diptera_cluster2806	TRUE
unclassified.Diptera_cluster2807	TRUE
unclassified.Diptera_cluster2810	FALSE
unclassified.Diptera_cluster2813	FALSE
unclassified.Diptera_cluster2818	TRUE
unclassified.Diptera_cluster2819	FALSE
unclassified.Diptera_cluster2904	TRUE
Cecidomyiidae_cluster3639	FALSE
Cecidomyiidae_cluster3640	FALSE
Cecidomyiidae_cluster3650	FALSE
Cecidomyiidae_cluster3652	TRUE
Dolichopodidae_cluster231	TRUE
Chironomidae_cluster1318	TRUE
