"taxon"	"run"	"require_overlap"	"dist_type"	"dist_threshold"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"duplicate_bin_records"	"remaining_dups"	"remaining_dup_records"	"false_pos"	"false_neg"	"finbol_clusters"	"removed_finbol_clusters"	"spp_in_known"	"found_spp_in_known"	"clusters_in_known"	"spurious"	"remaining_spurious"	"false_pos_finbol"	"false_neg_spurious"	"false_pos_comb"	"false_neg_comb"
"Strepsiptera"	20	"TRUE"	"wdadn"	0.3	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	21	"TRUE"	"wdadn"	0.5	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	22	"TRUE"	"wdadn"	0.7	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	23	"TRUE"	"wdadn"	0.9	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	24	"TRUE"	"wdadn"	1.1	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	25	"FALSE"	"dadn"	2.7	9	2	7	2	0	0	0	0	0.285714285714286	NA	0	0	2	3	3	0	0	NA	NA	0.285714285714286	NA
"Strepsiptera"	26	"FALSE"	"dadn"	3	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	27	"FALSE"	"dadn"	3.5	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	28	"FALSE"	"wdadn"	1.5	9	1	7	1	0	0	0	0	0.142857142857143	NA	0	0	2	3	3	0	0	NA	NA	0.142857142857143	NA
"Strepsiptera"	29	"FALSE"	"wdadn"	1.7	9	1	7	1	0	0	0	0	0.142857142857143	NA	0	0	2	3	3	0	0	NA	NA	0.142857142857143	NA
"Strepsiptera"	30	"FALSE"	"wdadn"	2	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	31	"FALSE"	"wdadn"	2.5	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	32	"FALSE"	"wdadn"	3	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	33	"FALSE"	"wdadn"	3.5	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	34	"FALSE"	"wdadn"	4	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	35	"FALSE"	"dadn"	4	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	36	"FALSE"	"dadn"	4.5	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	37	"FALSE"	"dadn"	5	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	38	"FALSE"	"dadn"	6	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	39	"TRUE"	"dadn"	1.8	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	40	"TRUE"	"dadn"	2.1	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	41	"TRUE"	"dadn"	2.4	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	42	"TRUE"	"dadn"	2.7	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	43	"TRUE"	"wdadn"	1.2	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	44	"TRUE"	"wdadn"	1.3	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	45	"TRUE"	"wdadn"	1.5	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Strepsiptera"	46	"TRUE"	"wdadn"	1.7	9	0	7	0	0	0	0	0	0	NA	0	0	2	3	3	0	0	NA	NA	0	NA
"Mecoptera"	1	"FALSE"	"dadn"	1	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	2	"FALSE"	"dadn"	1.2	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	3	"FALSE"	"dadn"	1.5	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	4	"FALSE"	"dadn"	1.8	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	5	"FALSE"	"dadn"	2.1	8	1	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	6	"FALSE"	"dadn"	2.4	8	1	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	7	"FALSE"	"wdadn"	0.8	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	8	"FALSE"	"wdadn"	0.9	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	9	"FALSE"	"wdadn"	1	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	10	"FALSE"	"wdadn"	1.1	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	11	"FALSE"	"wdadn"	1.2	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	12	"FALSE"	"wdadn"	1.3	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	13	"TRUE"	"dadn"	0.4	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	14	"TRUE"	"dadn"	0.6	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	15	"TRUE"	"dadn"	0.8	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	16	"TRUE"	"dadn"	1	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	17	"TRUE"	"dadn"	1.2	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	18	"TRUE"	"dadn"	1.5	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	19	"TRUE"	"wdadn"	0.1	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	20	"TRUE"	"wdadn"	0.3	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	21	"TRUE"	"wdadn"	0.5	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	22	"TRUE"	"wdadn"	0.7	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	23	"TRUE"	"wdadn"	0.9	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	24	"TRUE"	"wdadn"	1.1	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	25	"FALSE"	"dadn"	2.7	8	1	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	26	"FALSE"	"dadn"	3	8	1	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	27	"FALSE"	"dadn"	3.5	8	0	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	28	"FALSE"	"wdadn"	1.5	8	1	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	29	"FALSE"	"wdadn"	1.7	8	1	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	30	"FALSE"	"wdadn"	2	8	1	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	31	"FALSE"	"wdadn"	2.5	8	1	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	32	"FALSE"	"wdadn"	3	8	0	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	33	"FALSE"	"wdadn"	3.5	8	0	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	34	"FALSE"	"wdadn"	4	8	0	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	35	"FALSE"	"dadn"	4	8	0	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	36	"FALSE"	"dadn"	4.5	8	0	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	37	"FALSE"	"dadn"	5	8	0	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	38	"FALSE"	"dadn"	6	8	0	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	39	"TRUE"	"dadn"	1.8	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	40	"TRUE"	"dadn"	2.1	8	1	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	41	"TRUE"	"dadn"	2.4	8	1	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	42	"TRUE"	"dadn"	2.7	8	1	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	43	"TRUE"	"wdadn"	1.2	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	44	"TRUE"	"wdadn"	1.3	8	2	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	45	"TRUE"	"wdadn"	1.5	8	1	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Mecoptera"	46	"TRUE"	"wdadn"	1.7	8	1	5	0	0	0	0	0	0	NA	4	0	2	1	4	0	0	0	NA	0	NA
"Trichoptera"	1	"FALSE"	"dadn"	1	389	63	156	12	5	6	1	1	0.0769230769230769	0.2	96	6	113	59	71	10	9	0.0625	0.9	0.0714285714285714	0.666666666666667
"Trichoptera"	2	"FALSE"	"dadn"	1.2	389	50	156	9	5	6	1	1	0.0576923076923077	0.2	96	5	113	59	71	10	9	0.0520833333333333	0.9	0.0555555555555556	0.666666666666667
"Trichoptera"	3	"FALSE"	"dadn"	1.5	389	30	156	5	5	6	2	2	0.032051282051282	0.4	96	2	113	59	71	10	9	0.0208333333333333	0.9	0.0277777777777778	0.733333333333333
"Trichoptera"	4	"FALSE"	"dadn"	1.8	389	20	156	1	5	6	2	3	0.0064102564102564	0.4	96	0	113	59	71	10	10	0	1	0.0039682539682539	0.8
"Trichoptera"	5	"FALSE"	"dadn"	2.1	389	18	156	1	5	6	2	3	0.0064102564102564	0.4	96	0	113	59	71	10	10	0	1	0.0039682539682539	0.8
"Trichoptera"	6	"FALSE"	"dadn"	2.4	389	13	156	1	5	6	3	4	0.0064102564102564	0.6	96	0	113	59	71	10	10	0	1	0.0039682539682539	0.866666666666667
"Trichoptera"	7	"FALSE"	"wdadn"	0.8	389	28	156	3	5	6	1	1	0.0192307692307692	0.2	96	0	113	59	71	10	9	0	0.9	0.0119047619047619	0.666666666666667
"Trichoptera"	8	"FALSE"	"wdadn"	0.9	389	24	156	2	5	6	2	2	0.0128205128205128	0.4	96	0	113	59	71	10	10	0	1	0.0079365079365079	0.8
"Trichoptera"	9	"FALSE"	"wdadn"	1	389	19	156	1	5	6	3	3	0.0064102564102564	0.6	96	0	113	59	71	10	10	0	1	0.0039682539682539	0.866666666666667
"Trichoptera"	10	"FALSE"	"wdadn"	1.1	389	15	156	1	5	6	3	3	0.0064102564102564	0.6	96	0	113	59	71	10	10	0	1	0.0039682539682539	0.866666666666667
"Trichoptera"	11	"FALSE"	"wdadn"	1.2	389	12	156	1	5	6	3	3	0.0064102564102564	0.6	96	0	113	59	71	10	10	0	1	0.0039682539682539	0.866666666666667
"Trichoptera"	12	"FALSE"	"wdadn"	1.3	389	12	156	1	5	6	3	3	0.0064102564102564	0.6	96	0	113	59	71	10	10	0	1	0.0039682539682539	0.866666666666667
"Trichoptera"	13	"TRUE"	"dadn"	0.4	389	24	156	3	5	6	1	1	0.0192307692307692	0.2	96	1	113	59	71	10	10	0.0104166666666667	1	0.0158730158730159	0.733333333333333
"Trichoptera"	14	"TRUE"	"dadn"	0.6	389	23	156	3	5	6	2	2	0.0192307692307692	0.4	96	1	113	59	71	10	10	0.0104166666666667	1	0.0158730158730159	0.8
"Trichoptera"	15	"TRUE"	"dadn"	0.8	389	21	156	3	5	6	2	2	0.0192307692307692	0.4	96	1	113	59	71	10	10	0.0104166666666667	1	0.0158730158730159	0.8
"Trichoptera"	16	"TRUE"	"dadn"	1	389	19	156	3	5	6	2	2	0.0192307692307692	0.4	96	1	113	59	71	10	10	0.0104166666666667	1	0.0158730158730159	0.8
"Trichoptera"	17	"TRUE"	"dadn"	1.2	389	17	156	2	5	6	2	2	0.0128205128205128	0.4	96	0	113	59	71	10	10	0	1	0.0079365079365079	0.8
"Trichoptera"	18	"TRUE"	"dadn"	1.5	389	11	156	2	5	6	3	3	0.0128205128205128	0.6	96	0	113	59	71	10	10	0	1	0.0079365079365079	0.866666666666667
"Trichoptera"	19	"TRUE"	"wdadn"	0.1	389	24	156	3	5	6	1	1	0.0192307692307692	0.2	96	1	113	59	71	10	10	0.0104166666666667	1	0.0158730158730159	0.733333333333333
"Trichoptera"	20	"TRUE"	"wdadn"	0.3	389	21	156	3	5	6	2	2	0.0192307692307692	0.4	96	1	113	59	71	10	10	0.0104166666666667	1	0.0158730158730159	0.8
"Trichoptera"	21	"TRUE"	"wdadn"	0.5	389	19	156	3	5	6	2	2	0.0192307692307692	0.4	96	1	113	59	71	10	10	0.0104166666666667	1	0.0158730158730159	0.8
"Trichoptera"	22	"TRUE"	"wdadn"	0.7	389	13	156	2	5	6	2	2	0.0128205128205128	0.4	96	0	113	59	71	10	10	0	1	0.0079365079365079	0.8
"Trichoptera"	23	"TRUE"	"wdadn"	0.9	389	11	156	2	5	6	3	3	0.0128205128205128	0.6	96	0	113	59	71	10	10	0	1	0.0079365079365079	0.866666666666667
"Trichoptera"	24	"TRUE"	"wdadn"	1.1	389	10	156	2	5	6	3	3	0.0128205128205128	0.6	96	0	113	59	71	10	10	0	1	0.0079365079365079	0.866666666666667
"Trichoptera"	25	"FALSE"	"dadn"	2.7	389	12	156	1	5	6	3	4	0.0064102564102564	0.6	96	0	113	59	71	10	10	0	1	0.0039682539682539	0.866666666666667
"Trichoptera"	26	"FALSE"	"dadn"	3	389	9	156	0	5	6	3	4	0	0.6	96	0	113	59	71	10	10	0	1	0	0.866666666666667
"Trichoptera"	27	"FALSE"	"dadn"	3.5	389	8	156	0	5	6	3	4	0	0.6	96	0	113	59	71	10	10	0	1	0	0.866666666666667
"Trichoptera"	28	"FALSE"	"wdadn"	1.5	389	10	156	1	5	6	3	4	0.0064102564102564	0.6	96	0	113	59	71	10	10	0	1	0.0039682539682539	0.866666666666667
"Trichoptera"	29	"FALSE"	"wdadn"	1.7	389	10	156	1	5	6	3	4	0.0064102564102564	0.6	96	0	113	59	71	10	10	0	1	0.0039682539682539	0.866666666666667
"Trichoptera"	30	"FALSE"	"wdadn"	2	389	8	156	1	5	6	3	4	0.0064102564102564	0.6	96	0	113	59	71	10	10	0	1	0.0039682539682539	0.866666666666667
"Trichoptera"	31	"FALSE"	"wdadn"	2.5	389	6	156	0	5	6	3	4	0	0.6	96	0	113	59	71	10	10	0	1	0	0.866666666666667
"Trichoptera"	32	"FALSE"	"wdadn"	3	389	6	156	0	5	6	3	4	0	0.6	96	0	113	59	71	10	10	0	1	0	0.866666666666667
"Trichoptera"	33	"FALSE"	"wdadn"	3.5	389	5	156	0	5	6	3	4	0	0.6	96	0	113	59	71	10	10	0	1	0	0.866666666666667
"Trichoptera"	34	"FALSE"	"wdadn"	4	389	5	156	0	5	6	3	4	0	0.6	96	0	113	59	71	10	10	0	1	0	0.866666666666667
"Trichoptera"	35	"FALSE"	"dadn"	4	389	5	156	0	5	6	3	4	0	0.6	96	0	113	59	71	10	10	0	1	0	0.866666666666667
"Trichoptera"	36	"FALSE"	"dadn"	4.5	389	5	156	0	5	6	3	4	0	0.6	96	0	113	59	71	10	10	0	1	0	0.866666666666667
"Trichoptera"	37	"FALSE"	"dadn"	5	389	4	156	0	5	6	3	4	0	0.6	96	0	113	59	71	10	10	0	1	0	0.866666666666667
"Trichoptera"	38	"FALSE"	"dadn"	6	389	3	156	0	5	6	3	4	0	0.6	96	0	113	59	71	10	10	0	1	0	0.866666666666667
"Trichoptera"	39	"TRUE"	"dadn"	1.8	389	9	156	2	5	6	3	4	0.0128205128205128	0.6	96	0	113	59	71	10	10	0	1	0.0079365079365079	0.866666666666667
"Trichoptera"	40	"TRUE"	"dadn"	2.1	389	9	156	2	5	6	3	4	0.0128205128205128	0.6	96	0	113	59	71	10	10	0	1	0.0079365079365079	0.866666666666667
"Trichoptera"	41	"TRUE"	"dadn"	2.4	389	7	156	2	5	6	3	4	0.0128205128205128	0.6	96	0	113	59	71	10	10	0	1	0.0079365079365079	0.866666666666667
"Trichoptera"	42	"TRUE"	"dadn"	2.7	389	7	156	2	5	6	3	4	0.0128205128205128	0.6	96	0	113	59	71	10	10	0	1	0.0079365079365079	0.866666666666667
"Trichoptera"	43	"TRUE"	"wdadn"	1.2	389	10	156	2	5	6	3	3	0.0128205128205128	0.6	96	0	113	59	71	10	10	0	1	0.0079365079365079	0.866666666666667
"Trichoptera"	44	"TRUE"	"wdadn"	1.3	389	10	156	2	5	6	3	3	0.0128205128205128	0.6	96	0	113	59	71	10	10	0	1	0.0079365079365079	0.866666666666667
"Trichoptera"	45	"TRUE"	"wdadn"	1.5	389	9	156	2	5	6	3	4	0.0128205128205128	0.6	96	0	113	59	71	10	10	0	1	0.0079365079365079	0.866666666666667
"Trichoptera"	46	"TRUE"	"wdadn"	1.7	389	9	156	2	5	6	3	4	0.0128205128205128	0.6	96	0	113	59	71	10	10	0	1	0.0079365079365079	0.866666666666667
"Thysanoptera"	1	"FALSE"	"dadn"	1	165	38	56	10	1	1	1	1	0.178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.178571428571429	1
"Thysanoptera"	2	"FALSE"	"dadn"	1.2	165	29	56	9	1	1	1	1	0.160714285714286	1	0	0	0	0	0	0	0	NA	NA	0.160714285714286	1
"Thysanoptera"	3	"FALSE"	"dadn"	1.5	165	16	56	5	1	1	1	1	0.0892857142857143	1	0	0	0	0	0	0	0	NA	NA	0.0892857142857143	1
"Thysanoptera"	4	"FALSE"	"dadn"	1.8	165	11	56	4	1	1	1	1	0.0714285714285714	1	0	0	0	0	0	0	0	NA	NA	0.0714285714285714	1
"Thysanoptera"	5	"FALSE"	"dadn"	2.1	165	6	56	2	1	1	1	1	0.0357142857142857	1	0	0	0	0	0	0	0	NA	NA	0.0357142857142857	1
"Thysanoptera"	6	"FALSE"	"dadn"	2.4	165	6	56	2	1	1	1	1	0.0357142857142857	1	0	0	0	0	0	0	0	NA	NA	0.0357142857142857	1
"Thysanoptera"	7	"FALSE"	"wdadn"	0.8	165	14	56	4	1	1	1	1	0.0714285714285714	1	0	0	0	0	0	0	0	NA	NA	0.0714285714285714	1
"Thysanoptera"	8	"FALSE"	"wdadn"	0.9	165	12	56	3	1	1	1	1	0.0535714285714286	1	0	0	0	0	0	0	0	NA	NA	0.0535714285714286	1
"Thysanoptera"	9	"FALSE"	"wdadn"	1	165	9	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	10	"FALSE"	"wdadn"	1.1	165	7	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	11	"FALSE"	"wdadn"	1.2	165	4	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	12	"FALSE"	"wdadn"	1.3	165	4	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	13	"TRUE"	"dadn"	0.4	165	5	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	14	"TRUE"	"dadn"	0.6	165	4	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	15	"TRUE"	"dadn"	0.8	165	4	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	16	"TRUE"	"dadn"	1	165	4	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	17	"TRUE"	"dadn"	1.2	165	4	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	18	"TRUE"	"dadn"	1.5	165	3	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	19	"TRUE"	"wdadn"	0.1	165	5	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	20	"TRUE"	"wdadn"	0.3	165	4	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	21	"TRUE"	"wdadn"	0.5	165	4	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	22	"TRUE"	"wdadn"	0.7	165	3	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	23	"TRUE"	"wdadn"	0.9	165	2	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	24	"TRUE"	"wdadn"	1.1	165	2	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	25	"FALSE"	"dadn"	2.7	165	5	56	2	1	1	1	1	0.0357142857142857	1	0	0	0	0	0	0	0	NA	NA	0.0357142857142857	1
"Thysanoptera"	26	"FALSE"	"dadn"	3	165	4	56	2	1	1	1	1	0.0357142857142857	1	0	0	0	0	0	0	0	NA	NA	0.0357142857142857	1
"Thysanoptera"	27	"FALSE"	"dadn"	3.5	165	1	56	0	1	1	1	1	0	1	0	0	0	0	0	0	0	NA	NA	0	1
"Thysanoptera"	28	"FALSE"	"wdadn"	1.5	165	3	56	0	1	1	1	1	0	1	0	0	0	0	0	0	0	NA	NA	0	1
"Thysanoptera"	29	"FALSE"	"wdadn"	1.7	165	1	56	0	1	1	1	1	0	1	0	0	0	0	0	0	0	NA	NA	0	1
"Thysanoptera"	30	"FALSE"	"wdadn"	2	165	1	56	0	1	1	1	1	0	1	0	0	0	0	0	0	0	NA	NA	0	1
"Thysanoptera"	31	"FALSE"	"wdadn"	2.5	165	0	56	0	1	1	1	1	0	1	0	0	0	0	0	0	0	NA	NA	0	1
"Thysanoptera"	32	"FALSE"	"wdadn"	3	165	0	56	0	1	1	1	1	0	1	0	0	0	0	0	0	0	NA	NA	0	1
"Thysanoptera"	33	"FALSE"	"wdadn"	3.5	165	0	56	0	1	1	1	1	0	1	0	0	0	0	0	0	0	NA	NA	0	1
"Thysanoptera"	34	"FALSE"	"wdadn"	4	165	0	56	0	1	1	1	1	0	1	0	0	0	0	0	0	0	NA	NA	0	1
"Thysanoptera"	35	"FALSE"	"dadn"	4	165	1	56	0	1	1	1	1	0	1	0	0	0	0	0	0	0	NA	NA	0	1
"Thysanoptera"	36	"FALSE"	"dadn"	4.5	165	1	56	0	1	1	1	1	0	1	0	0	0	0	0	0	0	NA	NA	0	1
"Thysanoptera"	37	"FALSE"	"dadn"	5	165	1	56	0	1	1	1	1	0	1	0	0	0	0	0	0	0	NA	NA	0	1
"Thysanoptera"	38	"FALSE"	"dadn"	6	165	1	56	0	1	1	1	1	0	1	0	0	0	0	0	0	0	NA	NA	0	1
"Thysanoptera"	39	"TRUE"	"dadn"	1.8	165	2	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	40	"TRUE"	"dadn"	2.1	165	1	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	41	"TRUE"	"dadn"	2.4	165	1	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	42	"TRUE"	"dadn"	2.7	165	1	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	43	"TRUE"	"wdadn"	1.2	165	2	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	44	"TRUE"	"wdadn"	1.3	165	2	56	1	1	1	1	1	0.0178571428571429	1	0	0	0	0	0	0	0	NA	NA	0.0178571428571429	1
"Thysanoptera"	45	"TRUE"	"wdadn"	1.5	165	1	56	0	1	1	1	1	0	1	0	0	0	0	0	0	0	NA	NA	0	1
"Thysanoptera"	46	"TRUE"	"wdadn"	1.7	165	0	56	0	1	1	1	1	0	1	0	0	0	0	0	0	0	NA	NA	0	1
"Symphypleona"	1	"FALSE"	"dadn"	1	212	88	66	5	19	38	9	18	0.0757575757575758	0.473684210526316	0	0	6	2	11	7	6	NA	0.857142857142857	0.0757575757575758	0.576923076923077
"Symphypleona"	2	"FALSE"	"dadn"	1.2	212	83	66	5	19	38	9	20	0.0757575757575758	0.473684210526316	0	0	6	2	11	7	7	NA	1	0.0757575757575758	0.615384615384615
"Symphypleona"	3	"FALSE"	"dadn"	1.5	212	71	66	3	19	38	11	22	0.0454545454545455	0.578947368421053	0	0	6	2	11	7	7	NA	1	0.0454545454545455	0.692307692307692
"Symphypleona"	4	"FALSE"	"dadn"	1.8	212	65	66	3	19	38	13	26	0.0454545454545455	0.684210526315789	0	0	6	2	11	7	7	NA	1	0.0454545454545455	0.769230769230769
