"taxon"	"run"	"min_match"	"min_overlap"	"read_ratio_type"	"max_read_ratio"	"require_corr"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"remaining_dups"	"false_pos"	"false_neg"
"Phthiraptera"	16	84	0.95	"mean"	0.5	TRUE	3	0	0	0	0	0	NA	NA
"Phthiraptera"	17	84	0.95	"max"	0.5	FALSE	3	0	0	0	0	0	NA	NA
"Phthiraptera"	18	84	0.95	"mean"	0.5	FALSE	3	0	0	0	0	0	NA	NA
"Diplura"	15	84	0.95	"max"	0.5	TRUE	12	8	3	0	2	1	0	0.5
"Diplura"	16	84	0.95	"mean"	0.5	TRUE	12	8	3	0	2	1	0	0.5
"Diplura"	17	84	0.95	"max"	0.5	FALSE	12	9	3	0	2	0	0	0
"Diplura"	18	84	0.95	"mean"	0.5	FALSE	12	9	3	0	2	0	0	0
"Archaeognatha"	15	84	0.95	"max"	0.5	TRUE	11	10	0	0	0	0	NA	NA
"Archaeognatha"	16	84	0.95	"mean"	0.5	TRUE	11	10	0	0	0	0	NA	NA
"Archaeognatha"	17	84	0.95	"max"	0.5	FALSE	11	10	0	0	0	0	NA	NA
"Archaeognatha"	18	84	0.95	"mean"	0.5	FALSE	11	10	0	0	0	0	NA	NA
"Phasmatodea"	15	84	0.95	"max"	0.5	TRUE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	16	84	0.95	"mean"	0.5	TRUE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	17	84	0.95	"max"	0.5	FALSE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	18	84	0.95	"mean"	0.5	FALSE	1	0	0	0	0	0	NA	NA
"Mantodea"	15	84	0.95	"max"	0.5	TRUE	1	0	0	0	0	0	NA	NA
"Mantodea"	16	84	0.95	"mean"	0.5	TRUE	1	0	0	0	0	0	NA	NA
"Mantodea"	17	84	0.95	"max"	0.5	FALSE	1	0	0	0	0	0	NA	NA
"Mantodea"	18	84	0.95	"mean"	0.5	FALSE	1	0	0	0	0	0	NA	NA
"Hexapoda"	15	84	0.95	"max"	0.5	TRUE	47045	10394	18770	573	2091	849	0.0305274374001066	0.406025824964132
"Hexapoda"	16	84	0.95	"mean"	0.5	TRUE	47045	10548	18770	592	2091	834	0.0315396909962706	0.398852223816356
"Hexapoda"	17	84	0.95	"max"	0.5	FALSE	47045	11195	18770	590	2091	717	0.0314331379861481	0.342898134863702
"Hexapoda"	18	84	0.95	"mean"	0.5	FALSE	47045	12050	18770	686	2091	612	0.0365476824720298	0.292682926829268
"Diptera"	19	84	0.9	"max"	0.1	FALSE	19578	4042	8073	157	991	425	0.0194475411866716	0.428859737638749
"Diptera"	20	84	0.9	"mean"	0.1	FALSE	19578	4616	8073	200	991	319	0.0247739378174161	0.321897073662967
"Diptera"	21	84	0.9	"max"	0.5	FALSE	19578	5040	8073	287	991	303	0.0355506007679921	0.305751765893037
"Diptera"	22	84	0.9	"mean"	0.5	FALSE	19578	5378	8073	350	991	254	0.0433543911804781	0.256306760847629
"Diptera"	23	84	0.9	"max"	0.8	FALSE	19578	5279	8073	325	991	280	0.0402576489533011	0.282542885973764
"Diptera"	24	84	0.9	"mean"	0.8	FALSE	19578	5567	8073	395	991	242	0.0489285271893968	0.244197780020182
"Blattodea"	19	84	0.9	"max"	0.1	FALSE	49	39	5	2	2	2	0.4	1
"Blattodea"	20	84	0.9	"mean"	0.1	FALSE	49	43	5	2	2	1	0.4	0.5
"Blattodea"	21	84	0.9	"max"	0.5	FALSE	49	43	5	2	2	1	0.4	0.5
"Blattodea"	22	84	0.9	"mean"	0.5	FALSE	49	45	5	2	2	0	0.4	0
"Blattodea"	23	84	0.9	"max"	0.8	FALSE	49	43	5	2	2	1	0.4	0.5
"Blattodea"	24	84	0.9	"mean"	0.8	FALSE	49	45	5	2	2	0	0.4	0
"Hymenoptera"	19	84	0.9	"max"	0.1	FALSE	15886	1774	5680	63	491	352	0.0110915492957746	0.716904276985743
"Hymenoptera"	20	84	0.9	"mean"	0.1	FALSE	15886	2348	5680	86	491	296	0.0151408450704225	0.602851323828921
"Hymenoptera"	21	84	0.9	"max"	0.5	FALSE	15886	3196	5680	142	491	252	0.025	0.513238289205703
"Hymenoptera"	22	84	0.9	"mean"	0.5	FALSE	15886	3578	5680	166	491	214	0.0292253521126761	0.435845213849287
"Hymenoptera"	23	84	0.9	"max"	0.8	FALSE	15886	3540	5680	169	491	228	0.0297535211267606	0.464358452138493
"Hymenoptera"	24	84	0.9	"mean"	0.8	FALSE	15886	3803	5680	185	491	200	0.0325704225352113	0.407331975560081
"Orthoptera"	19	84	0.9	"max"	0.1	FALSE	1431	306	27	4	13	3	0.148148148148148	0.230769230769231
"Orthoptera"	20	84	0.9	"mean"	0.1	FALSE	1431	354	27	5	13	2	0.185185185185185	0.153846153846154
"Orthoptera"	21	84	0.9	"max"	0.5	FALSE	1431	463	27	5	13	3	0.185185185185185	0.230769230769231
"Orthoptera"	22	84	0.9	"mean"	0.5	FALSE	1431	590	27	5	13	2	0.185185185185185	0.153846153846154
"Orthoptera"	23	84	0.9	"max"	0.8	FALSE	1431	533	27	5	13	2	0.185185185185185	0.153846153846154
"Orthoptera"	24	84	0.9	"mean"	0.8	FALSE	1431	645	27	6	13	2	0.222222222222222	0.153846153846154
"Coleoptera"	19	84	0.9	"max"	0.1	FALSE	3107	602	1698	36	233	110	0.0212014134275618	0.472103004291845
"Coleoptera"	20	84	0.9	"mean"	0.1	FALSE	3107	710	1698	39	233	71	0.0229681978798587	0.304721030042918
"Coleoptera"	21	84	0.9	"max"	0.5	FALSE	3107	769	1698	48	233	46	0.0282685512367491	0.197424892703863
"Coleoptera"	22	84	0.9	"mean"	0.5	FALSE	3107	809	1698	55	233	30	0.0323910482921084	0.128755364806867
"Coleoptera"	23	84	0.9	"max"	0.8	FALSE	3107	796	1698	52	233	40	0.0306242638398115	0.171673819742489
"Coleoptera"	24	84	0.9	"mean"	0.8	FALSE	3107	822	1698	56	233	28	0.032979976442874	0.120171673819742
"Entomobryomorpha"	19	84	0.9	"max"	0.1	FALSE	976	469	193	18	82	41	0.0932642487046632	0.5
"Entomobryomorpha"	20	84	0.9	"mean"	0.1	FALSE	976	555	193	27	82	30	0.139896373056995	0.365853658536585
"Entomobryomorpha"	21	84	0.9	"max"	0.5	FALSE	976	548	193	22	82	27	0.113989637305699	0.329268292682927
"Entomobryomorpha"	22	84	0.9	"mean"	0.5	FALSE	976	610	193	32	82	19	0.16580310880829	0.231707317073171
"Entomobryomorpha"	23	84	0.9	"max"	0.8	FALSE	976	578	193	29	82	20	0.150259067357513	0.24390243902439
"Entomobryomorpha"	24	84	0.9	"mean"	0.8	FALSE	976	619	193	35	82	17	0.181347150259067	0.207317073170732
"Hemiptera"	19	84	0.9	"max"	0.1	FALSE	2142	457	878	26	116	44	0.0296127562642369	0.379310344827586
"Hemiptera"	20	84	0.9	"mean"	0.1	FALSE	2142	525	878	28	116	21	0.0318906605922551	0.181034482758621
"Hemiptera"	21	84	0.9	"max"	0.5	FALSE	2142	539	878	32	116	18	0.0364464692482916	0.155172413793103
"Hemiptera"	22	84	0.9	"mean"	0.5	FALSE	2142	562	878	35	116	16	0.0398633257403189	0.137931034482759
"Hemiptera"	23	84	0.9	"max"	0.8	FALSE	2142	550	878	35	116	17	0.0398633257403189	0.146551724137931
"Hemiptera"	24	84	0.9	"mean"	0.8	FALSE	2142	569	878	39	116	15	0.0444191343963554	0.129310344827586
"Lepidoptera"	19	84	0.9	"max"	0.1	FALSE	1968	191	1587	15	47	15	0.00945179584120983	0.319148936170213
"Lepidoptera"	20	84	0.9	"mean"	0.1	FALSE	1968	204	1587	17	47	14	0.0107120352867045	0.297872340425532
"Lepidoptera"	21	84	0.9	"max"	0.5	FALSE	1968	224	1587	33	47	13	0.0207939508506616	0.276595744680851
"Lepidoptera"	22	84	0.9	"mean"	0.5	FALSE	1968	231	1587	38	47	12	0.0239445494643982	0.25531914893617
"Lepidoptera"	23	84	0.9	"max"	0.8	FALSE	1968	235	1587	41	47	11	0.0258349086326402	0.234042553191489
"Lepidoptera"	24	84	0.9	"mean"	0.8	FALSE	1968	242	1587	46	47	10	0.0289855072463768	0.212765957446809
"Dermaptera"	19	84	0.9	"max"	0.1	FALSE	9	1	5	0	0	0	0	NA
"Dermaptera"	20	84	0.9	"mean"	0.1	FALSE	9	2	5	1	0	0	0.2	NA
"Dermaptera"	21	84	0.9	"max"	0.5	FALSE	9	2	5	1	0	0	0.2	NA
"Dermaptera"	22	84	0.9	"mean"	0.5	FALSE	9	3	5	1	0	0	0.2	NA
"Dermaptera"	23	84	0.9	"max"	0.8	FALSE	9	2	5	1	0	0	0.2	NA
"Dermaptera"	24	84	0.9	"mean"	0.8	FALSE	9	3	5	1	0	0	0.2	NA
"Plecoptera"	19	84	0.9	"max"	0.1	FALSE	64	26	38	6	9	3	0.157894736842105	0.333333333333333
"Plecoptera"	20	84	0.9	"mean"	0.1	FALSE	64	26	38	6	9	3	0.157894736842105	0.333333333333333
"Plecoptera"	21	84	0.9	"max"	0.5	FALSE	64	26	38	6	9	3	0.157894736842105	0.333333333333333
"Plecoptera"	22	84	0.9	"mean"	0.5	FALSE	64	27	38	6	9	2	0.157894736842105	0.222222222222222
"Plecoptera"	23	84	0.9	"max"	0.8	FALSE	64	26	38	6	9	3	0.157894736842105	0.333333333333333
"Plecoptera"	24	84	0.9	"mean"	0.8	FALSE	64	27	38	6	9	2	0.157894736842105	0.222222222222222
"Psocodea"	19	84	0.9	"max"	0.1	FALSE	131	25	67	1	15	7	0.0149253731343284	0.466666666666667
"Psocodea"	20	84	0.9	"mean"	0.1	FALSE	131	29	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	21	84	0.9	"max"	0.5	FALSE	131	29	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	22	84	0.9	"mean"	0.5	FALSE	131	30	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	23	84	0.9	"max"	0.8	FALSE	131	30	67	2	15	7	0.0298507462686567	0.466666666666667
"Psocodea"	24	84	0.9	"mean"	0.8	FALSE	131	30	67	2	15	7	0.0298507462686567	0.466666666666667
"Symphypleona"	19	84	0.9	"max"	0.1	FALSE	239	83	70	4	24	11	0.0571428571428571	0.458333333333333
"Symphypleona"	20	84	0.9	"mean"	0.1	FALSE	239	93	70	5	24	10	0.0714285714285714	0.416666666666667
"Symphypleona"	21	84	0.9	"max"	0.5	FALSE	239	98	70	6	24	10	0.0857142857142857	0.416666666666667
"Symphypleona"	22	84	0.9	"mean"	0.5	FALSE	239	112	70	7	24	6	0.1	0.25
"Symphypleona"	23	84	0.9	"max"	0.8	FALSE	239	101	70	6	24	8	0.0857142857142857	0.333333333333333
"Symphypleona"	24	84	0.9	"mean"	0.8	FALSE	239	112	70	7	24	6	0.1	0.25
"Trichoptera"	19	84	0.9	"max"	0.1	FALSE	470	31	157	2	5	0	0.0127388535031847	0
"Trichoptera"	20	84	0.9	"mean"	0.1	FALSE	470	33	157	2	5	0	0.0127388535031847	0
"Trichoptera"	21	84	0.9	"max"	0.5	FALSE	470	34	157	2	5	0	0.0127388535031847	0
"Trichoptera"	22	84	0.9	"mean"	0.5	FALSE	470	35	157	2	5	0	0.0127388535031847	0
"Trichoptera"	23	84	0.9	"max"	0.8	FALSE	470	35	157	2	5	0	0.0127388535031847	0
"Trichoptera"	24	84	0.9	"mean"	0.8	FALSE	470	36	157	2	5	0	0.0127388535031847	0
"Mecoptera"	19	84	0.9	"max"	0.1	FALSE	10	4	5	1	0	0	0.2	NA
"Mecoptera"	20	84	0.9	"mean"	0.1	FALSE	10	4	5	1	0	0	0.2	NA
"Mecoptera"	21	84	0.9	"max"	0.5	FALSE	10	4	5	1	0	0	0.2	NA
"Mecoptera"	22	84	0.9	"mean"	0.5	FALSE	10	4	5	1	0	0	0.2	NA
"Mecoptera"	23	84	0.9	"max"	0.8	FALSE	10	4	5	1	0	0	0.2	NA
"Mecoptera"	24	84	0.9	"mean"	0.8	FALSE	10	4	5	1	0	0	0.2	NA
"Raphidioptera"	19	84	0.9	"max"	0.1	FALSE	5	0	3	0	0	0	0	NA
"Raphidioptera"	20	84	0.9	"mean"	0.1	FALSE	5	0	3	0	0	0	0	NA
"Raphidioptera"	21	84	0.9	"max"	0.5	FALSE	5	0	3	0	0	0	0	NA
"Raphidioptera"	22	84	0.9	"mean"	0.5	FALSE	5	0	3	0	0	0	0	NA
"Raphidioptera"	23	84	0.9	"max"	0.8	FALSE	5	0	3	0	0	0	0	NA
"Raphidioptera"	24	84	0.9	"mean"	0.8	FALSE	5	0	3	0	0	0	0	NA
"Thysanoptera"	19	84	0.9	"max"	0.1	FALSE	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	20	84	0.9	"mean"	0.1	FALSE	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	21	84	0.9	"max"	0.5	FALSE	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	22	84	0.9	"mean"	0.5	FALSE	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	23	84	0.9	"max"	0.8	FALSE	80	1	57	0	3	2	0	0.666666666666667
"Thysanoptera"	24	84	0.9	"mean"	0.8	FALSE	80	1	57	0	3	2	0	0.666666666666667
"Psocoptera"	19	84	0.9	"max"	0.1	FALSE	26	1	0	0	0	0	NA	NA
"Psocoptera"	20	84	0.9	"mean"	0.1	FALSE	26	1	0	0	0	0	NA	NA
"Psocoptera"	21	84	0.9	"max"	0.5	FALSE	26	1	0	0	0	0	NA	NA
"Psocoptera"	22	84	0.9	"mean"	0.5	FALSE	26	1	0	0	0	0	NA	NA
"Psocoptera"	23	84	0.9	"max"	0.8	FALSE	26	1	0	0	0	0	NA	NA
"Psocoptera"	24	84	0.9	"mean"	0.8	FALSE	26	1	0	0	0	0	NA	NA
"Neuroptera"	19	84	0.9	"max"	0.1	FALSE	159	17	58	1	4	1	0.0172413793103448	0.25
"Neuroptera"	20	84	0.9	"mean"	0.1	FALSE	159	20	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	21	84	0.9	"max"	0.5	FALSE	159	20	58	2	4	1	0.0344827586206897	0.25
"Neuroptera"	22	84	0.9	"mean"	0.5	FALSE	159	22	58	2	4	0	0.0344827586206897	0
"Neuroptera"	23	84	0.9	"max"	0.8	FALSE	159	23	58	3	4	1	0.0517241379310345	0.25
"Neuroptera"	24	84	0.9	"mean"	0.8	FALSE	159	24	58	3	4	0	0.0517241379310345	0
"Ephemeroptera"	19	84	0.9	"max"	0.1	FALSE	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	20	84	0.9	"mean"	0.1	FALSE	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	21	84	0.9	"max"	0.5	FALSE	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	22	84	0.9	"mean"	0.5	FALSE	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	23	84	0.9	"max"	0.8	FALSE	51	3	39	1	2	0	0.0256410256410256	0
"Ephemeroptera"	24	84	0.9	"mean"	0.8	FALSE	51	3	39	1	2	0	0.0256410256410256	0
"Odonata"	19	84	0.9	"max"	0.1	FALSE	136	17	20	1	3	0	0.05	0
"Odonata"	20	84	0.9	"mean"	0.1	FALSE	136	17	20	1	3	0	0.05	0
"Odonata"	21	84	0.9	"max"	0.5	FALSE	136	17	20	1	3	0	0.05	0
"Odonata"	22	84	0.9	"mean"	0.5	FALSE	136	17	20	1	3	0	0.05	0
"Odonata"	23	84	0.9	"max"	0.8	FALSE	136	17	20	1	3	0	0.05	0
"Odonata"	24	84	0.9	"mean"	0.8	FALSE	136	17	20	1	3	0	0.05	0
"Megaloptera"	19	84	0.9	"max"	0.1	FALSE	4	2	1	0	1	0	0	0
"Megaloptera"	20	84	0.9	"mean"	0.1	FALSE	4	2	1	0	1	0	0	0
"Megaloptera"	21	84	0.9	"max"	0.5	FALSE	4	2	1	0	1	0	0	0
"Megaloptera"	22	84	0.9	"mean"	0.5	FALSE	4	2	1	0	1	0	0	0
"Megaloptera"	23	84	0.9	"max"	0.8	FALSE	4	2	1	0	1	0	0	0
"Megaloptera"	24	84	0.9	"mean"	0.8	FALSE	4	2	1	0	1	0	0	0
"Poduromorpha"	19	84	0.9	"max"	0.1	FALSE	432	162	86	3	40	19	0.0348837209302326	0.475
"Poduromorpha"	20	84	0.9	"mean"	0.1	FALSE	432	181	86	6	40	17	0.0697674418604651	0.425
"Poduromorpha"	21	84	0.9	"max"	0.5	FALSE	432	207	86	4	40	14	0.0465116279069767	0.35
"Poduromorpha"	22	84	0.9	"mean"	0.5	FALSE	432	220	86	7	40	14	0.0813953488372093	0.35
"Poduromorpha"	23	84	0.9	"max"	0.8	FALSE	432	219	86	7	40	14	0.0813953488372093	0.35
"Poduromorpha"	24	84	0.9	"mean"	0.8	FALSE	432	236	86	9	40	14	0.104651162790698	0.35
"Strepsiptera"	19	84	0.9	"max"	0.1	FALSE	8	0	7	0	0	0	0	NA
"Strepsiptera"	20	84	0.9	"mean"	0.1	FALSE	8	0	7	0	0	0	0	NA
"Strepsiptera"	21	84	0.9	"max"	0.5	FALSE	8	0	7	0	0	0	0	NA
"Strepsiptera"	22	84	0.9	"mean"	0.5	FALSE	8	0	7	0	0	0	0	NA
"Strepsiptera"	23	84	0.9	"max"	0.8	FALSE	8	0	7	0	0	0	0	NA
"Strepsiptera"	24	84	0.9	"mean"	0.8	FALSE	8	0	7	0	0	0	0	NA
"Siphonaptera"	19	84	0.9	"max"	0.1	FALSE	13	0	3	0	0	0	0	NA
"Siphonaptera"	20	84	0.9	"mean"	0.1	FALSE	13	0	3	0	0	0	0	NA
"Siphonaptera"	21	84	0.9	"max"	0.5	FALSE	13	1	3	0	0	0	0	NA
"Siphonaptera"	22	84	0.9	"mean"	0.5	FALSE	13	1	3	0	0	0	0	NA
"Siphonaptera"	23	84	0.9	"max"	0.8	FALSE	13	1	3	0	0	0	0	NA
"Siphonaptera"	24	84	0.9	"mean"	0.8	FALSE	13	1	3	0	0	0	0	NA
"Zygentoma"	19	84	0.9	"max"	0.1	FALSE	14	9	1	0	1	1	0	1
"Zygentoma"	20	84	0.9	"mean"	0.1	FALSE	14	9	1	0	1	1	0	1
"Zygentoma"	21	84	0.9	"max"	0.5	FALSE	14	10	1	0	1	0	0	0
"Zygentoma"	22	84	0.9	"mean"	0.5	FALSE	14	10	1	0	1	0	0	0
"Zygentoma"	23	84	0.9	"max"	0.8	FALSE	14	10	1	0	1	0	0	0
"Zygentoma"	24	84	0.9	"mean"	0.8	FALSE	14	10	1	0	1	0	0	0
"Neelipleona"	19	84	0.9	"max"	0.1	FALSE	22	5	9	0	7	4	0	0.571428571428571
"Neelipleona"	20	84	0.9	"mean"	0.1	FALSE	22	6	9	0	7	3	0	0.428571428571429
"Neelipleona"	21	84	0.9	"max"	0.5	FALSE	22	7	9	0	7	3	0	0.428571428571429
"Neelipleona"	22	84	0.9	"mean"	0.5	FALSE	22	7	9	0	7	3	0	0.428571428571429
"Neelipleona"	23	84	0.9	"max"	0.8	FALSE	22	8	9	0	7	3	0	0.428571428571429
"Neelipleona"	24	84	0.9	"mean"	0.8	FALSE	22	8	9	0	7	3	0	0.428571428571429
"Zoraptera"	19	84	0.9	"max"	0.1	FALSE	7	0	0	0	0	0	NA	NA
"Zoraptera"	20	84	0.9	"mean"	0.1	FALSE	7	0	0	0	0	0	NA	NA
"Zoraptera"	21	84	0.9	"max"	0.5	FALSE	7	0	0	0	0	0	NA	NA
"Zoraptera"	22	84	0.9	"mean"	0.5	FALSE	7	0	0	0	0	0	NA	NA
"Zoraptera"	23	84	0.9	"max"	0.8	FALSE	7	0	0	0	0	0	NA	NA
"Zoraptera"	24	84	0.9	"mean"	0.8	FALSE	7	0	0	0	0	0	NA	NA
"Phthiraptera"	19	84	0.9	"max"	0.1	FALSE	3	0	0	0	0	0	NA	NA
"Phthiraptera"	20	84	0.9	"mean"	0.1	FALSE	3	0	0	0	0	0	NA	NA
"Phthiraptera"	21	84	0.9	"max"	0.5	FALSE	3	0	0	0	0	0	NA	NA
"Phthiraptera"	22	84	0.9	"mean"	0.5	FALSE	3	0	0	0	0	0	NA	NA
"Phthiraptera"	23	84	0.9	"max"	0.8	FALSE	3	0	0	0	0	0	NA	NA
"Phthiraptera"	24	84	0.9	"mean"	0.8	FALSE	3	0	0	0	0	0	NA	NA
"Diplura"	19	84	0.9	"max"	0.1	FALSE	12	6	3	0	2	2	0	1
"Diplura"	20	84	0.9	"mean"	0.1	FALSE	12	8	3	0	2	1	0	0.5
"Diplura"	21	84	0.9	"max"	0.5	FALSE	12	9	3	0	2	0	0	0
"Diplura"	22	84	0.9	"mean"	0.5	FALSE	12	9	3	0	2	0	0	0
"Diplura"	23	84	0.9	"max"	0.8	FALSE	12	9	3	0	2	0	0	0
"Diplura"	24	84	0.9	"mean"	0.8	FALSE	12	9	3	0	2	0	0	0
"Archaeognatha"	19	84	0.9	"max"	0.1	FALSE	11	10	0	0	0	0	NA	NA
"Archaeognatha"	20	84	0.9	"mean"	0.1	FALSE	11	10	0	0	0	0	NA	NA
"Archaeognatha"	21	84	0.9	"max"	0.5	FALSE	11	10	0	0	0	0	NA	NA
"Archaeognatha"	22	84	0.9	"mean"	0.5	FALSE	11	10	0	0	0	0	NA	NA
"Archaeognatha"	23	84	0.9	"max"	0.8	FALSE	11	10	0	0	0	0	NA	NA
"Archaeognatha"	24	84	0.9	"mean"	0.8	FALSE	11	10	0	0	0	0	NA	NA
"Phasmatodea"	19	84	0.9	"max"	0.1	FALSE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	20	84	0.9	"mean"	0.1	FALSE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	21	84	0.9	"max"	0.5	FALSE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	22	84	0.9	"mean"	0.5	FALSE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	23	84	0.9	"max"	0.8	FALSE	1	0	0	0	0	0	NA	NA
"Phasmatodea"	24	84	0.9	"mean"	0.8	FALSE	1	0	0	0	0	0	NA	NA
"Mantodea"	19	84	0.9	"max"	0.1	FALSE	1	0	0	0	0	0	NA	NA
"Mantodea"	20	84	0.9	"mean"	0.1	FALSE	1	0	0	0	0	0	NA	NA
"Mantodea"	21	84	0.9	"max"	0.5	FALSE	1	0	0	0	0	0	NA	NA
"Mantodea"	22	84	0.9	"mean"	0.5	FALSE	1	0	0	0	0	0	NA	NA
"Mantodea"	23	84	0.9	"max"	0.8	FALSE	1	0	0	0	0	0	NA	NA
"Mantodea"	24	84	0.9	"mean"	0.8	FALSE	1	0	0	0	0	0	NA	NA
"Hexapoda"	19	84	0.9	"max"	0.1	FALSE	47045	8283	18770	341	2091	1042	0.0181672882258924	0.498326159732186
"Hexapoda"	20	84	0.9	"mean"	0.1	FALSE	47045	9800	18770	431	2091	799	0.0229621736814065	0.382113821138211
"Hexapoda"	21	84	0.9	"max"	0.5	FALSE	47045	11303	18770	597	2091	703	0.031806073521577	0.336202773792444
"Hexapoda"	22	84	0.9	"mean"	0.5	FALSE	47045	12317	18770	713	2091	581	0.0379861481086841	0.277857484457197
"Hexapoda"	23	84	0.9	"max"	0.8	FALSE	47045	12056	18770	688	2091	637	0.0366542354821524	0.304638928742229
"Hexapoda"	24	84	0.9	"mean"	0.8	FALSE	47045	12846	18770	797	2091	548	0.0424613745338306	0.26207556193209
"Diptera"	25	84	0.9	"max"	0.1	TRUE	19578	4036	8073	178	991	420	0.0220488046575003	0.423814328960646
"Diptera"	26	84	0.9	"mean"	0.1	TRUE	19578	4110	8073	186	991	414	0.023039762170197	0.417759838546922
"Diptera"	27	84	0.9	"max"	0.5	TRUE	19578	4620	8073	291	991	383	0.0360460795243404	0.386478304742684
"Diptera"	28	84	0.9	"mean"	0.5	TRUE	19578	4674	8073	300	991	380	0.0371609067261241	0.383451059535822
"Diptera"	29	84	0.9	"max"	0.8	TRUE	19578	4773	8073	319	991	373	0.0395144308187786	0.376387487386478
"Diptera"	30	84	0.9	"mean"	0.8	TRUE	19578	4822	8073	335	991	371	0.0414963458441719	0.374369323915237
"Diptera"	31	84	0.9	"max"	1	TRUE	19578	4837	8073	333	991	372	0.0412486064659978	0.375378405650858
"Diptera"	32	84	0.9	"mean"	1	TRUE	19578	4878	8073	348	991	369	0.043106651802304	0.372351160443996
"Blattodea"	25	84	0.9	"max"	0.1	TRUE	49	44	5	2	2	0	0.4	0
"Blattodea"	26	84	0.9	"mean"	0.1	TRUE	49	44	5	2	2	0	0.4	0
"Blattodea"	27	84	0.9	"max"	0.5	TRUE	49	45	5	2	2	0	0.4	0
"Blattodea"	28	84	0.9	"mean"	0.5	TRUE	49	45	5	2	2	0	0.4	0
"Blattodea"	29	84	0.9	"max"	0.8	TRUE	49	45	5	2	2	0	0.4	0
"Blattodea"	30	84	0.9	"mean"	0.8	TRUE	49	45	5	2	2	0	0.4	0
"Blattodea"	31	84	0.9	"max"	1	TRUE	49	45	5	2	2	0	0.4	0
"Blattodea"	32	84	0.9	"mean"	1	TRUE	49	45	5	2	2	0	0.4	0
"Hymenoptera"	25	84	0.9	"max"	0.1	TRUE	15886	2070	5680	81	491	312	0.0142605633802817	0.635437881873727
"Hymenoptera"	26	84	0.9	"mean"	0.1	TRUE	15886	2176	5680	85	491	305	0.0149647887323944	0.621181262729124
"Hymenoptera"	27	84	0.9	"max"	0.5	TRUE	15886	3004	5680	143	491	260	0.0251760563380282	0.529531568228106
"Hymenoptera"	28	84	0.9	"mean"	0.5	TRUE	15886	3074	5680	149	491	255	0.0262323943661972	0.519348268839104
"Hymenoptera"	29	84	0.9	"max"	0.8	TRUE	15886	3214	5680	163	491	246	0.0286971830985915	0.5010183299389
"Hymenoptera"	30	84	0.9	"mean"	0.8	TRUE	15886	3274	5680	167	491	245	0.0294014084507042	0.4989816700611
"Hymenoptera"	31	84	0.9	"max"	1	TRUE	15886	3307	5680	170	491	245	0.0299295774647887	0.4989816700611
"Hymenoptera"	32	84	0.9	"mean"	1	TRUE	15886	3357	5680	172	491	243	0.0302816901408451	0.494908350305499
"Orthoptera"	25	84	0.9	"max"	0.1	TRUE	1431	353	27	4	13	4	0.148148148148148	0.307692307692308
"Orthoptera"	26	84	0.9	"mean"	0.1	TRUE	1431	359	27	4	13	4	0.148148148148148	0.307692307692308
"Orthoptera"	27	84	0.9	"max"	0.5	TRUE	1431	550	27	7	13	4	0.259259259259259	0.307692307692308
"Orthoptera"	28	84	0.9	"mean"	0.5	TRUE	1431	565	27	7	13	4	0.259259259259259	0.307692307692308
"Orthoptera"	29	84	0.9	"max"	0.8	TRUE	1431	591	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	30	84	0.9	"mean"	0.8	TRUE	1431	600	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	31	84	0.9	"max"	1	TRUE	1431	608	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	32	84	0.9	"mean"	1	TRUE	1431	619	27	7	13	3	0.259259259259259	0.230769230769231
"Coleoptera"	25	84	0.9	"max"	0.1	TRUE	3107	638	1698	34	233	89	0.0200235571260306	0.381974248927039
"Coleoptera"	26	84	0.9	"mean"	0.1	TRUE	3107	654	1698	34	233	80	0.0200235571260306	0.343347639484979
"Coleoptera"	27	84	0.9	"max"	0.5	TRUE	3107	727	1698	47	233	55	0.0276796230859835	0.236051502145923
"Coleoptera"	28	84	0.9	"mean"	0.5	TRUE	3107	732	1698	48	233	51	0.0282685512367491	0.218884120171674
"Coleoptera"	29	84	0.9	"max"	0.8	TRUE	3107	744	1698	49	233	51	0.0288574793875147	0.218884120171674
