taxon	run	min_match	min_overlap	read_ratio_type	max_read_ratio	require_corr	clusters	removed_clusters	unique_bins	removed_uniques	duplicate_bins	duplicate_bin_records	remaining_dups	remaining_dup_records	false_pos	false_neg	finbol_clusters	removed_finbol_clusters	spp_in_known	found_spp_in_known	clusters_in_known	spurious	remaining_spurious	false_pos_finbol	false_neg_spurious	false_pos_comb	false_neg_comb	count_type
Strepsiptera	37	90	0.95	max	0.1	True	9	0	7	0	0	0	0	0	0.0		0	0	2	3	3	0	0			0.0		raw
Strepsiptera	38	95	0.95	max	0.1	True	9	0	7	0	0	0	0	0	0.0		0	0	2	3	3	0	0			0.0		raw
Strepsiptera	39	84	0.99	mean	0.1	True	9	0	7	0	0	0	0	0	0.0		0	0	2	3	3	0	0			0.0		raw
Strepsiptera	40	84	0.95	mean	0.05	True	9	0	7	0	0	0	0	0	0.0		0	0	2	3	3	0	0			0.0		raw
Strepsiptera	41	84	0.9	mean	0.1	True	9	0	7	0	0	0	0	0	0.0		0	0	2	3	3	0	0			0.0		raw
Strepsiptera	42	84	0.9	mean	0.05	True	9	0	7	0	0	0	0	0	0.0		0	0	2	3	3	0	0			0.0		raw
Strepsiptera	43	90	0.95	mean	0.1	True	9	0	7	0	0	0	0	0	0.0		0	0	2	3	3	0	0			0.0		raw
Strepsiptera	44	95	0.95	mean	0.1	True	9	0	7	0	0	0	0	0	0.0		0	0	2	3	3	0	0			0.0		raw
Mecoptera	1	84	0.9	max	1.0	False	8	3	5	1	0	0	0	0	0.2		4	0	2	1	4	0	0	0.0		0.111111111111111		raw
Mecoptera	2	84	0.9	mean	1.0	False	8	3	5	1	0	0	0	0	0.2		4	0	2	1	4	0	0	0.0		0.111111111111111		raw
Mecoptera	3	84	0.95	max	0.1	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	4	84	0.95	max	0.1	False	8	3	5	1	0	0	0	0	0.2		4	0	2	1	4	0	0	0.0		0.111111111111111		raw
Mecoptera	5	84	0.95	max	0.8	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	6	84	0.95	max	0.8	False	8	3	5	1	0	0	0	0	0.2		4	0	2	1	4	0	0	0.0		0.111111111111111		raw
Mecoptera	7	84	0.95	mean	0.1	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	8	84	0.95	mean	0.1	False	8	3	5	1	0	0	0	0	0.2		4	0	2	1	4	0	0	0.0		0.111111111111111		raw
Mecoptera	9	84	0.95	mean	0.8	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	10	84	0.95	mean	0.8	False	8	3	5	1	0	0	0	0	0.2		4	0	2	1	4	0	0	0.0		0.111111111111111		raw
Mecoptera	11	84	0.95	max	1.0	False	8	3	5	1	0	0	0	0	0.2		4	0	2	1	4	0	0	0.0		0.111111111111111		raw
Mecoptera	12	84	0.95	mean	1.0	False	8	3	5	1	0	0	0	0	0.2		4	0	2	1	4	0	0	0.0		0.111111111111111		raw
Mecoptera	13	84	0.95	max	1.0	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	14	84	0.95	mean	1.0	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	15	84	0.95	max	0.5	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	16	84	0.95	mean	0.5	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	17	84	0.95	max	0.5	False	8	3	5	1	0	0	0	0	0.2		4	0	2	1	4	0	0	0.0		0.111111111111111		raw
Mecoptera	18	84	0.95	mean	0.5	False	8	3	5	1	0	0	0	0	0.2		4	0	2	1	4	0	0	0.0		0.111111111111111		raw
Mecoptera	19	84	0.9	max	0.1	False	8	3	5	1	0	0	0	0	0.2		4	0	2	1	4	0	0	0.0		0.111111111111111		raw
Mecoptera	20	84	0.9	mean	0.1	False	8	3	5	1	0	0	0	0	0.2		4	0	2	1	4	0	0	0.0		0.111111111111111		raw
Mecoptera	21	84	0.9	max	0.5	False	8	3	5	1	0	0	0	0	0.2		4	0	2	1	4	0	0	0.0		0.111111111111111		raw
Mecoptera	22	84	0.9	mean	0.5	False	8	3	5	1	0	0	0	0	0.2		4	0	2	1	4	0	0	0.0		0.111111111111111		raw
Mecoptera	23	84	0.9	max	0.8	False	8	3	5	1	0	0	0	0	0.2		4	0	2	1	4	0	0	0.0		0.111111111111111		raw
Mecoptera	24	84	0.9	mean	0.8	False	8	3	5	1	0	0	0	0	0.2		4	0	2	1	4	0	0	0.0		0.111111111111111		raw
Mecoptera	25	84	0.9	max	0.1	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	26	84	0.9	mean	0.1	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	27	84	0.9	max	0.5	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	28	84	0.9	mean	0.5	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	29	84	0.9	max	0.8	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	30	84	0.9	mean	0.8	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	31	84	0.9	max	1.0	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	32	84	0.9	mean	1.0	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	33	84	0.99	max	0.1	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	34	84	0.95	max	0.05	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	35	84	0.9	max	0.1	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	36	84	0.9	max	0.05	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	37	90	0.95	max	0.1	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	38	95	0.95	max	0.1	True	8	0	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	39	84	0.99	mean	0.1	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	40	84	0.95	mean	0.05	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	41	84	0.9	mean	0.1	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	42	84	0.9	mean	0.05	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	43	90	0.95	mean	0.1	True	8	1	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Mecoptera	44	95	0.95	mean	0.1	True	8	0	5	0	0	0	0	0	0.0		4	0	2	1	4	0	0	0.0		0.0		raw
Trichoptera	1	84	0.9	max	1.0	False	389	26	156	3	5	6	0	0	0.0192307692307692	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0158730158730159	0.666666666666667	raw
Trichoptera	2	84	0.9	mean	1.0	False	389	27	156	4	5	6	0	0	0.0256410256410256	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0198412698412698	0.666666666666667	raw
Trichoptera	3	84	0.95	max	0.1	True	389	19	156	2	5	6	0	0	0.0128205128205128	0.0	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.666666666666667	raw
Trichoptera	4	84	0.95	max	0.1	False	389	19	156	2	5	6	0	0	0.0128205128205128	0.0	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.666666666666667	raw
Trichoptera	5	84	0.95	max	0.8	True	389	25	156	4	5	6	0	0	0.0256410256410256	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0198412698412698	0.666666666666667	raw
Trichoptera	6	84	0.95	max	0.8	False	389	25	156	3	5	6	0	0	0.0192307692307692	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0158730158730159	0.666666666666667	raw
Trichoptera	7	84	0.95	mean	0.1	True	389	19	156	2	5	6	0	0	0.0128205128205128	0.0	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.666666666666667	raw
Trichoptera	8	84	0.95	mean	0.1	False	389	20	156	2	5	6	0	0	0.0128205128205128	0.0	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.666666666666667	raw
Trichoptera	9	84	0.95	mean	0.8	True	389	25	156	4	5	6	0	0	0.0256410256410256	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0198412698412698	0.666666666666667	raw
Trichoptera	10	84	0.95	mean	0.8	False	389	27	156	4	5	6	0	0	0.0256410256410256	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0198412698412698	0.666666666666667	raw
Trichoptera	11	84	0.95	max	1.0	False	389	26	156	3	5	6	0	0	0.0192307692307692	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0158730158730159	0.666666666666667	raw
Trichoptera	12	84	0.95	mean	1.0	False	389	27	156	4	5	6	0	0	0.0256410256410256	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0198412698412698	0.666666666666667	raw
Trichoptera	13	84	0.95	max	1.0	True	389	25	156	4	5	6	0	0	0.0256410256410256	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0198412698412698	0.666666666666667	raw
Trichoptera	14	84	0.95	mean	1.0	True	389	25	156	4	5	6	0	0	0.0256410256410256	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0198412698412698	0.666666666666667	raw
Trichoptera	15	84	0.95	max	0.5	True	389	24	156	4	5	6	0	0	0.0256410256410256	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0198412698412698	0.666666666666667	raw
Trichoptera	16	84	0.95	mean	0.5	True	389	24	156	4	5	6	0	0	0.0256410256410256	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0198412698412698	0.666666666666667	raw
Trichoptera	17	84	0.95	max	0.5	False	389	24	156	3	5	6	0	0	0.0192307692307692	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0158730158730159	0.666666666666667	raw
Trichoptera	18	84	0.95	mean	0.5	False	389	25	156	3	5	6	0	0	0.0192307692307692	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0158730158730159	0.666666666666667	raw
Trichoptera	19	84	0.9	max	0.1	False	389	19	156	2	5	6	0	0	0.0128205128205128	0.0	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.666666666666667	raw
Trichoptera	20	84	0.9	mean	0.1	False	389	20	156	2	5	6	0	0	0.0128205128205128	0.0	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.666666666666667	raw
Trichoptera	21	84	0.9	max	0.5	False	389	24	156	3	5	6	0	0	0.0192307692307692	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0158730158730159	0.666666666666667	raw
Trichoptera	22	84	0.9	mean	0.5	False	389	25	156	3	5	6	0	0	0.0192307692307692	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0158730158730159	0.666666666666667	raw
Trichoptera	23	84	0.9	max	0.8	False	389	25	156	3	5	6	0	0	0.0192307692307692	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0158730158730159	0.666666666666667	raw
Trichoptera	24	84	0.9	mean	0.8	False	389	27	156	4	5	6	0	0	0.0256410256410256	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0198412698412698	0.666666666666667	raw
Trichoptera	25	84	0.9	max	0.1	True	389	19	156	2	5	6	0	0	0.0128205128205128	0.0	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.666666666666667	raw
Trichoptera	26	84	0.9	mean	0.1	True	389	19	156	2	5	6	0	0	0.0128205128205128	0.0	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.666666666666667	raw
Trichoptera	27	84	0.9	max	0.5	True	389	24	156	4	5	6	0	0	0.0256410256410256	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0198412698412698	0.666666666666667	raw
Trichoptera	28	84	0.9	mean	0.5	True	389	24	156	4	5	6	0	0	0.0256410256410256	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0198412698412698	0.666666666666667	raw
Trichoptera	29	84	0.9	max	0.8	True	389	25	156	4	5	6	0	0	0.0256410256410256	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0198412698412698	0.666666666666667	raw
Trichoptera	30	84	0.9	mean	0.8	True	389	25	156	4	5	6	0	0	0.0256410256410256	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0198412698412698	0.666666666666667	raw
Trichoptera	31	84	0.9	max	1.0	True	389	25	156	4	5	6	0	0	0.0256410256410256	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0198412698412698	0.666666666666667	raw
Trichoptera	32	84	0.9	mean	1.0	True	389	25	156	4	5	6	0	0	0.0256410256410256	0.0	96	1	113	59	71	10	10	0.0104166666666667	1.0	0.0198412698412698	0.666666666666667	raw
Trichoptera	33	84	0.99	max	0.1	True	389	19	156	2	5	6	0	0	0.0128205128205128	0.0	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.666666666666667	raw
Trichoptera	34	84	0.95	max	0.05	True	389	17	156	2	5	6	1	1	0.0128205128205128	0.2	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.733333333333333	raw
Trichoptera	35	84	0.9	max	0.1	True	389	19	156	2	5	6	0	0	0.0128205128205128	0.0	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.666666666666667	raw
Trichoptera	36	84	0.9	max	0.05	True	389	17	156	2	5	6	1	1	0.0128205128205128	0.2	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.733333333333333	raw
Trichoptera	37	90	0.95	max	0.1	True	389	18	156	2	5	6	0	0	0.0128205128205128	0.0	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.666666666666667	raw
Trichoptera	38	95	0.95	max	0.1	True	389	6	156	0	5	6	3	3	0.0	0.6	96	0	113	59	71	10	10	0.0	1.0	0.0	0.866666666666667	raw
Trichoptera	39	84	0.99	mean	0.1	True	389	19	156	2	5	6	0	0	0.0128205128205128	0.0	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.666666666666667	raw
Trichoptera	40	84	0.95	mean	0.05	True	389	17	156	2	5	6	1	1	0.0128205128205128	0.2	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.733333333333333	raw
Trichoptera	41	84	0.9	mean	0.1	True	389	19	156	2	5	6	0	0	0.0128205128205128	0.0	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.666666666666667	raw
Trichoptera	42	84	0.9	mean	0.05	True	389	17	156	2	5	6	1	1	0.0128205128205128	0.2	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.733333333333333	raw
Trichoptera	43	90	0.95	mean	0.1	True	389	18	156	2	5	6	0	0	0.0128205128205128	0.0	96	0	113	59	71	10	10	0.0	1.0	0.0079365079365079	0.666666666666667	raw
Trichoptera	44	95	0.95	mean	0.1	True	389	6	156	0	5	6	3	3	0.0	0.6	96	0	113	59	71	10	10	0.0	1.0	0.0	0.866666666666667	raw
Thysanoptera	1	84	0.9	max	1.0	False	165	3	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	2	84	0.9	mean	1.0	False	165	3	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	3	84	0.95	max	0.1	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	4	84	0.95	max	0.1	False	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	5	84	0.95	max	0.8	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	6	84	0.95	max	0.8	False	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	7	84	0.95	mean	0.1	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	8	84	0.95	mean	0.1	False	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	9	84	0.95	mean	0.8	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	10	84	0.95	mean	0.8	False	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	11	84	0.95	max	1.0	False	165	3	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	12	84	0.95	mean	1.0	False	165	3	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	13	84	0.95	max	1.0	True	165	3	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	14	84	0.95	mean	1.0	True	165	3	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	15	84	0.95	max	0.5	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	16	84	0.95	mean	0.5	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	17	84	0.95	max	0.5	False	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	18	84	0.95	mean	0.5	False	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	19	84	0.9	max	0.1	False	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	20	84	0.9	mean	0.1	False	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	21	84	0.9	max	0.5	False	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	22	84	0.9	mean	0.5	False	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	23	84	0.9	max	0.8	False	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	24	84	0.9	mean	0.8	False	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	25	84	0.9	max	0.1	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	26	84	0.9	mean	0.1	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	27	84	0.9	max	0.5	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	28	84	0.9	mean	0.5	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	29	84	0.9	max	0.8	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	30	84	0.9	mean	0.8	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	31	84	0.9	max	1.0	True	165	3	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	32	84	0.9	mean	1.0	True	165	3	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	33	84	0.99	max	0.1	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	34	84	0.95	max	0.05	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	35	84	0.9	max	0.1	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	36	84	0.9	max	0.05	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	37	90	0.95	max	0.1	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	38	95	0.95	max	0.1	True	165	1	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	39	84	0.99	mean	0.1	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	40	84	0.95	mean	0.05	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	41	84	0.9	mean	0.1	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	42	84	0.9	mean	0.05	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	43	90	0.95	mean	0.1	True	165	2	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Thysanoptera	44	95	0.95	mean	0.1	True	165	1	56	0	1	1	1	1	0.0	1.0	0	0	0	0	0	0	0			0.0	1.0	raw
Symphypleona	1	84	0.9	max	1.0	False	212	97	66	5	19	38	5	9	0.0757575757575758	0.263157894736842	0	0	6	2	11	7	4		0.571428571428571	0.0757575757575758	0.346153846153846	raw
Symphypleona	2	84	0.9	mean	1.0	False	212	103	66	7	19	38	4	8	0.106060606060606	0.210526315789474	0	0	6	2	11	7	3		0.428571428571429	0.106060606060606	0.269230769230769	raw
Symphypleona	3	84	0.95	max	0.1	True	212	77	66	5	19	38	10	16	0.0757575757575758	0.526315789473684	0	0	6	2	11	7	4		0.571428571428571	0.0757575757575758	0.538461538461538	raw
Symphypleona	4	84	0.95	max	0.1	False	212	73	66	4	19	38	8	15	0.0606060606060606	0.421052631578947	0	0	6	2	11	7	5		0.714285714285714	0.0606060606060606	0.5	raw
Symphypleona	5	84	0.95	max	0.8	True	212	86	66	6	19	38	8	12	0.0909090909090909	0.421052631578947	0	0	6	2	11	7	4		0.571428571428571	0.0909090909090909	0.461538461538462	raw
Symphypleona	6	84	0.95	max	0.8	False	212	91	66	5	19	38	5	9	0.0757575757575758	0.263157894736842	0	0	6	2	11	7	4		0.571428571428571	0.0757575757575758	0.346153846153846	raw
Symphypleona	7	84	0.95	mean	0.1	True	212	78	66	5	19	38	10	16	0.0757575757575758	0.526315789473684	0	0	6	2	11	7	4		0.571428571428571	0.0757575757575758	0.538461538461538	raw
Symphypleona	8	84	0.95	mean	0.1	False	212	87	66	5	19	38	7	13	0.0757575757575758	0.368421052631579	0	0	6	2	11	7	4		0.571428571428571	0.0757575757575758	0.423076923076923	raw
Symphypleona	9	84	0.95	mean	0.8	True	212	86	66	6	19	38	8	12	0.0909090909090909	0.421052631578947	0	0	6	2	11	7	4		0.571428571428571	0.0909090909090909	0.461538461538462	raw
Symphypleona	10	84	0.95	mean	0.8	False	212	97	66	7	19	38	5	9	0.106060606060606	0.263157894736842	0	0	6	2	11	7	4		0.571428571428571	0.106060606060606	0.346153846153846	raw
Symphypleona	11	84	0.95	max	1.0	False	212	93	66	5	19	38	5	9	0.0757575757575758	0.263157894736842	0	0	6	2	11	7	4		0.571428571428571	0.0757575757575758	0.346153846153846	raw
Symphypleona	12	84	0.95	mean	1.0	False	212	98	66	7	19	38	5	9	0.106060606060606	0.263157894736842	0	0	6	2	11	7	4		0.571428571428571	0.106060606060606	0.346153846153846	raw
Symphypleona	13	84	0.95	max	1.0	True	212	87	66	6	19	38	8	12	0.0909090909090909	0.421052631578947	0	0	6	2	11	7	4		0.571428571428571	0.0909090909090909	0.461538461538462	raw
Symphypleona	14	84	0.95	mean	1.0	True	212	87	66	6	19	38	8	12	0.0909090909090909	0.421052631578947	0	0	6	2	11	7	4		0.571428571428571	0.0909090909090909	0.461538461538462	raw
Symphypleona	15	84	0.95	max	0.5	True	212	84	66	6	19	38	9	13	0.0909090909090909	0.473684210526316	0	0	6	2	11	7	4		0.571428571428571	0.0909090909090909	0.5	raw
Symphypleona	16	84	0.95	mean	0.5	True	212	86	66	6	19	38	8	12	0.0909090909090909	0.421052631578947	0	0	6	2	11	7	4		0.571428571428571	0.0909090909090909	0.461538461538462	raw
Symphypleona	17	84	0.95	max	0.5	False	212	85	66	5	19	38	7	11	0.0757575757575758	0.368421052631579	0	0	6	2	11	7	4		0.571428571428571	0.0757575757575758	0.423076923076923	raw
Symphypleona	18	84	0.95	mean	0.5	False	212	97	66	7	19	38	5	9	0.106060606060606	0.263157894736842	0	0	6	2	11	7	4		0.571428571428571	0.106060606060606	0.346153846153846	raw
Symphypleona	19	84	0.9	max	0.1	False	212	76	66	4	19	38	8	15	0.0606060606060606	0.421052631578947	0	0	6	2	11	7	5		0.714285714285714	0.0606060606060606	0.5	raw
Symphypleona	20	84	0.9	mean	0.1	False	212	91	66	5	19	38	7	13	0.0757575757575758	0.368421052631579	0	0	6	2	11	7	4		0.571428571428571	0.0757575757575758	0.423076923076923	raw
Symphypleona	21	84	0.9	max	0.5	False	212	89	66	5	19	38	7	11	0.0757575757575758	0.368421052631579	0	0	6	2	11	7	4		0.571428571428571	0.0757575757575758	0.423076923076923	raw
Symphypleona	22	84	0.9	mean	0.5	False	212	102	66	7	19	38	4	8	0.106060606060606	0.210526315789474	0	0	6	2	11	7	3		0.428571428571429	0.106060606060606	0.269230769230769	raw
Symphypleona	23	84	0.9	max	0.8	False	212	95	66	5	19	38	5	9	0.0757575757575758	0.263157894736842	0	0	6	2	11	7	4		0.571428571428571	0.0757575757575758	0.346153846153846	raw
Symphypleona	24	84	0.9	mean	0.8	False	212	102	66	7	19	38	4	8	0.106060606060606	0.210526315789474	0	0	6	2	11	7	3		0.428571428571429	0.106060606060606	0.269230769230769	raw
Symphypleona	25	84	0.9	max	0.1	True	212	80	66	5	19	38	10	16	0.0757575757575758	0.526315789473684	0	0	6	2	11	7	4		0.571428571428571	0.0757575757575758	0.538461538461538	raw
Symphypleona	26	84	0.9	mean	0.1	True	212	81	66	5	19	38	10	16	0.0757575757575758	0.526315789473684	0	0	6	2	11	7	4		0.571428571428571	0.0757575757575758	0.538461538461538	raw
Symphypleona	27	84	0.9	max	0.5	True	212	87	66	6	19	38	9	13	0.0909090909090909	0.473684210526316	0	0	6	2	11	7	4		0.571428571428571	0.0909090909090909	0.5	raw
