ASV	cluster	rep_asv
50b88eff2291629ddbfeb3f75f55ac78	Limoniidae_cluster34	32e3672ddaf9044312bc2319cf485e6e
07ddaad43c8fb8bb201ec7cc74927df9	Tachinidae_cluster156	55eb5816c3d98e50750b8ce4bed5c603
b023a9b33020d5a214c10c84852a1e04	Carabidae_cluster58	b023a9b33020d5a214c10c84852a1e04
5600c2bacf9117020ad48eb7d06c7d43	Stratiomyidae_cluster7	ca5fd3afe6f920f63ba14cfa21044042
c50517dacaa9b5b81bc5027aeab2fa4d	Caeciliusidae_cluster1	84f955937e2db50f1841e70b50fae34a
ca66260962ac684fbf8a84d505c453c6	Elachistidae_cluster24	ca66260962ac684fbf8a84d505c453c6
bc658975046ffcbcbbdb968ad4979544	Syrphidae_cluster117	ea2d602475c04df53890eaec5d51414b
7cc5e172168d93d35ef78d848f06e836	Carabidae_cluster107	7cc5e172168d93d35ef78d848f06e836
a855da53a93d96fd2c4b79185eb827d0	Argyresthiidae_cluster19	e7480fc215c1429894978facddc64ff9
ac0cea895890172fda7ee3ba54316414	Gelechiidae_cluster60	29f7991fce9b8c3ca8aa507f748df5f4
4c6949c2f407bace7002195c4c5a2bc6	Noctuidae_cluster98	a55890232872a52557aeaae680dda14d
edf0d512fad051e3a268d2d47678e0f4	Staphylinidae_cluster310	3d03a3cb2eafee55e69cf11f7e43ee87
adced32a7a9f3441829a336edd26b9a2	Muscidae_cluster158	7135143294558b8e66500cec514bb337
3c0366e3467038337d8d376cd7f2533a	Ichneumonidae_cluster1684	3c0366e3467038337d8d376cd7f2533a
4387943f841e99ae07d26eaf5eea7d46	Pterophoridae_cluster13	4387943f841e99ae07d26eaf5eea7d46
117bb5c6bbbb6fc4d9d3143bc45c9042	Staphylinidae_cluster316	18f5d61891e8efe55115b5afb3bfc8a9
2e7c9776aa9e82ac5526f0824670f8cc	Coccinellidae_cluster6	937187b87a0cccbd831857318c1ca236
274cca29fc7e02f850202c30d5a6c8ad	Noctuidae_cluster19	274cca29fc7e02f850202c30d5a6c8ad
46d62e2e4585296a9f2a465afd14d405	Mycetophilidae_cluster695	5057c1fcefedb84374efb4e503135b83
b36364b7ac5e16c65756a313382065a2	Bucculatricidae_cluster3	d6e7922c97e6a13dc55f18cdad3bed38
863c93ea5d087bab8a7925c9125e6373	Calliphoridae_cluster4	eb01b1dd8743c0337cdd24a0bfefee6f
4e6421700a06f24e85959f6a4ab99cc3	Miridae_cluster30	4e6421700a06f24e85959f6a4ab99cc3
5e64b43a844a239e0f1108d31acb95da	Adelidae_cluster8	9d4436d52b28255a8fe7387feead92bb
169ac84c550259089b9ba86166e2c49d	Ichneumonidae_cluster732	169ac84c550259089b9ba86166e2c49d
5cca5e0a6bfbbe2c0d6d82234eedd12f	Curculionidae_cluster12	5cca5e0a6bfbbe2c0d6d82234eedd12f
5f1d1abe06423b1446641bdc8486a06f	Mycetophilidae_cluster291	5f1d1abe06423b1446641bdc8486a06f
b8eea0690fa1665afece6029d34485e2	Tortricidae_cluster33	29f41f8cd4e601afe30886aae76e0fee
9b061fc46c00b30e8c74f9ba16417025	Erebidae_cluster17	9b061fc46c00b30e8c74f9ba16417025
eb1e58b5e9d94f53fc110f7d90b9c5bb	Gelechiidae_cluster75	ad075d7077c70196453db964cd95a48c
1c78b983b0df89e5dcc769158a9a99fa	Nymphalidae_cluster4	f8856b74c0f2ec121064c8df67a2dc77
ac5876f453fee087430a01075b468dc7	Lonchaeidae_cluster2	ac5876f453fee087430a01075b468dc7
71f7fc40349df3889acd2bfdfe07bf65	Calliphoridae_cluster17	71f7fc40349df3889acd2bfdfe07bf65
48a00aca168755e8fa805de71392e5db	Tortricidae_cluster81	5c8925bf8fd7d2c05dbab80e62176e7f
a406b8c4ef14f5599617fe5bbb1b7a08	Tortricidae_cluster95	a406b8c4ef14f5599617fe5bbb1b7a08
83fa19b77bc8f9dc6a07cbc75cb514f3	Ichneumonidae_cluster72	07cee10fc44ae52265d3ad6f429cefe1
831086a348be0a8ef9cd3cdff58c912d	unclassified.Lepidoptera_cluster1	831086a348be0a8ef9cd3cdff58c912d
35a6d7cfae6fa2d4d871e2a5b524e750	Braconidae_cluster289	35a6d7cfae6fa2d4d871e2a5b524e750
9f093d3300344f2fc20f3e68584e1511	Linyphiidae_cluster100	9f093d3300344f2fc20f3e68584e1511
74f90f81f8b182e8b1a477969d6cfcba	Hydrophilidae_cluster7	74f90f81f8b182e8b1a477969d6cfcba
ec27877870e96cc541baa5021796a1b1	Helophoridae_cluster1	ec27877870e96cc541baa5021796a1b1
05fc59a2e99ed3e5b30d4157cf897511	Ephydridae_cluster13	88a597e093f07d9ce13fc6779f7a5134
f113073bc498b686eb33807552cd899d	Syrphidae_cluster10	d36839f2d56ef1d3994c81d86a6ee19f
7e213cf798e03e17e8b401d384d395e6	Ichneumonidae_cluster1258	f857057fc346a8f66af746056d42f3b1
a4db6d9c1ec251b473a16647e72786e6	Theridiidae_cluster9	a4db6d9c1ec251b473a16647e72786e6
6b91bf520379f4ed1719bc52cb3918a9	Pipunculidae_cluster6	260766c6968d1a115d1f6002ea4877b7
a84578eec16e5c887e1da34b462f9c77	Limoniidae_cluster50	a84578eec16e5c887e1da34b462f9c77
793c29ef8262a12e21edee8f188b7507	Mycetophilidae_cluster541	793c29ef8262a12e21edee8f188b7507
07492f9a95b82c63f69cc89033789ecf	Keroplatidae_cluster16	07492f9a95b82c63f69cc89033789ecf
7d644ac11a2cb018bbd50f7a7d0c3d2d	Pieridae_cluster5	7d644ac11a2cb018bbd50f7a7d0c3d2d
d443e57b025373d1dc1def68c9dc52dd	Limoniidae_cluster36	d443e57b025373d1dc1def68c9dc52dd
d976d65c1735da51f5d58d9bd03dc139	Ichneumonidae_cluster214	be277dd51dab7c01bcd5815fb9a24916
278c859a1be0866537e4aabc999325db	Ichneumonidae_cluster731	460d526a6a11d492b98a8fa14ca7413a
8b675b9ec8afa89fd4d48842d980c7ff	Noctuidae_cluster94	8b675b9ec8afa89fd4d48842d980c7ff
c2efa4b0e38b69285c7a731dc39ef2a9	Staphylinidae_cluster201	dcd70e64bbb007d8dd9a7a4019640362
31deb8364a16d7300901bb351ea9e8c9	Crambidae_cluster22	31deb8364a16d7300901bb351ea9e8c9
6ec08bca25103a07b0f88ba6cf3c29f0	Bucculatricidae_cluster6	6ec08bca25103a07b0f88ba6cf3c29f0
eabcc0f86b3db6a691273726f49e6a32	Coccinellidae_cluster64	eabcc0f86b3db6a691273726f49e6a32
05fb153f0d719d9901f54dab64c29b78	Geometridae_cluster125	1b31018d067a4d53391046e6c4538a2b
ef62081fbc2a97806a01e7c6981dd098	Tineidae_cluster13	f9149ea692cdcb0d7dca44419f653202
af82066b3600dc3a62631d684832decd	Linyphiidae_cluster49	af82066b3600dc3a62631d684832decd
890c3cc527f338f1f5a56d656a37737f	Noctuidae_cluster155	890c3cc527f338f1f5a56d656a37737f
92fa12f8497593d4202ce6a590467aaf	Curculionidae_cluster206	92fa12f8497593d4202ce6a590467aaf
69ece6b9703b2b9360569b95488b678a	Ichneumonidae_cluster1154	d6b92950bcf9fbf8632684ce0b02a807
da9e8b5a05f4cba616b1b334accdd1ad	Miridae_cluster9	da9e8b5a05f4cba616b1b334accdd1ad
d93945ae7cfa06636933ed79b073db8e	Tortricidae_cluster44	d93945ae7cfa06636933ed79b073db8e
78cf8160799e4081ee0b82325ccf7407	Curculionidae_cluster213	78cf8160799e4081ee0b82325ccf7407
674590e462cae60fd265feb3dabba048	Geometridae_cluster76	674590e462cae60fd265feb3dabba048
8f5e8d88e04b7671f6ffc19a760db685	Elateridae_cluster5	e3dbed13264ba7ccb885ab23a0807c55
2f8bca32edc79b83bf90e8ab293fd65d	Latridiidae_cluster11	0ae9e4f3985d7945f5e8ee544753011e
9e4595725e9f714f787b41ebceb7f394	Ephydridae_cluster18	9e4595725e9f714f787b41ebceb7f394
17ba0316224ce4194d5016e795042015	Crabronidae_cluster92	17ba0316224ce4194d5016e795042015
b8a27d9c89a1292817df22a505236b22	Miridae_cluster36	c9abe3a3651929c35fb199046d539536
252670d18919b8bedbc41b39f59120cb	Geometridae_cluster105	252670d18919b8bedbc41b39f59120cb
9e684d994246ad647e1e45899594845d	Staphylinidae_cluster197	9e684d994246ad647e1e45899594845d
b995068de182ec995129407d4fee3d96	Nymphalidae_cluster23	b995068de182ec995129407d4fee3d96
fd3c239e80e04a9e2ffe1b4845f451eb	Dolichopodidae_cluster10	fd3c239e80e04a9e2ffe1b4845f451eb
4e2781eb61f108bfe4561847e115e5e6	Tetragnathidae_cluster3	786806be661972bd240f6cf859699dcc
d2af46fa4c450efd3bcea9f1222995bf	Tenthredinidae_cluster270	d2af46fa4c450efd3bcea9f1222995bf
fe5680d5aff02e4092015141e4cc567e	Theridiidae_cluster6	1b095a8b0290e92a0a46809d36f04cba
958f0b82723e62b27558c88febfec489	Ichneumonidae_cluster884	958f0b82723e62b27558c88febfec489
5a9a82db14841b49937ed1b833efdc81	Ptiliidae_cluster12	5a9a82db14841b49937ed1b833efdc81
a574410c05b41a507ed31c1e9efc39e4	Sciaridae_cluster314	7408cc59937a23721e8415b3d4ad5fcb
96bec6dbd08b8d87524c295b0a17b93b	Delphacidae_cluster2	99204ccc026775fc238eb1afe2cf4344
ac673cccd98f8c47e5730074a50030eb	Mycetophilidae_cluster52	b26e039cc89f55df8e55dc5e51650b72
dbbdf6fafd49b6221f35ba3f89506a19	Tortricidae_cluster247	dbbdf6fafd49b6221f35ba3f89506a19
010e411ef35c5589cc64ebde7cef1665	Mycetophilidae_cluster143	010e411ef35c5589cc64ebde7cef1665
734d573c7ab854df1f3073ccc89255d0	Carabidae_cluster4	ea0c3082acd82003d91bc9681e001a76
fade0175d72d3efb2b3cfcc793bc8b4d	Chrysomelidae_cluster41	42baa9f11b9e023352aec7cefa8ce839
b8e5901c2e3b18149d25b1bc4f52a34c	Tachinidae_cluster52	b8e5901c2e3b18149d25b1bc4f52a34c
804abd32ae7c10df2b0e0b8bf261b4bf	Ichneumonidae_cluster21	804abd32ae7c10df2b0e0b8bf261b4bf
1caccddf2ab069833018c970b0b1f560	Geometridae_cluster84	1caccddf2ab069833018c970b0b1f560
f794410d9966e03f97a8e5be0cabe540	Tachinidae_cluster193	f794410d9966e03f97a8e5be0cabe540
346895e8b616129ee1a5002b6808f146	Chironomidae_cluster150	bf9c12342a6bac9c502fec03b7225a12
16e59fba570f17174f7bc6b074054896	Lyonetiidae_cluster5	e9d0d486a34d220f69f75f8e984284e4
8f603467499856734f298a8afaf5f6d9	Gelechiidae_cluster24	8f603467499856734f298a8afaf5f6d9
8c40f688d005924f2d6cd6da89c465e5	Empididae_cluster37	8c40f688d005924f2d6cd6da89c465e5
68e1e857897b1df6ad810e9a0ad614e1	Chrysomelidae_cluster14	68e1e857897b1df6ad810e9a0ad614e1
273efdece8d5135287c71346c4449abf	Simuliidae_cluster39	273efdece8d5135287c71346c4449abf
d0ecbfd89f7dd1a7e689068e51a9f850	Tenthredinidae_cluster91	d0ecbfd89f7dd1a7e689068e51a9f850
c1a4abe1e0ea1b71eeb4644fc52d5d2d	Gelechiidae_cluster18	c1a4abe1e0ea1b71eeb4644fc52d5d2d
1b2ab540ba59329666e18da2d5f44a19	Nitidulidae_cluster8	1b2ab540ba59329666e18da2d5f44a19
aedcc5470d9156c126db13c3e362806e	Coleophoridae_cluster30	aedcc5470d9156c126db13c3e362806e
7cffa5f1476e9ae5c450c62d0a837fe3	Chironomidae_cluster46	7cffa5f1476e9ae5c450c62d0a837fe3
e56d3c223a27d641974d3e6905c44db8	Caeciliusidae_cluster4	e56d3c223a27d641974d3e6905c44db8
7697df3992ea0bcd760421f4e08c30bf	Sciaridae_cluster292	7697df3992ea0bcd760421f4e08c30bf
a4d19e379416460d557fa49a86ce6bbb	Dolichopodidae_cluster166	a4d19e379416460d557fa49a86ce6bbb
39e5e9588277fb7a31a0ee5332fb5276	Fanniidae_cluster30	3f6996b25fe8063ba33f94f380f9ec84
9b55ea40a5af82bd648917f240ffdd56	Salpingidae_cluster3	02b149e93cc127fccf42098ac772911b
a4369eadf56dc6c8f46d9fbca610f3f5	Nymphalidae_cluster21	a4369eadf56dc6c8f46d9fbca610f3f5
22987e6d2c397e02aa355103a0f13b05	Linyphiidae_cluster20	9f682a0a4a6f8d8c58f05738f3cc1918
7f70c7d89dbcb81e2c974fb9f7cdd920	Empididae_cluster137	39c0703679b1b8761b66b66f20fb1510
ae1247357b252d93c92f4ee4132c4003	Coccinellidae_cluster3	376d5342be9a15341310157d847e2a1a
57b9fa67325368c628f6adb64af61651	Apionidae_cluster5	57b9fa67325368c628f6adb64af61651
71f92c4b89a8e6dbec46f31d4e7f219f	Chironomidae_cluster67	0b9729a163f3e02a51b023947b72edfb
b4deb21dd970325541c9298900d58e5a	Chloropidae_cluster95	b4deb21dd970325541c9298900d58e5a
dd85998abe1def3f00a4f52c251da392	Simuliidae_cluster3	cdc05a4311c3a2f11b47f891500c1de7
fdac8bfaace3bd769a06b02a8b1a3df8	Simuliidae_cluster27	50dd5ee196ab47636b03d31fb6a2a348
5d5e0f619c03f0ca8ed2de71e3c34e99	Ichneumonidae_cluster1185	9beedc177de36488a12ec97308bb9126
f99a6981d50fa82f036191645ed3eb7d	Roeslerstammiidae_cluster1	f99a6981d50fa82f036191645ed3eb7d
6c743d263adf8579a47e424570b4f555	Tipulidae_cluster29	f2e9dc01b4acf68c7667d4d6296bc317
b1abd9462e2c2303b6ef7b405854dd3d	Chironomidae_cluster781	5a4799ae80be0152afa0ecd96be714ef
99097d64bb866f16fa43f96d0dc65e60	Cantharidae_cluster12	99097d64bb866f16fa43f96d0dc65e60
06d7d425b83a958388046318a023cc0f	Empididae_cluster21	06d7d425b83a958388046318a023cc0f
2ba68c5c081ffd74b871edb7ab7769ae	Mycetophilidae_cluster341	2ba68c5c081ffd74b871edb7ab7769ae
9191e0c1d0e7dd1aaa701878989ac298	Lycosidae_cluster8	bb4ec2f497a537d69100ceba62ff72ed
17c7c3422b2ccd54645393982a2332a0	Chloropidae_cluster68	17c7c3422b2ccd54645393982a2332a0
cbff573205bbe6f103003b97dd18a3e3	Tortricidae_cluster109	cbff573205bbe6f103003b97dd18a3e3
74555bd0833e8fb9bce09b4b2f0e83e1	Ceratopogonidae_cluster9	f0e67188544fd095a5b576e2249bf6a7
3ea6ab0cc52a672148a823b7df81f6f2	Chloropidae_cluster7	3ea6ab0cc52a672148a823b7df81f6f2
cdf9a254ae1bcde593cb5f80d157d588	Chironomidae_cluster156	cdf9a254ae1bcde593cb5f80d157d588
d1efdf8eb19e31acb3ad9ae379f952d9	Nepticulidae_cluster24	d1efdf8eb19e31acb3ad9ae379f952d9
df13fe1a9c9afaf96effb738b68a3992	unclassified.Diptera_cluster374	df13fe1a9c9afaf96effb738b68a3992
22c8881bcdffc491995c2760c6c6acf5	Elachistidae_cluster47	af2af6e6c16f81c63edf6469b52d0870
d79c45cb3d5c6c02ef94001c7b5f5eec	Pyralidae_cluster5	d79c45cb3d5c6c02ef94001c7b5f5eec
4a3832589cbc1859372a4ec2a7050ab1	Crabronidae_cluster82	d4649e8173b1501eae29f486e17c255e
e232d389dbef733ac1ccbf1d0bf8d7a7	Coleophoridae_cluster27	f384f06375bf87faad2714c08ce9e475
199a99a34baca58e5c06d01e86f7ff58	Syrphidae_cluster24	2475f19aca581827ff1d646fd87acb34
69163038a1e04812b1dac7d90a103ac5	Linyphiidae_cluster9	69163038a1e04812b1dac7d90a103ac5
23c4c1b1f88ee7f2572c288371bc48c2	Lasiocampidae_cluster4	b71d98702c2aea876b346038dc2e7409
84a8882414c1a57dfecfe4bbf633b4fb	Cydnidae_cluster2	5f05c5d7a7e6d93755b28840e4221a28
4e709475dec7045928641826cbe0f715	Cicadellidae_cluster74	4e709475dec7045928641826cbe0f715
339b2f29d13958a69c8bd371a639c5b8	Lycosidae_cluster17	339b2f29d13958a69c8bd371a639c5b8
edcb39cb122e42f26b2430fbabe27667	Cicadellidae_cluster7	49226c5663198ef742cb0541482003bb
f0c331d6b67cfc79cb91784830987537	Tabanidae_cluster7	01a698d969140250936295794651794f
83fcec0730b373262751f367229872e4	Ichneumonidae_cluster668	df246b90b8cdfbd9cc862c388ae26e87
c0ef556c8ea48209322b8efebb7ded32	Tortricidae_cluster243	c0ef556c8ea48209322b8efebb7ded32
0b0db70cbd01951f4109636431fc2712	Gracillariidae_cluster44	0b0db70cbd01951f4109636431fc2712
e82a16db39bb51a60d550d517116d45d	Tortricidae_cluster162	f53193e0ac47b298e2ae6c72f1c677e5
510338542171f513ef39fc91a87f0fb0	Coleophoridae_cluster28	510338542171f513ef39fc91a87f0fb0
aaf73d1643aafe0cf3688579dcfbce41	Anthomyiidae_cluster13	aaf73d1643aafe0cf3688579dcfbce41
39ffa2fccb59cccdc1082f0dbd68762f	Elateridae_cluster9	41b0412c846323899edcc63bd4a4a9f2
d34aedbc88a148fc7718d902db384433	Chrysomelidae_cluster71	d34aedbc88a148fc7718d902db384433
c30e68211e6ae296503011bbd8e3f4a7	Mycetophilidae_cluster524	18fa83c2110506948eff42ef926277c5
8c399bf009d569e2b74361c1542f497e	Staphylinidae_cluster186	44b91868b017587da45a7dcae5fcc527
c219c61e2f8df97542545e835ee85f30	Mycetophilidae_cluster100	c219c61e2f8df97542545e835ee85f30
2229c296d94c40c531138c0c6b1ecfad	Tenthredinidae_cluster9	a720c0927807b1e6bfb80323b78aee48
8cb8afa60e1ae65f9190b59cb5f32215	Chironomidae_cluster942	653b7fe2d75af87dba2fc84e30489758
95ce67cf8ebcdd8f4474b142492484e3	Syrphidae_cluster14	499f9325c48ef1721cd649c4069b52f5
736a1fbda08ad5b6bed60c30abdab523	Ichneumonidae_cluster867	6078e245cb637262e5eff7c175e8e023
42f1f651bec6a5af7d7da99d5cf219aa	Tortricidae_cluster177	42f1f651bec6a5af7d7da99d5cf219aa
b5ad8970f0c9cc408b3ff560bea037ad	Scathophagidae_cluster1	e26eb5a05f3230cc82acff1d47bb8fbb
5966979526e4383f07bea2c2c8559f4e	Tipulidae_cluster12	5966979526e4383f07bea2c2c8559f4e
06bcde41d0c44cc885d764b9ed73f1fc	Ichneumonidae_cluster331	dd84d576e31ce226d8e9f3538c74bfd3
4f1e9f70db35279e27aa91919725cb85	Lycaenidae_cluster3	4f1e9f70db35279e27aa91919725cb85
b416e9351be65d467b1e2d80690f8d26	Argyresthiidae_cluster21	45fac4fe15d79f5f36116fe853da7fb8
f34cc427eead0e7efab1229be36d113b	Syrphidae_cluster71	be6e72e9f5e27347f8781213969d3d2e
6e6b3ccadc7359fbc23bedf72f135f83	Geometridae_cluster2	43a959f4f299fbea6939dfdff7359639
b2afa1da7ee3310be05890342570e854	Pterophoridae_cluster4	1bfbde70c64ec87b0cc911a6832840f0
0eabee9f5259817e77238921f578c738	Noctuidae_cluster46	0d5507da372c4995af19f42e862f891f
dc827c87aa59877d24e4a5de45b8e154	Ichneumonidae_cluster2312	860b8fc64d43ca4c62ac10055809423d
39ff3ee0ec65e34ccc933e55c2ca3493	Tephritidae_cluster33	39ff3ee0ec65e34ccc933e55c2ca3493
46a6273d57b01a1abb25c3d2a9a1bb7a	Chloropidae_cluster49	46a6273d57b01a1abb25c3d2a9a1bb7a
5a6630a5f2698fcdc140b9aa93b8e8eb	Ichneumonidae_cluster668	df246b90b8cdfbd9cc862c388ae26e87
201a007ef8408a8b17564ee216d2b67e	Argyresthiidae_cluster13	201a007ef8408a8b17564ee216d2b67e
a3e064fba9cc1370dd728a7773d20fad	Chironomidae_cluster20	ef3fb424aff707f91a76f76b723066be
4bca0f0fbdbc7ac7e7e01e9f4e4de610	Therevidae_cluster9	4bca0f0fbdbc7ac7e7e01e9f4e4de610
22e908cfe51e8f0d897ba27353f548f3	Elachistidae_cluster46	22e908cfe51e8f0d897ba27353f548f3
aba06658da7dece527bb7de81c949403	Muscidae_cluster20	f396eca11ff9a8e2d93f783a1d3a327f
98be0a7da96db55a767473393ba9812f	Agromyzidae_cluster90	98be0a7da96db55a767473393ba9812f
e746a788a13fd2616214f03f3381cccd	Chironomidae_cluster1298	2033446cd4e9e230047036e949ffb960
86a157ecd444fca5cdd2a0efca0fc89d	Chironomidae_cluster277	86a157ecd444fca5cdd2a0efca0fc89d
e26eb5a05f3230cc82acff1d47bb8fbb	Scathophagidae_cluster1	e26eb5a05f3230cc82acff1d47bb8fbb
2f79522fbac0676f2209f4ff9028e9db	Muscidae_cluster114	2f79522fbac0676f2209f4ff9028e9db
863cb529c8e000a2d1b8abc55474751e	Ichneumonidae_cluster428	135ce51b7e64a09924ffe75dba520ede
8476b3ec994593d629135686f5383eaf	Linyphiidae_cluster41	8476b3ec994593d629135686f5383eaf
96fa6f86030bb1000ce88a0f3aee7cf8	Tabanidae_cluster23	b21d293d301ab5966b9068ffef0ebd21
0a3091b775c6ae656e0a4982dc73ee00	Linyphiidae_cluster114	0a3091b775c6ae656e0a4982dc73ee00
81c2c7fa98ce97b0d531c709d13046cc	Nepticulidae_cluster17	81c2c7fa98ce97b0d531c709d13046cc
5c5026120349f83427b934014795a7ac	Theridiidae_cluster8	5c5026120349f83427b934014795a7ac
744dc69e7f0adf3b3d4aa82660723b32	Anthomyiidae_cluster139	744dc69e7f0adf3b3d4aa82660723b32
f202291eba5d8bb55a6b30552da1e262	Geometridae_cluster145	f202291eba5d8bb55a6b30552da1e262
077825ee062b4a594e919cc45bac0614	Apidae_cluster11	077825ee062b4a594e919cc45bac0614
55a14144508a8d39f86df731df4af5c6	Miridae_cluster38	49901ec919f848af95158926e636b5eb
21f2b3fd67d6083f739fb94eca36bd78	Ichneumonidae_cluster1202	de5c90b4119e4f7a0405be145c8690af
067d1aec0b013930bebd495ffef8e8b0	Mycetophilidae_cluster402	067d1aec0b013930bebd495ffef8e8b0
9d07dd2f075db76adcb474e936ec4281	Pipunculidae_cluster30	9d07dd2f075db76adcb474e936ec4281
fd7d5b8b388d451b244603bfa570d524	Crambidae_cluster35	fd7d5b8b388d451b244603bfa570d524
8dc69f92d736ca78a65ccd816a71562a	Lycosidae_cluster10	5d99dcadfd54e5b51dd2b3a19bca89be
50945e2cecd740a0d32ff2832d6f51b3	Mycetophilidae_cluster597	50945e2cecd740a0d32ff2832d6f51b3
3742a0e0081ef86eefdb4563c03332fb	Tortricidae_cluster117	3742a0e0081ef86eefdb4563c03332fb
1b4a72555dcb45a3c62a034c7e280b99	Tortricidae_cluster192	f6cb18cedb5ec2a134c46761c80c9c28
87d30d95833e62f8c4a74ee32f16e953	Ichneumonidae_cluster1325	87d30d95833e62f8c4a74ee32f16e953
75126c3c18a87fffd6b616d984c636f7	Ichneumonidae_cluster963	d614fa8873d12ca4528cfe174ba66605
6b00e2b2196387867589b8498ba771f2	Cicadellidae_cluster112	6b00e2b2196387867589b8498ba771f2
647089cd6b53e5a692579dae8f9e188b	Erebidae_cluster13	ac85c049fae5f1bfae3a4cb0ad2222dd
fe4e22f1fb84b1b7934a144e1fce0556	Gracillariidae_cluster59	fe4e22f1fb84b1b7934a144e1fce0556
6a6a65de123581b2bad92c5ff40567e0	Staphylinidae_cluster176	6a6a65de123581b2bad92c5ff40567e0
276181efe9ce1827bf3208266d222dff	Coleophoridae_cluster37	276181efe9ce1827bf3208266d222dff
48ed5b5824f34a7e42efa401fca7b69b	Elachistidae_cluster1	95990c10103a4c6025d1737f7d2dfdc3
39649e7a480c127725e78653718c7250	Chironomidae_cluster1015	39649e7a480c127725e78653718c7250
58aa0a6f8cd8f6b9529ec478939b3076	Coleophoridae_cluster40	52c1a6d46d2af0bff00b6683b21d1359
b943d67db8569d0c9a15e317191c18b0	Ichneumonidae_cluster2726	328a3d41af97a2b280354a583236fdf9
51821d27aabd38654d3cff7c12bffeb2	unclassified.Lepidoptera_cluster21	51821d27aabd38654d3cff7c12bffeb2
e4a48ba00fa6a0d131d1468ef855a8c7	Pompilidae_cluster22	e4a48ba00fa6a0d131d1468ef855a8c7
a767d4e1642cb8c5cbff50d9941c2707	Ichneumonidae_cluster672	2d9eafac843c51b5aa31f9483ca879e2
bd5e355c69b0c06b5c8de8df5274d269	Tortricidae_cluster56	72f621083b199f52922e4c47ea959ae9
884fd19be04e7595475ce8fbf770b78a	Pipunculidae_cluster58	672966636dd20c37157362a75b31dadc
423e90a3e657652bb96c5ac449bc28a8	Chironomidae_cluster271	817a8ad07224345a1024eb11a0963a3c
5f5d794a11640e3ad2bdb4082c3c32d4	Mycetophilidae_cluster397	5f5d794a11640e3ad2bdb4082c3c32d4
f6bdcb6c4dd93b5ba5beb78734070449	Anthomyiidae_cluster24	f6bdcb6c4dd93b5ba5beb78734070449
c3b11f1a7b985fa3babe6992ce548711	Cicadellidae_cluster3	8421b3a4b1f0bf974437ee4d5b90d671
4ba81e0984b8ad14eb83028da7a9105c	Muscidae_cluster30	c0ce2310c64b88ece098d92e2c6a462f
5eea4febeb3758f55e74e26b0d5e96a8	Hybotidae_cluster19	5eea4febeb3758f55e74e26b0d5e96a8
f2011f107058a3cc4505304414e68b1d	Gracillariidae_cluster51	f2011f107058a3cc4505304414e68b1d
fc3ced4a34180351931ec72e1c5f563b	Ichneumonidae_cluster473	9bd65b4bacfa2050fc7f38da91e74b9c
54be46b1068a7316331d23b38cf3d2a0	Geometridae_cluster138	663ca8567e31b23e4cb389c3c104770d
823d16a0b9b32a593986de598873d739	Miridae_cluster45	aff745fe4cdb59caceea6cf94f9af5ae
38ad1a1aa697aec71f530597b8ad9afd	Chironomidae_cluster198	ac6e15b562741f59ac39e702975ab2b4
40842598504fa4f1871f0f425124d36f	Caeciliusidae_cluster1	84f955937e2db50f1841e70b50fae34a
002cc37dc34b0edd7c909cbdf0b04716	Gracillariidae_cluster42	3d9cc12e3e456595797a7a911cc1ae4a
018632dd2a1a3eb9e5af8c758f4e9731	Ichneumonidae_cluster1806	018632dd2a1a3eb9e5af8c758f4e9731
241b1807a23eba5503aaba9aa992fb6e	Geometridae_cluster12	241b1807a23eba5503aaba9aa992fb6e
bac9ca7480346ec6d24e540d15260f03	Curculionidae_cluster43	bac9ca7480346ec6d24e540d15260f03
5e75e215084e2c968b09f71fa252cb78	Damaeidae_cluster3	54174a796c7023c9eb10c2979b138cb5
d44c892c6c1fd500d807c15539b9e7af	Sphingidae_cluster2	d66413078773c1a339c7e0cb1190e2d1
5034fbc96b16c915fcf0ca5347a7be40	Nepticulidae_cluster34	5034fbc96b16c915fcf0ca5347a7be40
55a1ba5f53ad45ad8f1593b8dd8332eb	Dryinidae_cluster15	55a1ba5f53ad45ad8f1593b8dd8332eb
0add8555579750bf709fd3b2b3d30b4a	Chloropidae_cluster10	cdac7cd3abc5ede924f36e049e7d41fb
30174d7c27972473a90a5c1659b4afc0	Chironomidae_cluster397	30174d7c27972473a90a5c1659b4afc0
7161e333e4295cd6c63af24eab068fa3	Capniidae_cluster1	5269865c149b8657afdf8a78dd629efb
ff632278c846305955f8e2a90ea48a22	Erebidae_cluster47	ff632278c846305955f8e2a90ea48a22
903172c85c62bf951809729bf076c379	Lycosidae_cluster1	0b7a2d73fbdc02d43c88964a5e6351ca
4040850e8a99cfcbaf9c297b8305068b	Miridae_cluster60	4040850e8a99cfcbaf9c297b8305068b
82cfc25bd1c820f4d1c4679b2a9dd26b	Erebidae_cluster42	82cfc25bd1c820f4d1c4679b2a9dd26b
a6a9c4f9bc4e19a8de13c0359ef982aa	Attelabidae_cluster1	11e2eb6ed0ef9691469e4713af10427f
8b8b63ffb6733b1b40a7b91f3283b1a8	Drosophilidae_cluster27	8b8b63ffb6733b1b40a7b91f3283b1a8
3139b0995e0bab0ff77941cb9eaba615	Ichneumonidae_cluster373	3139b0995e0bab0ff77941cb9eaba615
