ASV	bitscore
8ff0995701897f338f3452cea690c8c6	261.0
6210e16189b5ac89c74633993fa9c19c	261.0
278840c696d1c9f7802c7a4562d8c99f	261.0
d14844e6742b502ef6b34411673eeaf2	260.5
f1602f04634a2b445c264d7d9f2787e2	262.3
8198f84abb974c367f77e3caca2ce4a1	261.5
7bebab08017c356f2c16f0114f1032ad	261.0
d8201cdda6e1e172af4cd57b1d441609	262.5
d5f9e59e88ecf41f37d8417e62cbc5bd	261.0
91242cc11536d77b9c1784c8e1606ddf	262.6
d186ccda87f34afcd105192798336a38	261.5
8a8e20fc80f528efa4e7b039c7360d07	261.0
91eb36fc9491f462a66d03d2d04d6b00	260.4
6b13fcfe17b799c1ff8d0f5502c4171b	260.8
b9e531498359f2df75115548a6fb9c7a	262.1
91467f40765bb76f5b239c8678143f56	261.0
32cd2322cb6657ca2c54f7769783a661	262.3
3b9cb49e199d9beb5f490bf33b539587	261.6
fd7dd5c5eb610219cb162b8356870d07	261.0
63e0797a49d0a1bbe28d5057a1b0a2cf	261.0
fe316e30f1c7a2b24f67c564b227fe9c	262.5
0ad4c5e3a81f85d235d971ec1f31da7c	261.0
041698a44c8d90923b78f65183cba9cc	261.0
5db2ca1adc9ef540b486a47f675f0652	260.4
732d5043a631c632d7e25fee3f99de87	261.0
ee3a2f79498eb43b3cb27d34cdeffb89	260.8
809b584671224660d180553358aa7ce3	260.9
e5d94a96ac667b08f96861713429481e	261.0
786aebd60a4718b67a0e6a98b7667cbd	262.3
4d710ed44d6636126ab36098e637ebf1	261.0
139892afd8d62ea893930ddf314084c7	262.3
c4bf246434188ade552e2e92d78a774d	262.5
87821342265fd86d74e497739f4a0a50	261.0
136d74b5f729575b89895294e18319ae	260.4
31cd1a233f2c473c878631a507f3a979	261.0
28878a5ecc0dbf3a6c1d3d8528352cd4	253.5
47dbd96b90b336bc9604ac97b22f426c	261.3
9e82ec8389a903246fbce257ab656e1e	260.5
ca117b1fa0db294739d62e4f743be04b	261.0
de7e476d829bf7acd96985b240bb69e4	261.5
156ee5ff73eea21a1bdc7562a614bc86	257.4
2aff44aa14ac3bfbd6a37c8d9a8ba3a4	261.0
cf52a739dc7aa86341a55af30e6b7fcd	261.0
8d98e669c94436ace7a7d60b7534476c	262.1
92aa8787fd5e705cd9e7da2c1e516217	261.5
5dc2a1a6f93d454f48dcbca7212de7cc	261.0
716998c30b8d432c51a2db57b7c7052c	262.1
025618801bffd52aacb15827ab7f137a	260.5
4281230385964857f4993b73d41e93b4	261.9
6d7804af9829c19edf1b0006ed6a170c	261.0
aeb4518c3b85bf18964859874f6c4395	261.0
c3925da307e7980a827febcf42719962	252.0
39d3b87e777d44664c98f809aead98ca	262.0
932be791e7219c4880281b289fac3774	261.5
68252311a8ebd628d43c586af2a844eb	261.0
7bb811756d139f89b4aad39add3f8115	261.7
f9e9fd68965a7415159116ab0d0ac82e	260.3
0e7f884a308ca3a54ecbcba4af6c164c	262.2
05e024291e252e4f963f4d74079544c5	260.4
b59d089b04351379a160eb840c57a3d5	262.6
21e3c3598c765aa2d2e9e45b58eedbe7	261.0
bf4873238c8eaa7969911b0189b53cb7	260.9
516e11a75b2a64af3b2a985b4d22a99d	261.0
e2638c64edff995b0f2087f85b293db4	260.8
7a479f2e45606d7f5370aa379c31f88e	261.0
a26cc262ca21795009f483fbc3f521a8	261.0
570d7be0bbdf9aa6b51fa3e57efcce58	261.4
028897697dd40d75e9d04b3abf77bdc8	261.0
a03bac147b243c84a49cc86fd078c7f6	260.4
fdaf5c0277bf72060b8948eaeb44d759	261.0
62499e9fc5892f4092e09819ec119b8a	261.0
97060bb838f45ec2c45b51fec2572264	260.3
f482c3c13d5b051d7ed99334309663a8	261.0
131d7e33671c998bfac914d42a7612a5	261.0
cbaa9f926eb9570b6d40f6caba772926	262.6
a46b813b69f80b718f91a1cfa179c1df	261.0
d146f3ebef12808451dc4a689810897c	261.3
73bb4fa0b406405f0bed123bf051085b	261.0
4cb4542c83f7a75025f665acf6ff1c3f	260.1
e183b79812be73a9859e64bc0d9c5715	262.1
0066c00902aa49d06e6b69f4e9d5a362	261.0
53ded3a5296f550cc45060c3e49ec8dd	261.0
5afda396caec44da0c31b383a8ad89ae	260.4
4f3347a43cf46aaad5d292888fd8ee10	262.3
138e15ba475b46feb2d5438a97cf4fdd	261.0
bf0d8bb7cd802b5ba1b488a75379b3a6	261.0
f0f7fbe10e5f16c4ec99bfc9b8c2ae86	261.0
1b4dbefd555ac2e27a6bc35cf619b38e	261.0
78bd4eb0a7d021157459c0ddd1d8b9c3	261.0
90e1edcb306e8c574cecbb916372999b	260.7
8b73efc6bd899e6460ecf39236ef61a8	260.4
2c0a1c4d2224b5f6fe93521458be5ee8	261.0
98a7eb7be08163372b3df287e44800e0	261.5
e33651e2c54c4a9ed60daf4cbe0e6509	260.8
3adf279d5ec27760d5ff40104ca1297d	261.0
f7c86af097565bd97b9db013b25f94a2	261.0
469e68a3fee759431378cac0d6d9ebca	259.9
a28de78fbf663fdbfc142650205d24cd	261.0
6b2bffa3cc7d50a9d4d8003b036a823f	262.1
a70292ab81cf2c465af9fc222ad82228	261.0
4d6df487f9416cb6186c7c74a267acc9	261.0
fb3a84f4a83658fe2f232ab4df97c2c1	261.0
60b6869dabdf11a358f54a4aa605882c	261.0
5d8da31605ee7a5c4e0d373f36e52cc3	261.0
7137ad0d1cc1c3fa9ac467acf35141e0	261.0
a0f13e5e17185c84997d241a183624a9	257.7
34fb9e78471e479814606b38ba88fd64	261.0
eea43edb010fc27fb971a68f16cdc02e	261.5
254fde131520390dd7ceb7865ae9ff17	262.3
ba47e59bd3cd8885e3df8020fc5e07ac	260.9
69e6a6e2eb51e289fb0d59e2c5ae5530	261.0
8cc4700a3cb581e6f14edeb0e1e36e2c	259.1
d866062b8156c2acf1dd5025d328ffdd	262.5
9d823f45ee31a34560b88fc611ab02bd	259.6
81fd003b85e76d2f81f6736285440b07	260.1
ef716c9fafd9cc7731d83af64f3a697c	261.0
8f55d39f355afd73351cf5809cda930b	261.0
e7dde0e8abd05389f4d65238bb073ef9	260.7
22d953589b3328c21e007a9376225c12	263.1
0e57b1f8a537d97cc1d3c5929b7f4221	261.0
7646c63824c4e57e4b5e7ccfbeb26aa6	261.0
25eb0c142373ac252102784b170907dd	260.5
5ed87a9371f75233fa41e9969ed1a72b	262.3
d4e587586cb991dc7b3afe5632d03db7	261.0
1eab0f854b60d36ef374c702ce47c460	261.0
76025c2c3088e80f1700f2686c1a1f87	252.5
80e7038ecbe6c5c49588d8846c83bf0d	261.0
ddec2906f546c8156bf260301d3955be	263.4
fd670792f8c6a93be7a1644d7e0f8dd3	261.0
993d9562fe132ebc62138cd176e0dd77	260.4
2bfe8a599c7cb5ccb25b158f99c544d0	261.0
da05c4c7b1989d44e2ef790d717ddd20	261.0
ad8d648473e325d5bdf4ddd115c1f6c3	260.3
a33cd1600a1e38392c9c548f5324773d	262.8
4789f450581e95a29c12b3428197865f	261.0
06108271452c0c4de852cc3f48648ce0	261.0
2116b3cc20d02d3105f7c775a75bc889	261.0
badce41a2176b1f71f7fb45de43584c0	261.0
02a9842a4d6e3c48c6f4e4a012a2f94d	261.5
7b00b09d3def48ab6deac1e1e2e066c1	261.0
5534d4b065da2b466edc6f8b8f2c6390	261.0
26f04239c7dff744aeb2b686dca50fca	250.9
aaaed288183ab2f5d627008a293fb55d	262.0
4b5d2fb983758c192af4c1fc48c17200	262.3
f5463b1689889deb9b3428e076e091cd	261.0
204fbf20a1dd9403f20df68c84a8f6e0	261.4
0c559a6c4910fb2a51206e75bdf222b0	261.0
67facf2413610a82e10c3eb7de12ee66	260.7
91537707fa7db99eec78807046d56360	261.5
4203a60b2cdff16999185cf308210499	261.8
8de9690aa36dcaae26771d4abda02420	262.8
15c256d5d287d17b5b01bd712540f227	261.2
a1825ced1ba2119c2e779329866dfe67	261.0
35c9c8e2d631ff2280915fcd5d44bb28	261.0
057ab8a89fae21b78feff0a24b0da248	261.2
24f6ddbc957fb094dc789c85285298e9	261.5
b74e11e8e4d5a25712409390f9de757d	261.0
93da5f427edae895fe1b15c7433c2e74	260.1
cc99bbc0a5a0e66dd3a43d8711e4dc8b	261.0
7914ac30aade5e2c3074df6cb887a078	261.6
ef9b36e5367ad469fa2dfda8c9680f31	261.0
be1c1efca427d5fcc84479815298bdb7	261.5
1174d5b1005c465cd16e3198e0f53b22	261.0
45e41c50e2e66639247042a0af7bd10d	261.0
47ab5d54e0f0151475f48c5c4b51df8c	260.4
81526453e27840d0f1b2eb320ce343f3	261.0
12ca422aa79c71b89d008f9c4a896c1d	261.0
e1bcb4717864b179c1b99d324a6d714d	261.0
255a6b21cd61d8643c48e455f1738864	259.8
659f10aed5d96b0d8a3ad3b6a9ad0fc0	261.0
c2ae6cea4266a48d28074495bf2a94b4	260.8
d31d304666a99d2375cf122ce89d2301	262.1
2c2074ced3685c638f7d930e6e76271c	255.7
b65c153ac1eceb85fbe211e3d0d2e808	260.7
8e248082a07f604de8dbeeea585432b7	258.5
d450cec6294fb8ef8cd3d538aab6c439	261.0
ff45e29dde0d06701dbee157034068b1	261.0
0ac1578334a3bd738ae83d066c878e35	260.1
5a6926b01a95fb367a80b83db6f218e7	258.4
78f5e55c5bdc6aefac0e62bb78352090	261.0
7895c12bb7a6752eda885ad1a420fe66	261.0
f222048b88fa7151187138270e73c121	261.0
dfc3ebb245b24961240d9bc9d607982e	261.0
bd156beebb97235b3c5bf47b7fdea67e	260.3
36dc69233793055a1c4b06a49395fb77	261.0
7057dfdd5373766e92a17b3220b381db	261.0
acff1d63d132e0ecd7e1e52824a4ebb1	261.0
faf064863b131ecb6d56d8ddf8cc49cf	262.3
d7c3b14a69bf39da5d00d0da2ee3a33c	261.0
b822c07b0f4c27a6165f268e89f85a2c	260.7
5d8eccbde127982348236c2536f6e56b	261.0
671288a89f889efc725b1872d9f2fcd9	260.8
940ee816a02b4447f62c0ea3aba59601	260.9
a8d5aeac5faaabc13789e7dcf447c971	261.0
a076515045f07414f77d4da2d149df2c	261.0
050e2eefcfa9568eb274e92667d47caf	261.0
3e2ae47d483e9681ee8429bdbbd55e95	261.0
6ef510234c6d68c9d170c1be21e2b824	262.3
7fb3de14628db7ef75b2da33cb75b93b	260.7
a9168eb272e9a033b87c5ea75040df06	261.6
abe5462cf58d59b53c9338313cf7d1ec	247.7
4fd68e5d3ff5cd4582a3497c817a3b17	260.3
0cc82135c27699f4c29332d42ba6de70	260.4
f073bc16746f8afcaaf07c316d2f234c	260.8
dc93e7ac073896cc054b33d59a81073e	263.0
3f7a04151fe03f5915a5401d788d58c0	260.6
0fdf0abfdd3f1d523860477592fef706	260.9
5ebea77050df9719b2fa806d2304b5f1	260.7
c5f51f56b862676e1f78e712d606285a	259.2
ddb05df23085b13ad77b06bcd0c8d9c7	261.0
ebf7aab25a09e58316cfe2a8257d2548	261.0
07aa90c06d1d926435eb04693389b3e4	246.1
edf1f016ac481e876d564d866698bdd7	249.6
ed5cedc8118407b1d9239ab044144b48	261.1
43f633c1eb655e56f338a429efaf23a4	261.0
e7a8e3fac481f799c774c5dd549d3a23	260.5
3888b0e08c7a539067abc1d6a706fb06	252.1
6c5083a8eb0ea34320b63fd936f786e3	257.2
4a14ed7b287e0b5fd3ae80b6bf640211	261.0
35acc42c45350ec451d053831afbd7c9	259.3
800c2156e67b84ee6e07373df750880b	261.7
b7bfc12b044fe6f05adb553d8a7101b0	261.0
d37dc0740994ef4749e5ebf3f97ffa50	261.0
9c41fde2f30d3280d07ba81210189b9e	261.6
20acf70f1b9889ac1806bfc1c9e1585b	262.8
5ed9118e4ef2a4569036cdf1df39b6e9	261.0
f887954f573615d513f4c6ed1117a0bc	262.5
694deeb208c035ec95de08b31280bc49	262.1
1481adc9ffee11f46fd990308d66dec5	261.6
31c9ae0477a595af24ee5ab02547e454	260.4
5b3572f41d9f126b975119e1235c7a0f	242.9
c5bacd24b09e1d31fe5782ebaf0a2515	242.4
f23e656a159f09058330e3e5f236cd17	260.4
2f954839af9eff055cf0ddd2137709da	262.3
e89ff88fccb90f0d8d2fdd2b0971838e	249.2
57148d1b64aa975db2a3637ed39f3533	261.0
5a2d63558bfff807a42ef0eb934a4823	262.1
78c408ca1e1178907a29eb5793af25b7	252.0
b58059f059b507f8a407a50015c3a340	261.0
8cac783531889a01a6400270c1f81e22	261.0
9825a6e6d6f4cd3ca624dc025d92feb7	262.1
1c50777537ae1d00c7e745602a5795c2	254.7
195fcf88451f861c276e08846b58f48b	260.6
416b7752a960d9db131b8cd30bf38258	262.3
b329435d7b9dc978c6d6c18ff475750b	250.8
966da5e7f5f65c5ccf026c95766913c8	261.0
4155b645bf8253ba3204d07cdad3ec23	257.2
44eb33957746472bc1ba19b1e1860bf9	261.9
bb59d18d147aef307777aa6627588b09	261.0
273899f6248e4add8b3e00c106c79bd7	248.5
0a118d0cbb6fea199bf2d541ed0f5868	262.3
9dafdc8d87613b0516c49f5c806d9453	261.0
a3ea32f4186a6984322aef1fe78d98c1	261.0
8ab8cc4e0f5d2695d8c7bddace096bd2	237.5
6162ea3f3d20ad5ccd6ac491d0d58584	261.0
5acdceb8f68e58c52f510fbc0390d143	261.0
6bc5094c70768923af24b399696cee6f	261.0
bfbee0a9ee13b8acf16b834ac38be945	254.2
952d97202f880b6d70b5c9abb32412a8	256.2
fba36d46975e177fd770d11e3d7970da	260.9
fc82f573e76bb97fe15aae04395422f6	262.8
db603500542939998ced24cc312a7dac	261.0
228a5f8eaf6dea214bf8323e4856f904	260.9
9318f087e8a885390622e62b5ebf4aab	243.1
9cba8c98b7b928381e8fc1141a2bee1b	249.4
55d4ef0a5cc3c661682f1bc54bfc7fe4	262.8
0cd27e58f2a87757ccd7136a62046890	262.2
3215a4633a79e88904f328e0feaee0c4	259.5
6ec9ace04fa7bb1579ee461d6cee4490	226.1
9cbf9743bd5b257ea788de404f06c357	257.3
ada4173b88da596d40b64e8eea6ada82	260.9
357753a5f59cd2a2db9e54f5e3c27047	260.9
7883053a2773d54eef38bf6d228a7036	260.7
912dcaefe7593b63bc8e6fa9f3d07b65	262.8
f18024cc85cf06057d933a391a3ca302	239.3
de4cfb25ef73cea320fef604e9618bb7	230.9
5522b8a30fa85edff0ddc6b895b2f532	246.3
cb75a359233592074e65d50135869527	261.9
a4b4c8ec06931ffe1a953d28a9d7508f	263.4
f101f91f79d044253683b12b2f83c15c	252.8
7b68c79da84216355c8b456914c11e36	260.9
122f472e0a4674a42240e0c850a5097a	247.2
31b0b0903652a033e59f0c43588de159	260.4
8a5cc8b8c660ebb427365ff797c629c5	258.5
dda44ac256c60f98fda9be59c6febe9c	261.0
86d6a2870b0fb7d8d80ad448ce2042c0	238.8
dcaa9219eb178d0c166dbb21a2835e1b	240.3
830d660914b02b5ac12cc881c871c13d	260.9
ae6f5f1320ff0218fe2ee81f8e45808f	258.8
2ef1bf0773513b9c43a0cfd8db37be4e	261.1
d4d23fe2d875ea70f0d0c9f4acb2388d	261.0
c6fc82e217ec7c9ceb22f82f8b0f2f0b	237.3
705e0c6b9124b45a1c59cb5e497f8724	261.0
0f9856af63cdf1463c4eb0cef8b7b018	255.1
d1570aadbe61f5e4a1588d861e9df73c	261.2
a806e6d62694eefd32055e4fb8d231f3	249.6
b74912c6f9b0357e2cdb4f124fd502cd	261.0
7a3f31ae48e21569ef1a07dd8f3b9f9d	261.0
adc76031487e48dd01ef3b814d087112	261.0
a71e20d8bcf82c59269869b20ddac8ec	261.0
e5766522ef092f1198a5f577f601f0b2	261.1
fc5fe99a14367df36a0f9ee1982eb45f	260.9
82496cc684855efd09c1e0ac416630db	247.4
5c5686cec0c21bdbc1fddbb52b9d15be	261.5
bf71579b37e18227fe305faa99298704	260.9
4fc21e03b0f8e76ad594df3a2f635874	261.0
4c9b8784bb8865398d0d75bbecf3bf3c	259.6
044f9a4be59c99818710d03d97f8cf80	261.0
32a8a61f3843803dda2e686b1a6bfd5f	257.6
d88442ad571380864f667f9d7f506a2d	261.0
ba4d7ec9ba3967a8a81b1acb23d3415b	260.3
ddfbc92b5a4095b79fb5874a115fbba4	259.2
5a1ae39c3d4b4f614e9f8f68ddc28ada	261.4
29cdcfb213eae0cd4b16ab8f6d9f082f	260.9
db7b0461637d0e4a756d18713e4ef8ce	260.8
630199d610e40e457a0177ce189c87c4	260.8
3aa9588b006c90d4208af14741c7b9c9	261.5
50dd5ee196ab47636b03d31fb6a2a348	261.5
63799abba0fb909384cfa50fb6c73c6d	262.5
e3d50c06aa374bc5160847316c6a8ad2	262.5
826858281d1efbb7f8696f757c09ff6c	261.5
0c94693a0db464d7a189378f4dcdd872	262.5
abd26b7536e8d0e1851f1bf9e15347bc	263.0
c9d76c65404653b9f3877fc9e45724ea	263.0
4996cdfe46dabdc65395c93f556ade69	262.6
b4d7363fd5c789fd247a0e63a943d20e	262.5
0a1606445d21a591b4b989e0e2682ba2	261.5
f7c4971f1006aa6e620f42733ad86088	262.5
eae3f7cb079b3cbfbc3ada3100ea0d42	217.7
2931cc59b4fb4cb22db8c9893d8f97ab	262.1
ed96a757cb198a48fec11aef42c3a81f	257.2
42cd29d51aaa355a192daecb9409ac10	263.2
7dfd58d8f7043b49e471449e677281a7	261.5
5e505f8b91beed3406881a6de9fddf98	263.4
514eb144ea61c17bd85123376033b320	259.4
b31346f46c759a312fe73be7174adc2c	262.5
3b9d034c1bd305f1bdb65a96a4ec4237	261.6
91a665d7fa11f711379f2eb586e3f590	260.1
21db4ad038423357fe3cd9a229b7a6d9	260.5
28d9064b011056fc819ba7a6f774e32b	263.0
85a095840ed378dd1db07548ef3e3c73	262.6
6271f357b7e1dd520777c9f7949f7bbd	263.1
4929d30e0ad2c72b1f25249cadf98ffd	263.0
17cf263cf59675f257443e02dbf31ab2	262.6
b586f1d8ea89d3956182226162fe9e48	262.5
cb5f9eba52ffba15a2f72e1dd0dbb0f7	261.5
acac77b6aaf43c53e8ac76ee0aded18e	261.7
d0edd260faa473f8787dc38787cac736	261.5
8e840f55936d798206ebb2cd1756691d	263.0
74aca7aec4f1cf5061452638b4ec7cf4	261.9
f8faca099c712aad1b569113c79cf9df	261.5
4269bcec79203958d8896e27816a5e52	263.0
e5f50e0d7b1b5260176681c2d511e539	261.9
a0bc455befd34d3b0ceed07dd34cf709	262.8
bf5c64a706452a4211a11aca94153730	261.5
80f2632e53dfef73d3363688045ef816	261.9
f9331e342a31c1ac8a1fd5622bc231a5	263.0
d42edc54767e9216246c3234f362e81e	263.0
1d713dce0ddf8e4e285a85e6dacfe02f	261.5
a9c3505d01f7501f1477f7536653718c	261.5
be19cbb7c79cadfe2f7b307f7167a851	263.0
d979bf57d19da7ef35d2d1ccfdd59b64	263.0
b7996ab4d6be181e40c640adf161c3e5	261.5
44ef4e4ca8035448361946e42ce42d92	262.5
e61c492e3b25fff83858b5d093c7e9fb	261.5
779e57f977c2d730ca0fab2c7a47edd2	261.5
e4e6ee44e900468fb774d4cf2608dfcc	261.5
86d0a5130a2bd860155aca3f6c8ad512	261.5
16eef017fbdeced75be59510505d58d6	261.5
91e76e4b35ed83adbc3db64ac15b6b07	262.5
b5a7ebb88937a36ca0e0a291cade715a	262.5
42ff77220b19823cc788bb16001a87be	261.5
76461b5299dfe812c4d6f9fdb873d7d2	258.3
2f7f1a37c5b4ca07144529cbae064e5b	262.5
838b4b9434ae1df96e7e8e9e4bbf81d1	262.5
3c17be3260ef15894b7360cd3708d45d	262.5
cdc05a4311c3a2f11b47f891500c1de7	261.5
b60d2b4e52806e41bae3b9cb79b4852e	262.5
b535a19b4f65da87e19f0d1380b3b5b7	263.0
dfc0e60e3d9612014004a71c4261c89f	261.5
9908dc156f5afc6697858e84ce6619da	263.0
4b521e8fa0dfc3f10dc30ac1ee5d74d8	262.5
b342eee84dec0e7b8212478bf537f9ba	263.0
8d9ac5a91942ec255f72865dc14d11ab	262.5
273efdece8d5135287c71346c4449abf	262.6
6d4c1426557f971766fe92ebd399a957	261.9
8d47e8c3f820d036d6a850afb2d3052c	225.3
82d4557bea8657ba5bd8e23934faa570	197.8
b8ea35f6996d7c5154429d4a21537aac	260.1
38e02cca5b2aac0165c031a574bae3e7	232.1
9cd1218b3a76652d35a5189b36854177	234.2
998e8037c6962c141cbedde63fd0a141	241.4
5f971d57fed2822afd6afc287f9203a2	246.2
0f0cce8b2832aede81d70c9480774188	260.2
64babaa30fbb5bfba7480bb3c886ec0e	260.2
638cd258b0ee9631c240279c070d5d81	259.9
b76f7cd01005b74bbb7ab8b7769bc31c	260.2
76ae25ae22bb582591b2281a968b82a6	260.1
dda37e864e266f5212e77f3ff04ab604	260.1
236f02e2cafc8c6a1d216c0af25b0477	247.8
17dd27dc9ca4e605a945227abfd295a4	246.3
7825f17ffb542dc935dc6a9b3c9e804c	225.3
38cc68ca27e128b78b57d6034e2f976f	253.1
39b8f6def38566ad07c351d7c3a20c01	246.9
8f6e82d598dd7ab234e5593dfb439fcf	240.2
8bbc1f5235a09dff57f011181dd148bf	247.7
e1130802ba0bf3ae5c38118c04890b81	243.0
265eceb6d2f8e1eb3d27ed09481e9a19	244.8
7e423c1e2ac72131c8e943a5bb6211ba	234.7
de4ddbe219381cf7636a60f88f39a211	225.2
3103089153ebcd1312f0c3fdaee63739	256.7
d3eaa7aa02a5331716590994e7acbe4d	248.8
d909914209f5cf75c15dd19f65471dd8	257.5
041fc32f0c4d3f72ea523cd063d9b8fb	258.6
3df075cf37ab0747d6d5b86358c29d2b	260.1
cff0d557f7535d33e99e90065d5a8365	259.1
0b2b64a82d0bf26c9c141a17019895c1	255.5
2ee99bcdf5c7fd81b5d2399e70277f26	258.8
8dacff019c8ad8a0fa39ab797ff95fa5	258.6
d9c85f76ad226c097a7cd9aeb5b136b3	259.2
186822ea71600e006d986e4f4f7dc47c	236.8
643976ca42079ef159a16bea440cf21a	259.1
1e247699b7889ce94e80619098c6ca3a	259.8
6968e7d26159dd93270c4dfe84724073	255.6
c12aeccce64c3047a624ee63c20e6130	259.6
ed973b1e8775747f3536b38ba25d8a47	260.7
1da0d12249ccb02d3bdda69cf6309674	260.2
679dc9df5158f77767bb28bf58bbaa2a	252.3
5c66e5185ed0a4adefe58cb509338570	259.7
85ca347d691601e0a8e42007e9c0e3bd	259.5
a4c20739c3c74b5f793077a423678b18	258.6
4cf272de83519d812b99fc485fec3944	256.9
77912180c3b7010a53e696f79f9ec3b5	260.1
bc476d067451e81b02493e17a98c78a9	260.2
a958970d0da20ba37a44928e62d76e09	261.0
01a698d969140250936295794651794f	260.2
0d64aaf7342212c1a5f0491ba9c10eae	260.2
457428d0d9d9f7db88685845258fa617	261.0
9fc5d9c95b47db33b91f9c96957595d8	261.0
ffd85ab396ec0cce3f552d6947e18f13	261.2
0b3b17c28f0c52d21b18d8219f4a825b	260.1
c87e63bef74101d41198be5fe9286120	260.0
46a635edf342e094009048a8e790a08b	260.9
244e71f0f4e0efcf9c63dc280e4d0061	260.1
35972df2c32ffd0de768d012777ba72a	260.1
56e26d6e060f8057d4eef985111620d8	260.1
e0c3827b22498c96fd31f54f047764d3	250.7
3218c38c32186c5a9928ac34bc4b83c4	260.2
5d19988f74192c7c04a12a1fd0ebf502	261.0
c79fc216a7aa0f4731867d750375d7a6	260.1
be6769cb3c6d9d585b6747c0b87ad696	261.2
bb20d757b574418ff3d435f42787050f	260.1
39d7597911c54f257df87b0792ac6edf	246.0
b49cde10b118b80bc555973f5a6b0ad9	260.1
8c0244932b50ce5cd066675018587971	235.1
b21d293d301ab5966b9068ffef0ebd21	260.2
85fe2dc792799c015130fdcc5d90e456	260.2
1986be167d002b4422e09fcca4617dd1	252.6
f9f003c32145664dcce7aa418d28a868	236.2
cbd5b16384d513263960f3030e4197a8	250.1
e570518123c9dec5cedeb1ade863a418	251.4
4f87d72c899c81ca2d5366045b7c4601	239.4
4c26010c92c388b57a82663dfc140706	243.4
e5f09851e74e945fb7b177cc1a612d8a	257.6
d0b256599010d08931f74b45f5e9c7e8	235.7
d7ee17c44b376b4f1171f2d8c5c1389e	253.0
3db05628dc17d08fc3916c7d82144e22	252.3
9a7668bb0f421a564e20f942fb1e3b12	249.9
e6b7d7c715eb0c5c25fd5d411ddbddd2	254.0
6876d2002192b1eaa2185d7e3a0110b6	245.2
9a8c0080a66ea5b4ef893545017db8a0	239.8
c894eb229ec67d88123d59965bd3f4bc	243.6
bbbd214006defe105a6c080b0c8eab65	240.4
ea0e05db6fe0c2fedad53e981e43b662	246.5
232b196306eaf64cfdc0253374e61341	255.4
fcf927a517ee1839f244c067173a84eb	243.0
56f30a40f4badfa0a21a0931939541f5	245.6
af2848803b38d11e56a10cc322e366b7	253.8
a309131f65975f4704b6b3757b70b7d0	253.5
39f1298ea97b892add24e19738e62380	247.4
95c3f3818367efd840dd795daf7ff629	254.7
e86d02f6d1726f0f51ed575999cb7768	227.7
e08f4548d024a4a64687168e7a178165	255.5
edca5845a5365b9816050f0a65bfd42e	236.0
46fb3eb04dab6fd0be0555e333b80bd1	248.5
a584bdd85c2cc8d6e43b029a47d85c65	243.9
3ee4efefa497bd96a5444e5b7b592efd	256.6
c01bcfee8a5db1012b57c988fa8199ca	249.4
164831128d44f7b540a93b9d4edf6d20	252.6
1a1380269aa697a905457958c7d9767c	242.1
1906cae5a316ff29e174cc31ac6da0f9	245.9
57b341ddd0baeed67ef27ef824b86edf	246.2
f47db4bf6f9057bf1de7766e6597394a	249.6
f59591dabcdda7ad70702bbd87ad4958	221.3
327e4caa07ec6192475bc6206f2570f8	244.1
4f7b0b5ce8da96f18209719b0d0018fa	251.9
3115e090215ab3d9084e5cf36d83dee1	239.5
004d22c494b3ac5bf8553b4bc28080b2	250.7
e2c9fca09dc1c4d525c46ab1fac2259c	246.4
ad09c8869c5c378917c1dc4860458083	240.4
6c4b7d74cdfc3cb3f6424cf4a3213e54	250.4
752e06fced74d0152b65320baafca58e	242.0
8db0d6ddddb052efe0474217e76d8b80	232.7
5ddacd0ad377484b448becbe5af443ed	244.8
f769d4c734b68a9a5dad6cdf892d67cd	242.6
571e8823b310a225c186dd461cbe70c7	220.8
12e435257655e53e35f4f1ac827e67b3	258.6
1bec82dc0e0cd8ba701459cc2c5fdfb0	217.9
4204196293a6f1c6601cd3598d07f618	259.6
49355402be61e9ceddfcc2b9bb1c0631	250.6
a048b5b1dd097a6fbd3b46ea6193f585	260.1
e27293c7c977634df2f179870bc8967a	260.9
3492b3befe242c03a3773aad6dac3772	258.7
48ae7c6b3d91583def023b1d0b61de1b	258.7
1d6528996ab217cf565190bb3de0245e	259.7
a2c9bf4080ec08fe68c9f73e2f387362	260.2
1fd2369f88a7ec008a2a18cc1771303d	258.6
36f9ffdae84cc74fa4b4ada7617727e6	257.1
95b4b383269049fce9144b385b24c9d0	257.4
182a073dcff0229cfcd129946115c1ff	258.0
23c0b29787a4224ccbe6eec588c0b479	258.2
b642bad7634f91ba878733e8b9609481	259.1
d03a09f5b986235fd667657668a1aea7	250.9
468e1d19868dd72b4d7f3a2844b2eb1c	253.5
75278508df411bb03a7d699d18dc21bd	251.0
2b897e625b991e83cd35e2ae4a8ab47b	254.3
ecd64cee9859edf019c9c5e7479c7098	253.5
247c0790f0d2b6cb98f9c6b11a5357a9	253.5
a3ab54427fe8069a0464ce3584d626d7	252.0
9dac326c66c2081fef19f01c0f225bf1	251.7
5c81d1cc03749cd9247194fde12883c9	252.0
51e9edc0235964f95dff2bc5e4a656ce	250.7
c53e8d5cac6ae1ea62d7ab722138518b	251.7
677cbc0ac851d1fa357987be621e72fe	252.1
bb7aabfee8a9131f8dc8f6aa6f3932e3	253.5
343e03ab9b49094c0dd1c221f6ac55f5	253.7
d9b185cd51266d4e374e2957daf446e4	252.0
e811431f9bbdfc0f3e02a93e6526751f	251.6
